,0
0,In um oh in the in the uh envelope that I sent to you 
1, uh there is your map I m returning it 
2, xxx 
3, and then there s a book called something about azaleas 
4, and it is really interesting 
5, I never knew it had been written 
6, it s written by one of the German Notre Dame sisters 
7, no kidding 
8, who went to Dachau every week 
9, to take food and to take all kinds of messages 
10, oh my god 
11, and I think maybe she s still living 
12, anyway ah the name azaleas breath 
13, attracted me and then when I read it I thought gee this is
14, really interesting 
15, so I thought you d like to read it and if you want to send it on
16, to the Dequeens 
17, okay 
18, you know that s fine 
19, but it was really really interesting I couldn t hardly believe it
20, whispered 
21, laughs 
22, hm breath 
23, breath 
24, oh I did finally send the package to them 
25, oh did you 
26, yeah but I haven t heard from them so I don t know 
27, mhm 
28, presume it got there okay and everything 
29, yeah yeah 
30, well I haven t heard anything from Frank breath whom I wrote to
31, uh in Florida 
32, I did hear from etty who is the person in near Green ay
33, Luxembourg breath 
34, who is married to a Declean uh connected with the Father Decleans
35, 
36, and she s the one that gave me a lot of this information and I
37, told her 
38, that now we found this laughs Robert and Marie and we didn t
39, know his connection 
40, so I gave her his father s name and his grandfather s name and
41, dates 
42, and I said you know if there s any way you can figure this out 
43, and so she said they were going to have some kind of a reunion 
44, with their immediate family and she would ask you know whether
45, anyone knew anything 
46, so I haven t heard 
47, hm 
48, lipsmack you know 
49, breath and where is she from again 
50, she s from Luxembourg 
51, mhm 
52, but she s not natively a Declean it s her husband breath and
53, he s connected with the Father Decleans 
54, oh I see okay 
55, either the Father Decleans or Jack and maybe it s the same one I
56, can t remember 
57, you know the Jack shoe shoe person 
58, mouth smacks oh yeah mhm 
59, in the shoe place in Green ay it s either that Jack s family 
60, or it s the two Father Decleans and I don t know which one 
61, mm 
62, well I have greetings from a whole bunch of people 
63, when I went to a Chicago meeting 
64, who 
65, um we re doing something called Nama North meri 
66, yes right I think 
67, Major rea okay breath So I went to the Chicago meeting instead
68, of going to the Milwaukee meeting 
69, so Joanna from Saint nne s asked about you 
70, oh no kidding 
71, yes 
72, yeah oh my gosh 
73, breath and Sister nna Marie 
74, oh yeah xxx 
75, she a classmate 
76, yes 
77, and Sister Claire 
78, breath classmate too yeah 
79, and Sister Margaret Rose 
80, breath yes classmate 
81, and Charles Marie from lfonse s 
