,0
0,and they re going to be here 
1, well 
2, if I come out to visit you that xxx will make it easier too I can
3, 
4, xxx 
5, laughs 
6, see them at the same time 
7, When are they going to be 
8, um well she goes to Wilston Northampton 
9, xxx 
10, uhhuh 
11, breath 
12, sniff 
13, nd they she said 
14, um the mom 
15, I just spoke to her a few minutes actually 
16, sh I suppose I was talking to her when you tried to call breath
17, 
18, um 
19, been a busy night 
20, laughs 
21, m 
22, xxx 
23, breath 
24, um 
25, I think she said sh 
26, they re coming maybe on the twenty ninth 
27, So and I told them if they needed any help 
28, lipsmack okay 
29, distortion 
30, um 
31, you know 
32, I I kind of I can t make any plans for the twenty ninth until I
33, know 
34, sniff 
35, mhm 
36, breath 
37, Sure no that s fine 
38, ut 
39, but basically I mean 
40, heck it might turn out that you know if they fly in to oston I can
41, 
42, drive them 
43, To western Mass 
44, out to western Mass and 
45, visit you on our way to New Hampshire 
46, lipsmack 
47, laughs 
48, Well breath 
49, Right 
50, I don t know 
51, I want you for more than a couple of hours 
52, So 
53, yeah 
54, No no 
55, I m talking about more than a couple of hours 
56, um 
57, click 
58, coughs Cory and Paula 
59, will also be with us for Christmas breath 
60, Wow 
61, ut 
62, really 
63, anywhere almost anywhere in that whole time frame I m home 
64, Y all could come out 
65, okay 
66, So 
67, sneeze 
68, yeah 
69, Is there any time that s better than any other 
70, Well Christmas day probably wouldn t be the best 
71, yeah 
72, ut it wouldn t be that bad 
73, breath 
74, yeah 
75, um breath just try to think I 
76, e Cory usually the way they have us sleeping is Cory and me in my
77, room breath 
78, and Paula in the back room 
79, ut we have put Paula in 
80, the living room 
81, breath 
82, So actually there would be room for 
83, all of us to be there 
84, yeah but she shouldn t be kicked out for 
85, No I mean Paula sometimes sleeps in the living room 
86, I think it may be a more comfortable mattress 
87, I mean 
88, ah 
89, it wouldn t be kicking her out 
90, That s Paula s normal place to sleep when she s 
91, sneeze so 
92, okay 
93, breath Well 
94, um 
95, e my 
96, So it n it really doesn t matter I guess 
97, okay 
98, My my schedule is definitely 
99, I don t want to subject you to Christmas 
100, I mean I don t know laughing 
101, laughs 
102, breath 
103, ut 
104, um laughs well that s 
105, probably not the best 
106, they 
107, I have to 
108, see you know how Nathaniel s feeling 
109, bsolutely 
110, yeah 
111, about being social 
112, Sure 
113, um but I know he very much 
114, would of course like to see you 
115, breath um I mean that just depends like the if we come before
