,0
0,Media audio
1, smacks lips oh great I just spilled lemonade all over my face
2, laughs 
3, mor co oh adj great pro sub I adv just part spill P STP n lemonade
4, adv all prep over det poss my n face 
5, gra COM JCT SU J JCT ROOT O J JCT NJCT
6, MOD PO J PUNCT
7, laughs 
8, xxx there s like a mouthful left I ll drink it 
9, mor pro exist there cop be S prep like det art a n mouth FUL adj left
10, pro sub I mod will v drink pro per it 
11, gra SU J ROOT JCT DET PO J PRED SU J
12, UX CMOD O J PUNCT
13, uh 
14, now it s all over my shirt 
15, mor adv now pro per it cop be S adv all prep over det poss my n shirt
16, 
17, gra JCT SU J ROOT JCT JCT MOD PO J
18, PUNCT
19, ooh 
20, mor v ooh 
21, gra ROOT PUNCT
22, my corduroy shirt 
23, mor det poss my n corduroy n shirt 
24, gra MOD MOD INCROOT PUNCT
25, ooh is it new 
26, mor v ooh aux be S pro per it adj new 
27, gra ROOT O J SU J PRED PUNCT
28, yuck 
29, mor co yuck 
30, gra INCROOT PUNCT
31, yeah 
32, mor co yeah 
33, gra INCROOT PUNCT
34, ooh 
35, mor v ooh 
36, gra ROOT PUNCT
37, oh well it has to be washed now laughs 
38, mor co oh n well pro per it aux have S inf to aux be part wash P STP
39, adv now 
40, gra COM JCT SU J UX INF UX ROOT JCT
41, PUNCT
42, laughs 
43, I haven t done laundry for like three weeks I really have to do
44, laundry before I go home 
45, mor pro sub I aux have neg not part do P STP n laundry prep for co like
46, det num three n week PL pro sub I adv real dadj LY v have inf to
47, v do n laundry conj before pro sub I v go n home 
48, gra SU J UX NEG XJCT O J JCT COM
49, QU NT PO J SU J JCT ROOT INF
50, COMP O J LINK SU J CJCT JCT
51, PUNCT
52, oh gross 
53, mor co oh adj gross 
54, gra COM ROOT PUNCT
55, this isn t 
56, mor pro dem this cop be S neg not 
57, gra SU J ROOT NEG PUNCT
58, what I have like 
59, mor pro int what pro sub I v have prep like 
60, gra LINK SU J ROOT JCT PUNCT
61, no not you me I have I m covered in lemonade laughs 
62, mor co no neg not pro per you pro obj me pro sub I v have
63, pro sub I aux be S part cover P STP prep in n lemonade 
64, gra COM NEG SU J ROOT SU J CMOD SU J
65, UX COMP JCT PO J PUNCT
66, xxx distorted 
67, oh laughs 
68, mor co oh 
69, gra INCROOT PUNCT
70, oh telephone noises laughs yeah more than you thought 
71, mor co oh co yeah qn more prep than pro per you n thought 
72, gra COM COM ROOT JCT MOD PO J PUNCT
73, uh yeah laughs 
74, mor co yeah 
75, gra INCROOT PUNCT
76, I don t usually drink from the carton so maybe I
77, laughing during last two words 
78, mor pro sub I mod do neg not adv usual dadj LY v drink prep from
79, det art the n carton adv so adv maybe pro sub I 
80, gra SU J UX NEG JCT ROOT JCT DET PO J
81, JCT JCT PO J PUNCT
82, laughs 
83, oh okay I thought you meant the cup and I m like it s kind of hard
84, to misestimate a cup 
85, mor co oh adj okay pro sub I v think P ST pro per you v mean P ST
86, det art the n cup coord and pro sub I aux be S conj like
87, pro per it cop be S n kind prep of adj hard inf to mis v estimate
88, det art a n cup 
89, gra COM JCT SU J ROOT SU J COMP DET O J
90, LINK SU J CJCT LINK SU J CJCT
91, PRED NJCT PO J INF XMOD DET
92, O J PUNCT
93, so whatever 
94, mor adv so pro int whatever 
95, gra JCT INCROOT PUNCT
96, smacks lips well it s gone now laughs 
97, mor co well pro per it aux be S part go P STP adv now 
98, gra COM SU J UX ROOT JCT PUNCT
99, and Paul it s Paul Newman lemonade
100, laughing during last syllable of previous word 
101, mor coord and n prop Paul pro per it aux be S n prop Paul
102, n prop Newman n lemonade 
103, gra INCROOT COORD SU J COMP MOD MOD PRED
104, PUNCT
105, oh 
106, mor co oh 
107, gra INCROOT PUNCT
108, oh yum that s even a really good kind 
109, mor co oh n yum pro rel that aux be S adv even det art a
110, adv real dadj LY adj good n kind 
111, gra COM INCROOT LINK CMOD JCT DET JCT
112, MOD PRED PUNCT
113, laughs background noise 
114, there is the best orange juice out here I had it couple days ago 
115, 
116, mor adv there cop be S det art the adj good SP adj orange n juice
117, adv out adv here pro sub I v have P ST pro per it v couple n day PL
118, adv ago 
119, gra SU J ROOT DET MOD MOD PRED NJCT
120, JCT SU J CMOD SU J COMP O J
121, JCT PUNCT
122, I have never had like such great orange juice do you have dwallah
123, do we have dwallah at home 
124, mor pro sub I aux have adv never v have P ST co like qn such adj great
125, adj orange n juice mod do pro per you v have n prop dwallah v do
126, pro sub we v have n prop dwallah prep at n home 
127, gra SU J UX JCT ROOT COM QU NT MOD MOD
128, SU J UX SU J CJCT SU J COMP
129, SU J COMP O J NJCT PO J PUNCT
130, I ve never heard of it 
131, mor pro sub I aux have adv never v hear P ST prep of pro per it 
132, gra SU J UX JCT ROOT JCT PO J PUNCT
133, it is so good it s like 
134, mor pro per it aux be S adv so adj good pro per it aux be S co like 
135, gra SU J ROOT JCT PRED SU J UX COM
136, PUNCT
137, better than fresh lemonade it 
138, mor adv good CP prep than adj fresh n lemonade pro per it 
139, gra INCROOT JCT MOD PO J O J PUNCT
140, I don t know what they do it s but it s just wonderful 
141, mor pro sub I mod do neg not v know pro int what pro sub they v do
142, pro per it aux be S conj but pro per it cop be S adj just
143, adj wonder FULL 
144, gra SU J UX NEG ROOT LINK SU J COMP
145, SU J COMP LINK SU J CJCT JCT
146, PRED PUNCT
147, so 
148, mor co so 
149, gra INCROOT PUNCT
150, smacks lips unfortunately it s really expensive and we don t get
151, it here here we have concentrate everything 
152, mor un adv fortunate dadj LY pro per it aux be S adv real dadj LY
153, adj expensive coord and pro sub we mod do neg not v get pro per it
154, adv here adv here pro sub we v have n concentrate
155, pro indef everything 
156, gra LINK SU J UX JCT PRED LINK SU J
157, UX NEG ROOT O J JCT JCT SU J
158, CJCT MOD O J PUNCT
159, ah 
160, except for milk which I can t drink so 
161, mor v except prep for n milk pro rel which pro sub I mod can neg not
162, n drink co so 
163, gra ROOT JCT PO J LINK SU J UX NEG
164, CMOD COM PUNCT
165, I would give anything for like a premixed drink most of the time 
166, 
167, mor pro sub I mod will COND v give pro indef anything prep for co like
168, det art a pre part mix P STP n drink qn most prep of det art the
169, n time 
170, gra SU J UX ROOT O J JCT COM DET MOD
171, PO J JCT NJCT DET PO J PUNCT
172, laughs 
173, laughs 
