,0
0,yeah 
1, oh god we have to xxx distortion 
2, Lizzy 
3, yeah well he like called me this first or second night I was here
4, or something 
5, yeah 
6, He sounded like such a jerk on the phone and I didn t understand
7, why 
8, He sounded like that for a while you know 
9, yeah 
10, nd so I was really really upset because when I first got here I
11, was really excited about him coming and about people coming and
12, seeing me and blah blah blah 
13, mhm 
14, nd I was just like so I was talking to him like David what s going
15, on why do you sound like so s s su such a stranger on the phone
16, you know 
17, uhhuh 
18, lipsmack and like you know if you re not happy with breath 
19, our relationship then we have to talk about it and like decide
20, something because I feel like horrible 
21, mhm 
22, So 
23, lipsmack He uh 
24, laughs so he like 
25, He s like well uh 
26, I didn t want to tell you this this happened a little while ago
27, whatever and he s like I cheated on you 
28, oh my god distorted 
29, nd of course like I just couldn t believe it and I was just
30, laughing like what 
31, Right 
32, It was like totally out of the blue it d happened like a month ago
33, 
34, breath 
35, ah sighing 
36, nd uh sigh 
37, When you were still in in distortion the United States
38, distortion 
39, In New Jersey sigh 
40, Over the summer then 
41, Yes it was early in um 
42, xxx 
43, lipsmack it was when um I got home from Shelter Island 
44, nd he called like out of total desperation saying like he had to
45, move he s living with some psycho breath woman 
46, Right right I remember that 
47, yeah and then I didn t hear from him for like a whole week 
48, Right 
49, Which is completely unlike him 
50, yeah 
51, So he cheated with me cheated on me right after he got off the
52, phone with me like around that time 
53, With the psycho woman or with who 
54, No no no no no not with the psycho woman breath 
55, With this um woman breath like he had been living with uh three
56, two guys and a g woman 
57, yeah 
58, lipsmack in his old apartment breath 
59, yeah 
60, nd um 
61, the woman was one of the guy s boyfrie girlfriends 
62, Right I remember that 
63, yeah and so he cheated with her 
64, oh my god whispering 
65, yeah so he told me how like 
66, at that time 
67, lipsmack um when he left 
68, the house he had helped her move into her new place breath 
69, yeah 
70, nd she helped him move out of the house 
71, yeah 
72, lipsmack and breath 
73, He said he was feeling really crappy and breath like I know I had
74, written him a letter saying that like you know I should see other
75, people and blah blah blah 
76, Right 
77, nd so he was really upset about everything at that point 
78, nd then she like told him 
79, lipsmack that um she really really liked him a lot and she
80, really you know had feelings for him and 
81, oh god distortion 
82, nd then they had sex and I m just like well 
83, I was like pretty upset laughs 
84, oh I I m sure 
85, 
86, yeah like ah sigh I just really devastated me for like 
87, That is so unexpected breath it totally devastated me breath I
88, couldn t believe it I mean I I can t I mean like 
89, yeah 
90, lipsmack breath especially to tell you this when you re you
91, know fairly new in such a strange place and breath 
92, lipsmack yeah 
93, Probably going through a lot of shit anyways 
94, lipsmack oh yeah xxx when I first got here it was a big party
95, like my 
96, breath 
97, what happened i the supervisor turned out to be a real 
98, real jerk laughs 
99, xxx 
100, eing paid great and laughs 
101, breath nd um there s nothing in the apartment when I got here
102, and I 
103, yeah 
104, Everything in here already 
105, nd I like just went through major culture shock laughs 
106, Right 
107, So lipsmack breath 
108, I don t know lots of things breath have happened and I 
109, was trying to look on the bright side when I was writing the letter
110, 
111, Right 
112, ecause I mean I am happy here like I m really happy with stuff
113, I ve 
114, been dating a lot since then and like got my life together and 
115, yeah 
116, Cool 
117, nd my job is really easy and I m 
118, You know breath 
119, hey uh breath I ve so much to learn here so that s exciting so
120, I m not bored and I just like 
121, Right 
122, That s cool 
123, Don t sleep enough it gives you all because I m too excited about
124, everything there is to do and 
125, yeah distortion 
126, This new apartment problem if I could just breath 
127, Move into a new apartment then I d be all set laughs 
128, So 
129, oh what ultimately happened with that thing did I mean 
130, oh yeah breath 
131, breath it sounded like you stayed together for a while or
132, something 
133, um 
134, yeah we did like breath okay 
135, Well I was completely and totally just horrified and like 
136, breath uhhuh whispering 
137, Like crying for a while laughs on the phone breath 
138, Like I just couldn t belie I couldn t breath it was so bad
139, because Moss it was like 
140, I completely uh 
141, Trusted him 
142, Trusted him like 
143, yep breath it s like ev distortion 
144, No no no but like it s so bad because it s like 
145, His like that when he s broke that trust right 
146, Right 
147, He broke it in all people 
148, hm 
149, Like not just in guys 
150, yeah 
151, You know what I mean like breath for seriously for a week I just
152, hated everybody 
153, yeah 
