,0
0,They didn t have any snow on the ground but boy it was eh 
1, It s cold here 
2, It was cold it was frosty the 
3, but it was like forty four degrees so that 
4, yeah 
5, yeah but it s just that it s just that clear cold that s the way it
6, is been here it s just been cold 
7, real crispy 
8, yeah that s it yeah 
9, laughs yeah this guy up in Paris he s going well I moved up here
10, for snow no snow yet thank you laughs and I said well just wait
11, it ll come 
12, This way you ll have your share 
13, Well 
14, We re uh got one year to go 
15, and uh we re going to try for Germany 
16, If Germany doesn t happen we re going to try for eal 
17, Possibly Nollis Peterson 
18, which is in Colorado 
19, ooh Colorado would be neat 
20, dishes 
21, Nicord which in Washington 
22, oh that would be neat 
23, and then uh 
24, If none of those pan out then we re going to have like Right
25, Paddle High Oaks because it s a nice base 
26, ooh that would be cool 
27, yeah so 
28, we may go over to the other side 
29, oh Colorado you d love it you like to ski 
30, yeah right Pat s pretty nice too man they got ninety acres of
31, hunting land ei out on the base laughs 
32, Where where s that at 
33, It s in Ohio so that s quite a ways there static 
34, ooh that would be neat I ve never been there 
35, yeah but I d be below Maverick s sister 
36, so she d be able to go visit her a lot 
37, xxx yeah yeah she could go visit them quite often distortion 
38, well 
39, Well that would be cool 
40, but we re going to try for all the you know yeah that ll be like
41, the sixth choice we ll go down well probably else fourth 
42, yeah 
43, yeah 
44, xxx distortion 
45, I should get Germany though but if neither way we ll be coming home
46, 
47, Well I watched that movie 
48, xxx 
49, Only You last night 
50, yeah 
51, and the they were over in Italy and that was looking real exciting
52, to me and I was going oh look 
53, tell Roy okay Roy that s where I m going next laughs 
54, yeah that s it 
55, Guess what movie we watched tonight and it does look like 
56, that place we were at 
57, What 
58, Rob Roy 
59, yeah we watched it tonight 
60, eh di did you think he was dumb or was that just my perception 
61, I don t know he he could ve saved a whole lot of frigging problems
62, if he just called that guy a whatchamacallit but then again 
63, laughs 
64, O or well if he just went over to that high lord and said so and
65, so wants me to call you this and 
66, and now he s after me because I won t 
67, yeah there there he should ve done that he did tha he should ve
68, done that 
69, ut yeah 
70, ut because to trust that that first lord that guy was uh was 
71, He s too back stabbing he might of called that guy a mega whatever
72, 
73, ut 
74, oh Vitabon or whatever the heck you re supposed to call him and
75, that guy might o 
76, Jacabout Jacobite 
77, Yes 
78, yeah Jacobite and then they got him on the turn around and got him
79, anyway and then he we have nobody to turn to 
80, So I can understand why he didn t do that 
81, but yeah 
82, He should of went over to the first lord instead of the getting his
83, wife raped and his friends murdered and his house burnt down 
84, distortion 
85, pretty goddamn stupid 
86, yeah he should ve went over there and talked to him well at least
87, after he got his damn house burned his wife he could ve save his
88, friends by gosh and went over there and talked to him 
89, laughs 
90, yeah you know when he saw things were going down I mean like
91, telling he s like oh don t worry about it their fight isn t
92, with you bologna 
93, laughs 
94, With their dog either look what happened to him laughs 
95, I know laughs well it s really sad 
96, So but you know on his grave it didn t show another baby so that
97, baby must not 
98, yeah 
99, that must ve been something they wrote into the movie 
100, yeah because what well I don t know I don t remember there was two
101, sons right 
102, yeah they had two sons and they didn t show any other baby 
103, yeah so um that s weird 
104, So 
105, So u unless since it 
106, I remember 
107, wasn t his error but it still should have been buried around her
108, some place 
109, oh maybe who knows what happened to it maybe it got kicked out or
110, whatever that s another movie there 
111, yeah I don t know what happened to it maybe it maybe the with all
112, the stress and everything she di 
113, she didn t have it 
114, maybe she miscarried or something so 
115, yeah could ve been 
116, what when he s he was talking that smack to him and you just knew
117, ooh 
118, oh yeah 
119, oh when he chomped over and bit him in the neck I was like yeah
120, laughing 
121, lright laughs 
122, I would ve done something man I was like whoa laughing 
123, that s terrible 
124, yeah 
125, that that guy was messed up he sure played being a doofus good
126, though didn t he that little short shit 
127, yeah he did 
128, laughs that he acted li I was wondering about him and 
129, He acted like a queer 
130, yeah laughs I was wondering about him in real life 
131, because he certainly acts the part 
132, yeah 
133, proun putting around there the first time when that guy got real
134, mad at him because he laughing 
135, yeah 
136, pronouncing around bowing to everybody and he just wanted to do a
137, little 
138, yeah that s it 
139, so 
140, Well I think Rob Roy was acting really 
141, Well I don t know he got cut up pretty bad but I think he knew he
142, couldn t beat him unless he acted l really uh got the guy
143, overconfident 
144, yeah so 
145, ecause he was showing his ribs hurting and everything 
146, Well and he was hurting pretty darn bad you know he was taking a
147, good beating 
148, distortion xxx he got the shit knocked out of him 
149, inhales so 
150, yeah 
151, I m real glad you picked that dude huh 
152, Guess who s still surviving 
153, huh 
154, Guess who s still surviving 
155, Grandpa Fred 
156, Well I hope so but the bird laughs 
157, laughs 
158, oh laughs 
159, laughs 
160, laughs 
161, Yes she s still hanging on she can t breathe we re going to chan 
162, change her name to huffer and puffer but 
163, stupid bird 
164, xxx 
165, yeah she flies a little ways and it s like you can see clear down
166, her throat because she can t she s gasping for air but she 
167, End
168,
