,0
0,Media audio
1, and the same 
2, mor coord and det art the adj same 
3, gra LINK DET INCROOT PUNCT
4, he s he s not s 
5, mor pro sub he aux be S pro sub he aux be S neg not 
6, gra SU J ROOT SU J PRED NEG PUNCT
7, channel noise 
8, eating at the table 
9, mor part eat PRESP prep at det art the n table 
10, gra INCROOT JCT DET PO J PUNCT
11, because when he sits at the table he has to kind of lean forward
12, 
13, mor conj because conj when pro sub he v sit S prep at det art the
14, n table pro sub he aux have S prep to n kind prep of adj lean
15, adv forward 
16, gra LINK LINK SU J CJCT JCT DET PO J
17, SU J ROOT JCT PO J NJCT PO J
18, JCT PUNCT
19, yeah channel noise 
20, mor co yeah 
21, gra INCROOT PUNCT
22, to the plates channel noise 
23, mor prep to det art the n plate PL 
24, gra INCROOT DET PO J PUNCT
25, yeah mm 
26, mor co yeah 
27, gra INCROOT PUNCT
28, and I said that s a no no 
29, mor coord and pro sub I v say P ST pro dem that cop be S det art a
30, qn no co no 
31, gra LINK SU J ROOT SU J COMP DET QU NT
32, PRED PUNCT
33, mhm channel noise 
34, mor co yes 
35, gra INCROOT PUNCT
36, and so and yet he said he can go out for dinner 
37, mor coord and adv so coord and adv yet pro sub he v say P ST pro sub he
38, mod can v go adv out prep for n dinner 
39, gra LINK JCT CONJ COORD SU J ROOT SU J
40, UX COMP JCT JCT PO J PUNCT
41, channel noise you re not xxx 
42, mor pro per you aux be PRES neg not 
43, gra SU J ROOT NEG PUNCT
44, yeah because channel noise you re not you re not supposed to
45, channel noise have that at a ninety degree angle 
46, mor co yeah conj because pro per you cop be PRES neg not
47, pro per you aux be PRES neg not part suppose P STP inf to v have
48, pro dem that prep at det art a det num ninety n degree n angle 
49, gra COM LINK SU J ROOT NEG SU J UX NEG
50, PRED INF COMP O J JCT DET
51, QU NT MOD PO J PUNCT
52, what 
53, mor pro int what 
54, gra INCROOT PUNCT
55, you re not supposed to have it more than a ninety degree angle 
56, mor pro per you aux be PRES neg not part suppose P STP inf to v have
57, pro per it qn more prep than det art a det num ninety n degree
58, n angle 
59, gra SU J UX NEG ROOT INF COMP O J
60, QU NT JCT DET QU NT MOD PO J
61, PUNCT
62, breathes channel noise oh 
63, mor co oh 
64, gra INCROOT PUNCT
65, more than ninety degree 
66, mor qn more prep than det num ninety n degree 
67, gra INCROOT JCT QU NT PO J PUNCT
68, so I always had something you know a pillow under there or
69, something channel noise 
70, mor co so pro sub I adv always v have P ST pro indef something
71, pro per you v know det art a n pillow adv under adv there coord or
72, pro indef something 
73, gra COM SU J JCT ROOT O J SU J COMP DET
74, O J JCT JCT CONJ COORD PUNCT
75, right right breathes and you know people think we re nuts
76, channel noise 
77, mor adv right adv right coord and pro per you v know n person PL
78, v think pro sub we aux be PRES adj nuts 
79, gra JCT JCT LINK SU J ROOT SU J COMP
80, SU J COMP PRED PUNCT
81, channel noise 
82, you know people come to visit and I say breathes you can sit here
83, there and there but you can t sit in those two chairs because those
84, are the chairs that llie sit in breathes 
85, mor pro per you v know n person PL v come prep to v visit coord and
86, pro sub I v say pro per you mod can v sit adv here adv there
87, coord and adv there conj but pro per you mod can neg not v sit
88, prep in pro dem those det num two n chair PL conj because
89, pro dem those cop be PRES det art the n chair PL pro rel that
90, n prop llie v sit adv in 
91, gra SU J ROOT SU J COMP INF COMP LINK
92, SU J CJCT SU J UX COMP JCT JCT
93, CONJ SU J LINK SU J UX NEG
94, COORD JCT DET QU NT PO J LINK
95, SU J CJCT DET PRED LINK SU J
96, CMOD JCT PUNCT
97, channel noise 
98, yeah 
99, mor co yeah 
100, gra INCROOT PUNCT
101, and they look at me like well what difference does it make 
102, mor coord and pro sub they cop look prep at pro obj me prep like n well
103, pro int what n difference mod do S pro per it v make 
104, gra LINK SU J ROOT JCT PO J JCT PO J
105, MOD SU J UX SU J CMOD PUNCT
106, channel noise 
107, you know breathes it makes a lot of difference 
108, mor pro per you v know pro per it v make S det art a n lot prep of
109, n difference 
110, gra SU J ROOT SU J COMP DET O J NJCT
111, PO J PUNCT
112, oh 
113, mor co oh 
114, gra INCROOT PUNCT
115, mm channel noise 
116, the chair he s in channel noise 
117, mor det art the n chair pro sub he aux be S adv in 
118, gra DET INCROOT SU J CMOD JCT PUNCT
119, sure channel noise yeah 
120, mor co sure co yeah 
121, gra COM INCROOT PUNCT
122, and then I ll say to him put your leg down 
123, mor coord and adv tem then pro sub I mod will v say prep to pro obj him
124, v put ZERO det poss your n leg adv down 
125, gra LINK JCT SU J UX ROOT JCT PO J
126, COMP MOD O J JCT PUNCT
127, channel noise 
128, you know breathes 
129, mor pro per you v know 
130, gra SU J ROOT PUNCT
131, channel noise 
132, and they think what is she badgering him for 
133, mor coord and pro sub they v think pro int what cop be S pro sub she
134, part badger PRESP pro obj him prep for 
135, gra LINK SU J ROOT SU J COMP PRED XMOD
136, O J JCT PUNCT
137, channel noise 
138, but he forgets and he pulls that leg up channel noise 
139, mor conj but pro sub he v forget S coord and pro sub he v pull S
140, pro rel that n leg adv up 
141, gra LINK SU J ROOT LINK SU J CJCT O J
142, PO J NJCT PUNCT
143, mm 
144, and it is supposed to be extended 
145, mor coord and pro per it aux be S part suppose P STP inf to aux be
146, part extend P STP 
147, gra LINK SU J UX ROOT INF UX COMP
148, PUNCT
149, yeah 
150, mor co yeah 
151, gra INCROOT PUNCT
152, a little bit you know 
153, mor det art a adj little n bit pro per you v know 
154, gra DET MOD INCROOT SU J CMOD PUNCT
155, mm yeah 
156, mor co yeah 
157, gra INCROOT PUNCT
158, channel noise he s a wonderful patient though 
159, mor pro sub he cop be S det art a adj wonder FULL n patient adv though
160, 
161, gra SU J ROOT DET MOD PRED NJCT PUNCT
162, yeah sure 
163, mor co yeah adj sure 
164, gra COM ROOT PUNCT
165, you know breathes and 
166, mor pro per you v know coord and 
167, gra SU J ROOT CONJ PUNCT
168, channel noise 
169, he he j 
170, mor pro sub he pro sub he 
171, gra SU J ROOT PUNCT
172, channel noise and it s very early yet Toni my god 
173, mor coord and pro per it cop be S adv very adv early adv yet
174, n prop Toni det poss my n god 
175, gra LINK SU J ROOT JCT JCT JCT PRED MOD
176, O J PUNCT
177, well that s what I m saying you know breathes I 
178, mor co well pro dem that cop be S pro int what pro sub I aux be S
179, part say PRESP pro per you v know pro sub I 
180, gra COM SU J ROOT LINK SU J UX PRED
181, SU J COMP O J PUNCT
182, channel noise this is only a week 
183, mor pro dem this cop be S adv only det art a n week 
184, gra SU J ROOT JCT DET PRED PUNCT
185, I said to rent you know he was operated on friday and home monday
186, and 
187, mor pro sub I v say P ST prep to n prop rent pro per you v know
188, pro sub he aux be P ST S part operate P STP prep on n friday
189, coord and n home n monday coord and 
190, gra SU J ROOT JCT PO J SU J CJCT SU J
191, UX COMP JCT MOD CONJ COORD
192, PO J COORD PUNCT
193, channel noise yeah 
194, mor co yeah 
195, gra INCROOT PUNCT
196, he said I didn t realize that breathes 
197, mor pro sub he v say P ST pro sub I mod do P ST neg not v realize
198, pro dem that 
199, gra SU J ROOT SU J UX NEG COMP O J
200, PUNCT
201, he said that s a little soon I said you bet your bippie laughs 
202, 
203, mor pro sub he v say P ST pro dem that cop be S det art a adj little
204, adv soon pro sub I v say P ST pro per you v bet ZERO det poss your
205, n bip DIM 
206, gra SU J ROOT SU J COMP DET PRED JCT
207, SU J CMOD SU J COMP MOD O J
208, PUNCT
209, and and it s not nice for you either 
210, mor coord and coord and pro per it cop be S neg not adj nice prep for
211, pro per you adv either 
212, gra LINK LINK SU J ROOT NEG PRED JCT
213, PO J JCT PUNCT
214, channel noise 
215, no no breathes I ve never been so frightened 
216, mor co no co no pro sub I aux have adv never cop be P STP adv so
217, part frighten P STP 
218, gra COM COM SU J UX JCT ROOT JCT PRED
219, PUNCT
220, channel noise because channel noise 
221, mor conj because 
222, gra INCROOT PUNCT
223, channel noise 
224, you know breathes when he fell 
225, mor pro per you v know conj when pro sub he v fall P ST 
226, gra SU J ROOT LINK SU J CJCT PUNCT
227, yeah 
228, mor co yeah 
229, gra INCROOT PUNCT
230, channel noise oh 
231, mor co oh 
232, gra INCROOT PUNCT
233, that did something to my confidence 
234, mor pro rel that v do P ST pro indef something prep to det poss my
235, n confidence 
236, gra LINK ROOT O J JCT MOD PO J PUNCT
237, I m sure 
238, mor pro sub I cop be S adj sure 
239, gra SU J ROOT PRED PUNCT
240, you know I mean I m pretty confident and I ve been around sick 
241, 
242, mor pro per you v know pro sub I v mean pro sub I aux be S adv pretty
243, adj confident coord and pro sub I aux have cop be P STP prep around
244, adj sick 
245, gra SU J ROOT SU J COMP SU J UX JCT
246, COMP LINK SU J UX CMOD JCT
247, PRED PUNCT
248, channel noise mm 
249, people and you know my mother had her hip 
250, mor n person PL coord and pro per you v know det poss my n mother
251, v have P ST det poss her adj hip 
252, gra INCROOT LINK SU J CMOD MOD SU J COMP
253, MOD O J PUNCT
254, mm 
255, and breathes uh you know I m I 
256, mor coord and pro per you v know pro sub I aux be S pro sub I 
257, gra LINK SU J ROOT SU J UX COMP PUNCT
258, channel noise 
259, c and certainly I work with the fragile 
260, mor coord and adv certain dadj LY pro sub I v work prep with
261, det art the adj fragile 
262, gra LINK JCT SU J ROOT JCT DET PO J
263, PUNCT
264, channel noise mhm 
265, mor co yes 
266, gra INCROOT PUNCT
267, in special Ed you know 
268, mor prep in n special n prop Ed pro per you v know 
269, gra INCROOT PO J ENUM SU J CMOD PUNCT
270, mm 
271, channel noise and I ve never channel noise 
272, mor coord and pro sub I aux have adv never 
273, gra LINK SU J UX ROOT PUNCT
274, eh been so nervous as I was that night 
275, mor cop be P STP adv so adj nervous prep as pro sub I cop be P ST S
276, pro dem that n night 
277, gra ROOT JCT PRED LINK SU J CJCT DET
278, PRED PUNCT
279, well that s enough channel noise to scare the channel noise
280, life out of you to 
281, mor co well pro dem that cop be S adv enough inf to v scare
282, det art the n life adv out prep of pro per you prep to 
283, gra COM SU J ROOT JCT INF XJCT DET O J
284, JCT JCT PO J JCT PUNCT
285, uhhuh 
286, mor co uhhuh 
287, gra INCROOT PUNCT
288, bring him home and have him fall channel noise 
289, mor v bring pro obj him n home coord and v have pro obj him v fall 
290, gra ROOT O J JCT CONJ COORD O J COMP
291, PUNCT
292, right you know breathes and then all I could think of is if he
293, 
294, mor adv right pro per you v know coord and adv tem then pro indef all
295, pro sub I mod could v think prep of cop be S conj if pro sub he 
296, gra JCT SU J ROOT CONJ COORD LINK SU J
297, UX COMP JCT PO J JCT INCROOT
298, PUNCT
299, channel noise 
300, pops something it was my fault 
301, mor v pop S pro indef something pro per it cop be P ST S det poss my
302, n fault 
303, gra ROOT O J SU J CMOD MOD PRED PUNCT
304, yeah 
305, mor co yeah 
306, gra INCROOT PUNCT
307, you know breathes 
308, mor pro per you v know 
309, gra SU J ROOT PUNCT
310, channel noise 
311, really wasn t my fault but that s how I felt 
312, mor adv real dadj LY cop be P ST S neg not det poss my n fault
313, conj but pro dem that cop be S adv int how pro sub I v feel P ST 
314, gra JCT ROOT NEG MOD PRED LINK SU J
315, CJCT LINK SU J PRED PUNCT
316, channel noise hm 
317, you know breathes and then somebody else was saying well you need
318, to laugh more laughs and I thought laugh more I ll smack you
319, laughs 
320, mor pro per you v know coord and adv tem then pro indef somebody
321, post else aux be P ST S part say PRESP adv well pro per you v need
322, prep to n laugh adv more coord and pro sub I v think P ST cm cm
