,0
0,ID eng eng Subject 
1, Media audio
2, naw naw 
3, That was me 
4, you lucky there ain t no milk in the bottle while you turned it
5, upside down 
6, He getting weaned from the bottle 
7, He only drink it when he really cranky 
8, oh really 
9, mhm 
10, That ain t bad at all 
11, I told my mother to get a potty chair because I think he would use
12, it 
13, He ready 
14, He might be because he 
15, he ain t around no little kids 
16, What I thought he go to a daycare 
17, It ain t no little kid 
18, They re all potty trained and off bottles 
19, xxx 
20, xxx 
21, He the youngest one there 
22, oh is he 
23, uhhuh 
24, whoa 
25, you know he s 
26, See he going to a home daycare 
27, oh you going to a home daycare 
28, uhhuh 
29, That s good 
30, She ain t got that many kids 
31, uh uh 
32, noise 
33, See she got 
34, his cousin Shaquille 
35, and Donald 
36, noise 
37, and Donald is five Shaquille is two 
38, Then she got one little boy and one little girl sometimes during
39, the week 
40, Other than that the rest of them are school age she only have them
41, in the morning and a little time in the afternoon 
42, mm 
43, So I think he probably 
44, f 
45, g 
46, if he get a potty chair he probably use it 
47, knock 
48, Is she is she close by you 
49, mhm 
50, Does she pick him up 
51, oh that s 
52, mhm 
53, She only lives like two blocks 
54, oh that s it 
55, She takes him to school in the morning 
56, oh 
57, mhm 
58, xxx if it get too cold I m going to just tell her when she bring
59, him home just come swing by there and pick me up 
60, laughs 
61, laughs 
62, ecause you know it s on its way to getting pretty cold 
63, so 
64, uhhuh yawn 
65, coughs temp 
66, Temperature done dropped already 
67, xxx 
68, lready 
69, just yesterday 
70, it was hot yesterday 
71, So what is the temperature now 
72, bout fifty 
73, coughs 
74, and I don t miss that at all 
75, ooh I don t miss that weather 
76, I bet you don t 
77, yeah because it s probably about seventy five degrees out here 
78, you uh uh 
79, mhm breath 
80, you all miss them storms 
81, I 
82, Girl no 
83, That s one thing I don t miss the weather 
84, and I don t miss the all the gangs and c 
85, crime up in there n anymore either 
86, 
87, com baby screaming 
88, oh I would love down there because yeah they got all of them
89, professional teams down there 
90, Please 
91, Sure 
92, I m be going to them basketball games all the time 
93, yeah girl you had lied and said you was going to come visit one
94, time 
95, coughs 
96, I might be able to 
97, if I if I after my forty five hours I can start applying for
98, scholarships 
99, oh okay 
100, you know I can t get no student loan 
101, oh you owe them too 
102, uhhuh breath 
103, Who don t owe them 
104, I m going to pay them back as soon as I get a job that s
105, worthwhile though 
106, elieve me 
107, Get them off my back so my credit can start looking good again 
108, coughs 
109, coughs 
110, coughs 
111, you know but you think about all the student loans all the people
112, that got student loans twenty years ago they ain t thinking about
113, it 
114, They doctors and lawyers now 
115, coughs 
116, I know that s xxx and then they not making some of them pay it
117, back 
118, mhm 
119, and they worried about our little twenty five hundred dollars 
120, yup 
121, Make it bad on the people that come down the line that s all 
122, coughs 
123, That is it 
124, xxx 
125, you watch the million dollar ma I mean the Million Man March on T
126, V 
127, I watched some of the um 
128, speakers and stuff 
129, mhm 
130, My m I think my mother recorded it 
131, mhm 
132, oh did she 
133, mhm 
134, I watched some of the speakers and stuff 
135, Wish I could have been there 
136, I know that was something 
137, I thought it was too 
138, whoa 
139, mhm 
140, Just seeing all them black men 
141, in one area 
142, t one time getting along 
143, laughs 
144, yup 
145, Getting along 
146, breath ut you know what the thing about it if you can organize
147, something like that for a common cause 
148, then you should be able to organize all people to feed off their
149, own 
150, you know 
151, mhm 
152, Shop in their own stores visit their own malls you know 
153, yeah that s what I was thinking too 
154, yep 
