,0
0,really 
1, yeah raining and thunderstorms and stuff like that 
2, oh gosh it is blistering down here just so hot 
3, so 
4, it s been hotter than the dickens but it it s been and we ve been
5, having severe thunderstorms and tornadoes all over the place 
6, oh really 
7, yeah 
8, any by you 
9, um well we had a really bad thunderstorm come through I want to say
10, Thurs Thursday night maybe 
11, mhm 
12, it was just awful I mean there was trees down there was branches
13, all over there s still and the roads are just 
14, cluttered with debris branches and 
15, lipsmack oh wow 
16, you know 
17, stuff 
18, but I don t know I think it might have been exhale a twister that
19, maybe just didn t touch all the way down 
20, mhm 
21, or something 
22, but um 
23, we didn t have any trees so we don t didn t lose anything 
24, laughs 
25, laughs so that s okay 
26, Did you get those trees taken out 
27, yeah we did exhale yeah 
28, ha breathes the word 
29, oh let s see four of them was it 
30, yeah I think four 
31, breath so 
32, and we got one tree left over by the garbage can 
33, oh yeah 
34, yeah laughs so you got to leave one you know 
35, laughs 
36, yeah 
37, yeah 
38, well you know what you ll get some new trees eventually and 
39, yeah 
40, they ll grow 
41, oh yeah well we have those two little 
42, little ones out front you know 
43, that s right and they ll grow 
44, yeah 
45, they ll grow 
46, yeah 
47, we ve stopped by grandma did you get my postcard 
48, yeah I just got it today in the mail 
49, oh good 
50, today 
51, um yeah well we picked distorted it up today so 
52, well sometime while you were slurred gone 
53, yeah it could ve been exhale Saturday or 
54, okay 
55, so yeah you stopped by gran and gramps huh 
56, yeah 
57, Who s living out there now 
58, um 
59, they re friends of 
60, grandma and grandpa s bought it is it the Parkers or something or
61, the Parks or something 
62, uhhuh distorted Parker Pa yeah uhhuh 
63, Klanmens I don t know 
64, so okay 
65, anyway 
66, so they re living there and it looks a lot the same 
67, really 
68, yeah only all the trees have grown 
69, oh wow 
70, you know remember those three small evergreens that were in I wou 
71, 
72, in front 
73, yep exhale 
74, They re they re not small evergreens anymore 
75, xxx was that huh 
76, no they re big 
77, wow what kind of house do they have out there 
78, so well um 
79, her her parents or his parents I don t know one of the parents is 
80, 
81, our staying in gram and grandpa s 
82, oh okay 
83, and then they ve built another house 
84, mhm 
85, I wait f you know the direction up the hill 
86, okay 
87, you know where it remember the bee house 
88, mhm over xxx 
89, yeah up past that 
90, oh really 
91, even what used to be that field area 
92, oh really 
93, I mean there s still a lot of field area I don t how far the
94, property goes I think the property goes into a little bit in the
95, field area 
96, yeah 
97, mhm 
98, so then they b built it up there 
99, oh okay oh wow 
100, yeah 
101, neat 
102, So it s not a big house it s a smaller house but anyway 
103, yeah mhm distortion 
104, yeah everything else on gran and grandpa s main area looks
105, basically the same 
106, cool 
107, it was you know real green and everything you know 
108, oh well still all the raspberries and everything there 
109, they have um they have some 
110, uhhuh 
111, they have some 
112, yeah 
113, the one area 
114, toward the lake from the house 
115, huh distorted 
116, yeah 
117, you know that his newest area 
118, uhhuh 
119, they ma made that into a garden 
120, oh yeah 
121, and they have garden in the same garden that gram and grandpa had
122, garden 
123, okay distorted 
124, and then some of the other ra the raspberries are 
125, they took out 
126, uhhuh 
127, and stuff that you know 
128, yeah that was a lot of raspberries 
129, tremendous number I mean unless you re going to be 
130, really trying to make money off them there s no point 
131, yeah 
132, so 
133, wow exhale oh well that s neat 
134, yeah that was fun 
135, cool did you go in and visit or 
136, oh well we stopped by they didn t I didn t call or anything 
137, so I just stopped 
138, just a second what Ron 
139, can you turn it off okay 
140, xxx 
141, the book the books are xxx 
142, there is 
143, there or on the bed maybe 
144, yeah okay so anyway 
145, but don t leave that open exactly 
146, you there 
147, okay um 
148, oh so what was I saying 
149, uhhuh 
150, what was I talking about 
151, um 
152, the place that you guys stopped by 
153, oh so I just stopped by and then their dog started barking so we
154, eventually somebody xxx there so I 
155, oh 
156, went and said who I was and stuff and 
157, oh 
158, she s like oh yeah she talked a little bit she didn t say anything
159, like 
160, you know why don t you look around or 
161, uhhuh 
162, anything like that but she was very pleasant 
163, uhhuh 
164, very pleasant and she was like oh you should go say hello to 
165, hold on 
166, Glenn whoever their daughter breath I forgot their name anyway 
167, 
168, Sarah 
169, Clara no 
170, s Sarah isn t it 
171, Sarah no I don t think so 
