,0
0,nd they still have just one daughter 
1, Yes and I think that s probably all because um I think Carl feels
2, like people like me overpopulate laughs the world laugh 
3, laughs 
4, I have three sons now 
5, com echo of other line 
6, Really 
7, yeah 
8, gosh 
9, nd xxx 
10, uh ll boys 
11, Yes 
12, No girls laughs breath 
13, oh my go sh oh that s so interesting and you know Jas ah Jasmine
14, and Sophie are taking swimming classes with Winston and I was 
15, oh are they 
16, yeah and I was thinking of asking him for your address and I
17, thought no he s so forgetful he ll never remember 
18, It s not worth it laughs 
19, Well he he never would or he he he wouldn t know how to you know he
20, wouldn t know how to get it 
21, I 
22, I used to call him 
23, Well just just Winston I know you know 
24, I used to call him every once in a while but breath their niece
25, like she s I think she s the oldest of all the 
26, Really 
27, uhhuh 
28, of all the kids the one whose I don t know if you know much about
29, the family but the one whose father got killed in Nicaragua fighting
30, but anyway um 
31, No 
32, she was living in the house and she s kind of 
33, I don t know all I know I don t know if she would ve been this way
34, if she hadn t had all the problems she had in her life but she s
35, kind of a goofball and she ran up such big bills that I don t think
36, they ve had a phone for a whole year 
37, because he can t pay them off but and I don t know if she s still
38, living there or not 
39, ut I can give you my address laughs yeah 
40, Wow 
41, huh 
42, yeah I d love I d uh yeah 
43, I m so gla you know how I have your number 
44, I s I 
45, I was wondering about that 
46, You talked to Dunya 
47, laughs 
48, No no well I did talk to Dunya but she didn t give well actually
49, she wasn t there the day I called I talked to Ralph breath but um
50, lipsmack the last time I was in Honduras which is nearing two
51, years 
52, It s going to be two years in January 
53, um lipsmack I saw your husband I was as I was leaving the airport
54, 
55, and i I had my billfold out and he wrote it on this little pad in
56, my billfold and you know what 
57, I don t have a lot of things but I still have that laughs 
58, laughs 
59, oh my gosh and I don t remember 
60, So I thought well I m going to advantage of it 
61, So 
62, ah and I don t remember him telling me that he saw you 
63, oh he probably spaced it he was I think he was in the middle of
64, some kind of work project or something maybe where you 
65, picking up people from Peace Corps probably yeah 
66, Something like that yeah but that was right af I mean that s a
67, long time ago that was right after the um the change of the
68, government 
69, We were down because of that 
70, huh 
71, So anyway 
72, So three boys arb 
73, yeah 
74, Wow 
75, My hands are so full 
76, yeah I remember you said last time that the doctor said that you
77, had to have a baby because of your your ovaries or whatever just to
78, keep everything in order 
79, breath Well if I wanted to have a child I should do it you know
