,0
0,No she like 
1, ctually I think he might have called her because like inhales
2, she calls a lot and like writes a lot and he just doesn t have time
3, to like write back breath ut she s coming back this month 
4, Right 
5, This month 
6, Why 
7, Like for for a couple of weeks or something 
8, laughs 
9, oh really 
10, So he might see her 
11, I had no clue 
12, Do you see her 
13, breath 
14, What yeah I ve seen her a couple of times 
15, breath 
16, Cool 
17, sigh yeah but I had no idea she was supposed to go home 
18, breath 
19, Yes 
20, Well not for good just for a little bit 
21, click right yeah 
22, breath 
23, Seems like she s enjoying herself here yawning 
24, Where is she 
25, breath Nishmat 
26, breath 
27, oh got it breath 
28, yeah 
29, Learning a lot 
30, That s good 
31, a lot a lot 
32, re you still learning 
33, breath 
34, m I still learning 
35, mhm 
36, breath 
37, Like on my own 
38, I r I also like learn the parsha s heb during the week o on the
39, weekend and stuff 
40, Right that s good 
41, breath 
42, What about those class things that you were going to 
43, What class thing 
44, I don t know 
45, Don t they have like a program 
46, oh the Wednesday night learning 
47, mm yeah 
48, No I don t really go to laughs that anymore 
49, breath 
50, Why is it bad 
51, like 
52, lipsmack no 
53, It s just like it s one hour like smack in the middle of your
54, Wednesday night breath nd like 
55, if I even thought of it I would probably I might go more often 
56, ut like breath 
57, when you re working like in the library and like it becomes eight
58, thirty and it s time for Wednesday night learning like I 
59, you don t even realize it you know breath 
60, Right 
61, Like those kind of things just totally slip you by 
62, Right 
63, breath 
64, good it s busy and stuff 
65, I hear you 
66, So what are you like involved with extracurricularly 
67, Zero breath 
68, Really that s xxx distorted 
69, breath Well I volunteer at the hospital at the ids unit that s
70, it 
71, breath 
72, Well that s good 
73, e careful 
74, laughs 
75, I will 
76, laughs 
77, laughs 
78, breath 
79, um 
80, wait so eh is it is it like a lot of work or 
81, No e I mean yes it s like a lot of work but I I like haven t
82, found 
83, is it fun to listen distorted to yourself 
84, found anything to do 
85, yeah 
86, I mean I auditioned in you know in the beginning of the year for
87, like breath 
88, two a cappella s ita groups and I didn t make them 
89, So 
90, Right 
91, breath 
92, What can you do 
93, You t 
94, When are the next auditions next year 
95, breath 
96, um breath I don t know if any groups will have them 
97, um 
98, you know next semester 
99, So 
100, I got a letter from Tamar 
101, yes 
102, I told her to write to you 
103, She wanted to write to you so I gave the address 
104, ah that s so nice 
105, It was such a weird surprise 
106, I was like whoa laughs 
107, yeah 
108, that was a long time ago so distorted 
109, breath So she ll be getting a letter from me soon yawning 
110, Good 
111, You sound so sleepy sweetie 
112, yeah 
113, xxx distortion 
114, I m not sleepy 
115, I m just kind of sad that I think people tried calling and I missed
116, them 
117, breath 
118, Well they will keep trying 
119, I assure you 
120, xxx yes distorted 
121, I was thinking of calling my parents 
122, I don t know 
123, breath We shall see 
124, breath I don t know I just expected you know when you expect to
125, speak to everyone yawning 
126, sniff 
127, yeah breath 
128, ut I got you for such a long time 
129, What 
130, rocks 
131, breath yeah 
132, that s good 
133, It does rock 
134, How did this happen to you 
135, breath 
136, Rifkie 
137, was like walking 
138, on campus and she saw like a sign up 
139, It s like one of these obscure college studies that like 
140, laughs 
141, hi college study laugh 
142, It s like one of these obscure things that like all these colleges
143, do breath 
144, laughs 
145, Right 
146, So she gave me the number and I called and they sent me like a Pin
147, number and everything 
148, So 
149, laughs 
150, laughs Watch this is the whole thing is going to end up on your
151, phone bill inhales 
152, yeah breath I ll kill them breath 
153, laughs 
154, laughs How funny would that be 
155, They re like they re doing a study to see how many people fall for
156, this laughs 
157, laughs How ma how many people we could scam 
158, laughs 
159, laughs 
160, breath 
161, laughs 
162, breath 
163, oh I saw um 
164, when I went to the reunion I saw Deedee she asked about you 
165, breath yeah I wrote t I wrote to her 
166, You did 
167, I just ha I haven t mailed it yet laughs 
168, oh yeah because she would have told me breath 
169, breath Right yeah 
170, How is she 
171, How is she 
172, She s 
173, inhales you know she s 
174, probably one of the most stressed women on this planet 
175, yeah xxx distorted it s like 
176, I m like unrecognized 
177, in that way though laughs 
178, What 
179, breath 
180, It kind of has to be that way or she won t be her breath 
181, yeah 
182, yeah 
183, Everyone in Ramaz is like busy busy busy breath 
184, Really what 
185, We were always like that 
186, what s going on there 
187, How s Carol 
188, She s 
189, busy busy busy 
190, Like she hasn t had a moment to like speak to me 
191, lipsmack really 
192, yeah like I went to see the play 
193, How was it 
194, lipsmack 
195, It was eh 
196, not really good 
197, Really shvach s heb 
198, She said it was her worst show ever 
199, re you serious 
200, yeah breath 
201, I thought she said that about like Pirates or something laughs 
202, 
203, laughs 
204, No I don t think she thought Pirates was her worst like there was
205, this obscure 
206, This was just bad 
207, It was 
208, ut actually 
209, Cookie Zitsman or Cookie Zeitsman whatever her name is laugh 
210, like she did some good choreography 
211, yeah 
212, oh really 
213, yeah 
214, whoa laughs 
215, I know I couldn t believe it laughs 
216, laughs 
217, laughs If that s like the only compliment that you can come out
218, of it you know laughs 
219, xxx 
220, breath 
221, It must have been really bad if you distorted 
222, ut like it was at all messy and like 
223, How was like Eli and everything 
224, Eli was okay 
225, oh wow oh how was Karen 
226, Karen is like well she s very very good you know she has a great
227, voice 
228, ut 
229, Right 
230, breath 
231, Just the whole thing was 
232, yeah 
233, breath 
234, That s so upsetting 
235, yeah 
236, breath 
237, Like it s so nice to hear like how good something is 
238, yeah 
239, click 
240, yeah I don t know how well chorus is going either 
241, oh really 
242, I haven t heard anything about it 
243, breath I fee it s so weird how distant I feel from all of that
244, now 
245, breath You know like 
246, breath I used to feel so like you know 
247, yeah 
248, Do you feel that way 
249, yeah I do feel a distant from it 
250, lipsmack but it also like in a way I al I ll always feel like I
251, have that home in the middle of the city 
252, Like whenever I go there I just always feel like I immediately 
253, Right I guess since I haven t been ba I m afraid to go back 
254, Rabbi achs was just here 
255, He was 
256, Did you get to talk to him 
257, yeah 
258, yeah 
259, It was really 
260, Was he nice 
261, He was nice but like it was just kind of fake laughs 
262, oh really 
263, breath 
264, Like he interviewed us 
265, yeah I know what you re saying 
266, Like he had like certain questions written down and he like took
267, down answers and stuff 
268, yeah 
269, So yeah 
270, breath I mean it was nice to see him obviously 
271, He s getting older 
272, Really 
273, I haven t seen him this year at all 
274, yeah 
275, breath So wow 
276, I hope Rabbi Grunner gets married to this chick 
277, laughs 
278, I know laughs that would be so awesome laughing 
279, We had better be invited to the wedding that s all I could say 
280, Do you think I know do you think I xxx distorted fly home for
281, it 
