,0
0,dealing with it I think he just 
1, realized a lot of things I guess 
2, right 
3, either that or he just never expressed it I mean you know Scott 
4, oh 
5, yeah he s pretty 
6, quiet about that kind of thing tell him to make some mashed
7, potatoes for me 
8, and eat some for me 
9, ah 
10, laughs 
11, I will 
12, already he s like 
13, I just talking about him the other day I was like when I was in
14, Japan there was this 
15, xxx 
16, friend of mine who every time I went to his house I asked him to
17, make ma mashed potatoes and he always 
18, did laughs xxx 
19, laughs 
20, laughs everyone was like 
21, okay laughs and waffles laughs 
22, laughs 
23, that sounds good muffled 
24, They re like you have a waffle iron in Japan yeah amazing laugh
25, wasn t it laughs 
26, laughs 
27, oh well I have to tell you that Reve 
28, xxx distortion 
29, has taken your place 
30, as far as what 
31, in terms of looking searching of 
32, being pathetic laughs 
33, searching for a mate 
34, oh dear 
35, yes and distortion David distortion xxx 
36, well let me tell you it doesn t get better when it gets back here
37, laughs 
38, laughs 
39, God I went out on this date and had the biggest flop ever have I
40, talked to you since then laughing 
41, laughs 
42, laughs 
43, laughs 
44, inhales 
45, it was so pathetic and we had nothing in common nothing it was like
46, oh well 
47, No you haven t 
48, yeah you wrote to me about him 
49, he had asked about three times I was like well I guess I ll go
50, inhales and 
51, it was like he works at the school and um 
52, uhhuh 
53, you know and like he 
54, was born there grew up there worked there didn t go anywhere
55, exhale 
56, um 
57, laughs 
58, nice guy 
59, laughs 
60, we have zero in common laughs 
61, oh gee 
62, laughs 
63, So I breath and I m thinking okay what can we talk about for all
64, this time so we drive twenty minutes to go to like an pplebees you
65, know pplebees 
66, uhhuh 
67, out East coast scene 
68, so we go to pplebees and then we e we eat dinner and then there s
69, a forty five minute wait 
70, before this movie we went to see laughs and then there s a twenty
71, minute drive back so that s just way too much talking time because
72, we had nothing to say 
73, laughs 
74, oh gee 
75, and I was like 
76, so laughs 
77, laughs 
78, anyway um laughing 
79, laughs 
80, So laughs 
81, laughs 
82, I mean there s only so much how much can you talk about like you re
83, talking about okay yeah you know the first time I got drunk I threw
84, up 
85, for 
86, laughs 
87, a week laughs you were going oh yeah that s cool you know okay we
88, just got through all that let s see 
89, laughs 
90, first time I was in a car accident you know laughs I m trying to
91, think of common denominators among people laughs so 
92, xxx beep 
93, oh gee that s 
94, and then I kind of ran out laughs and I ran into him on campus
95, the other day laughs I was looking for him 
