,0
0,ut um guessed what happened 
1, What 
2, um 
3, The um 
4, gain 
5, lipsmack um 
6, Let s see two weeks ago 
7, I know Sue is going to r Rhode Island 
8, eh Right Right 
9, Did she see her mom 
10, Yes she did 
11, nd 
12, Yes she did 
13, nd 
14, um which was um which we had already anticipated that it was
15, going to happen 
16, I spoke to her mom on Thursday and um 
17, and I asked her I said listen laughs I said um please come to
18, Shabbat things have come to a point where I may have to resign
19, relinquish my 
20, uh parenting 
21, uh would you mind uh taking her back and she said no 
22, She said uh she d be more than happy to 
23, Really 
24, This girl is like has everything in her dreams you know
25, distorted 
26, breath It it is it is it is it is as my husband says uh 
27, uh l kadir the destiny Selema I m telling you it is like llah
28, has just painted the road and all I had to do was get on it and
29, follow it 
30, I I mean things have been happening that has just scared the heck
31, out of me 
32, I told mom I said mom it is when you believe in llah when you
33, have faith and know when you truly give your heart to llah 
34, only llah can make the way clear for you 
35, uh 
36, I believe that by her birthday she will be living with her mother 
37, 
38, Really 
39, mhm mhm 
40, nd and and is she seem like she s together enough 
41, She s in a she s in a two year program 
42, She s in the program now 
43, She s doing very well 
44, When I talked to her it s a I I m talking to her like I m talking
45, to you 
46, I wrote her a letter and told her I said I think I said I I feel
47, like I know you even though I never met you 
48, They seemed surprised that I mean most women you lose your baby
49, that s it 
50, ut almighty God is 
51, You never even get a chance to see them again 
52, That s true 
53, That s true 
54, ut that s what she had wrote me 
55, She said she said she said it it is just awesome to her what is 
56, what is happening 
57, yup 
58, mhm 
59, aw I ve heard of that 
60, yup 
61, So Francis 
62, Did she say how she felt about what had happened 
63, No 
64, We we haven t really talked about that but I m planning on making
65, a trip down to visit her 
66, Well what how does kina feel 
67, She she s u u very happy about it 
68, Very ha 
69, Well did she come home and say I saw her I look like her or what 
70, 
71, We we talked on the phone and you know she talked about um her
72, sisters and you know and things we ve spent the night with her
73, sisters 
74, and things and um it s just been quite interesting although when
75, she was in Rhode Island she was very disruptive um down there and
76, really caused Francis a lot of stress 
77, and um Francis was very worried about me because she came home two
78, weeks before you know f um because she just was acting like a
79, total nigger child 
80, uhoh 
81, Hope the research didn t hear that 
82, laughs 
83, laughs uhoh 
84, laughs wait wait lita I m telling you nobody can handle her but
85, you okay laughs 
86, nd um but um 
87, but she she was very concerned about me and everything and um
88, because um the child had told some some lies about me and about
89, you 
90, oh 
91, oh 
92, oh no distorted 
93, nd about xxx oh yeah mhm 
94, oh goodness 
95, yeah 
96, That we were abusing that um you know oh yeah she she did some
97, eh and it was it was very very bad 
98, My daughter in law arbara got on her case real serious yesterday 
99, 
100, Told her that she couldn t talk to Jasmine play with Jasmine
101, because she hurt hur because she said she hurt Jasmine s Jetta 
102, you know and she said that if it wasn t for u uh Jas for Jetta
103, you know Jasmine s daddy wouldn t be oh she d oh man uh it was 
104, aw xxx 
105, You know that has always been very scary to me even after xxx 
106, I said to Mark oh my god laughs What s she going to say because I
107, knew what she would do when if I took her somewhere 
108, you know what she would say and I you know in these the climate
109, of today 
110, Yes 
111, people saying something like that 
112, That well you know that s and Francis was very concerned in
113, reference to you know she was in school and things and Francis was 
114, w she was very very concerned 
115, She said lita she said this little girl has a serious problem 
116, She wrote me a letter 
117, mhm distorted 
118, you know about her needing a lot of love a lot of um help and
119, different things like this but you know you ve heard the saying I m
120, sure from your grandmother the fruits of your parents or the sins of
121, your parents will be waged back at you 
122, hm 
123, you know and um and I a again my husband said we were going to
124, give it a month you know and said if he was even going to have to
125, sheik pray over her you know for the Jen 
126, hm 
127, You know I mean we re d you know and I think we re still going
128, to be doing that but I but I think he s at a point now where he s
129, reserved us 
130, of that um you know that she may end up going um to uh t 
131, oh well the thing is your whole life has been around her 
132, mhm 
133, more or less 
134, mhm 
135, mhm distortion 
136, I mean it is you know I mean absorbed 
137, mhm 
138, mhm 
139, where is you know 
140, mhm mm 
141, nd and and 
142, lipsmack you know 
143, I mean xxx distorted 
144, This is a lou this is a lousy xxx eh I I I truly believe that
145, Salem 
146, I don t think you think she ll be better with her mother 
147, I I have no idea 
148, I I really have no idea 
149, ut 
150, nd um but you know the the the 
151, i if this does happen and I do believe it may happen um you
152, know we will have an agreement she and I you know um she will
153, become the the legal guardian and that um 
154, uh you know I m I just want her to understand everything that has
155, happened in the last several years 
156, yeah 
157, and things like that 
158, She needs to be clear about that because this child won t be like
159, the other two 
160, eh eh 
161, You know um 
162, Well she she said that she was 
163, ndre said that she was 
164, oh yeah 
165, She was like her two daughters yeah 
166, mhm 
167, yeah 
168, Th they had the same maybe just 
169, xxx problems and and different she hasn t been with her children
170, for ten years 
171, Her or her two girls 
172, ah 
173, distorted 
174, nd they re twelve and 
175, they re no they re nine and 
176, thirteen or something like that 
177, yup but she s she s working very hard 
178, She s trying to become a counselor in this drug program and things
179, and um 
180, and she sounds like she s really trying hard 
181, nd I and I just believe it s you know time 
182, you know and who would have ever thought it though you know what
183, I mean 
184, Does she know that you re Muslim 
185, mhm 
186, mhm 
187, uhhuh 
188, yup 
189, yup 
190, yup and um 
191, breath So th that s been my most interesting things in the last
192, three weeks 
193, oh that s some deep that s just too deep 
194, yup 
195, yup 
196, mhm 
197, yup 
198, een very very very heavy 
199, From like mom said she said even if it was going to be in
200, September she said the little things I can tolerate you know 
201, if if that happens you know 
202, ut you know I always worried I said you know even after you left I
203, said I just hope rlita knows that I ch you know I tried my best
204, you know and 
205, Everybody has to keep them Selema everybody everybody 
206, You know and I told her I said you know it s a shame that you
207, can t go no place and and I can get a go good report on you 
208, you know and um and by her going to Francis and things and 
209, and and Francis seeing for herself she was like whoa 
210, Did had did Francis feel she had changed a lot 
211, oh yes 
212, t oh yes 
213, You know mhm mhm 
214, a ah 
215, um but but um but you know I feel very at peace about
216, everything 
217, uhhuh 
218, I feel very at peace you know 
219, Well it s good to hear from Francis who s had a lot of child 
220, Yes 
221, Over six hundred 
222, oh 
223, Over six hundred foster children 
224, oh 
225, Yes 
226, mhm 
227, You know she would ve seen it all 
228, She called mom to talk to mom let s see she bought 
229, I met her in lbany 
230, mhm 
231, and she bought her 
232, um 
233, she caught that was on Friday last Friday she called mom last 
234, she called mom Monday 
235, nd talked to mom for two hours 
236, uhhuh 
237, mm 
238, She talked to mom for two hou here in Rochester 
239, oh you re kidding distorted 
240, I was sick up in in Syracuse 
241, She talked to mom 
242, She must something must ve been on her mind 
243, She was 
244, She said she she told mom she said she was so concerned that this
245, little girl was going to just get out here a cause I wasn t going
246, to send back to the school the Muslim school 
247, uhhuh 
248, nd she she was just really concerned about you know everything 
249, mhm you know 
250, What the possibilities of like 
251, Sure 
252, Sure 
253, yep 
254, mhm 
255, mhm 
256, Well you know or luck making a way and making it at ease for you to
257, xxx 
258, com children in background
259, Well you know why llah is doing this 
260, I m going to tell you why because my daughter in law is pregnant
261, again laughs 
262, oh no 
263, screams 
264, She said she was going to call you 
265, She said she was going to call you 
266, ah 
267, I said well you call Selema and you tell her 
268, I said oh and I don t have your number in my other phone book I
269, said 
270, I said you just call her and tell her yup she sure is 
271, oh my goodness 
272, Goodness 
273, Wait wait did they do it like uh the same thing they had to do
274, last time 
275, No 
276, You know what 
277, That same thing happened to liah 
278, No 
279, She had to take all that stuff the first time but then the second
280, time 
281, Nope 
282, She 
283, yup 
284, yup 
285, j j uh and and mom mom said I mean Jasmine was about two
286, months old mom said oh goodness 
287, eh I mean cause Jasmine s not Jasmine is not nowhere like my
288, other other little babies 
289, She is not cuddly sweet xxx distortion 
290, laughs 
291, mm mm no w 
292, She don t have time for that uh 
293, She does not sit still or lay still for you to change her Pampers 
294, This little girl moves 
295, laughs 
296, I mean sh you lay her down on the bed she gets up and she runs
297, from well she doesn t run but she crawls real fast 
298, laughs 
299, nd she has t aw sigh 
300, nd you re like okay laughs 
301, nd she s not a cuddly sweet little thing she and she climbs up
302, the stairs Selema 
303, laughs moans 
304, She s seven months old and she s climbing up the stairs 
305, Climbs down the stairs and mom said so we found out when did we
306, find out arbara was pregnant 
307, Last week we found out and mom told her 
308, laughs 
309, Mom said mom said arbara m Jasmine is just moving she s moving
310, out the way too 
311, too quickly she s just she just was not a little sweet little
312, cuddly 
313, you know no way 
314, uh lay there let me look at my grandmother kind of thing 
315, No no way not at not one bit 
316, oh oh what a mway is probably going to have a rule xxx though I
317, could just 
318, End
319,
