,0
0,ID eng eng Subject 
1, Media audio
2, it was very stressful when it snowed kitchen noise 
3, mor pro per it cop be P ST S adv very adj stress dn FULL conj when
4, pro per it v snow P ST 
5, gra SU J ROOT JCT PRED LINK SU J CJCT
6, PUNCT
7, yeah 
8, mor co yeah 
9, gra INCROOT PUNCT
10, so anyways but um 
11, mor co so adv anyways cm cm conj but 
12, gra COM JCT LP ROOT PUNCT
13, no 
14, mor co no 
15, gra INCROOT PUNCT
16, but so Jacob is sound asleep baby talking 
17, mor conj but co so n prop Jacob cop be S adj sound adv asleep 
18, gra LINK COM SU J ROOT PRED JCT PUNCT
19, yeah 
20, mor co yeah 
21, gra INCROOT PUNCT
22, Rachel is previous word distorted Rachel is crawling around
23, the kitchen breathes and Doug s making pumpkin cookies 
24, mor n prop Rachel cop be S n prop Rachel aux be S part crawl PRESP
25, prep around det art the n kitchen coord and n prop Doug aux be S
26, part make PRESP n pumpkin n cookie PL 
27, gra SU J ROOT SU J UX PRED JCT DET
28, PO J LINK SU J UX CJCT MOD
29, O J PUNCT
30, oh boy 
31, mor co oh n boy 
32, gra COM INCROOT PUNCT
33, and I m making spaghetti sauce 
34, mor coord and pro sub I aux be S part make PRESP n spaghetti n sauce 
35, gra LINK SU J UX ROOT MOD O J PUNCT
36, oh boy aren t we just the happy family yeah Sarah s on the floor
37, here 
38, mor co oh n boy cm cm aux be PRES neg not pro sub we adv just
39, det art the adj happy n family co yeah n prop Sarah cop be S
40, prep on det art the n floor adv here 
41, gra COM JCT LP ENUM NEG SU J JCT
42, DET MOD SU J COM SU J ROOT
43, JCT DET PO J JCT PUNCT
44, playing with the phone cord hopefully she doesn t pull the phone
45, off 
46, mor part play PRESP prep with det art the n phone n cord cm cm
47, adv hope dadj FULL LY pro sub she mod do S neg not v pull
48, det art the n phone adv off 
49, gra XJCT JCT DET MOD PO J LP JCT
50, SU J UX NEG ROOT DET O J JCT
51, PUNCT
52, laughs 
53, down breathes now is is Rachel running around yet or 
54, mor adv down adv now cop be S cop be S n prop Rachel part run PRESP
55, adv around adv yet cm cm coord or 
56, gra JCT JCT ROOT PUNCT PRED XMOD JCT
57, JCT LP CONJ COORD
58, she s pulling herself up 
59, mor pro sub she aux be S part pull PRESP pro refl herself adv up 
60, gra SU J UX ROOT O J JCT PUNCT
61, yeah 
62, mor co yeah 
63, gra INCROOT PUNCT
64, and that type of thing and she can crawl wherever she wants and
65, her latest 
66, mor coord and pro dem that n type prep of n thing cm cm coord and
67, pro sub she n can n crawl adv int wherever pro sub she v want S
68, coord and det poss her adj late SP 
69, gra LINK DET INCROOT NJCT PO J LP LINK
70, SU J MOD PP LINK SU J CMOD
71, CONJ MOD COORD PUNCT
72, thing is that she gets up we have blankets on our we have a fire
73, place baby noise so 
74, mor n thing cop be S pro rel that pro sub she v get S prep up
75, pro sub we v have n blanket PL prep on det poss our cm cm pro sub we
76, v have det art a n fire n place adv so 
77, gra SU J ROOT LINK SU J PRED JCT SU J
78, PO J O J JCT PO J LP SU J CJCT
79, DET MOD O J JCT PUNCT
80, right 
81, mor co right 
82, gra INCROOT PUNCT
83, you know the the brick area 
84, mor pro per you v know det art the det art the n brick n area 
85, gra SU J ROOT DET DET MOD O J PUNCT
86, yeah 
87, mor co yeah 
88, gra INCROOT PUNCT
89, she gets up there with 
90, mor pro sub she v get S prep up adv there cm cm prep with 
