,0
0,Media audio
1, Hello 
2, yeah 
3, yeah how is ubby 
4, What happened with that test 
5, um she s not getting the results for a couple of days 
6, She s not getting oh uhhuh uh but she s feeling better 
7, I don t know I g I I called her yesterday and there was no answer
8, 
9, yeah 
10, and uh and today I called her she wasn t home she went to pick up
11, a prescription at the doctor 
12, oh 
13, so but I Shamita spoke to her and he she said that she s not
14, getting results xxx for another day 
15, uhhuh 
16, I mean for a long little bit 
17, oh okay so try to call before Shabbat tell her I called 
18, lso look 
19, xxx 
20, ask xxx that I think it s great 
21, I don t see the xxx at all but say he wants to try to xxx 
22, nd she wants him to ask Rechna Rechna s uh I eh when I called
23, said eh she said she doesn t know when he can get into New York 
24, so she wants to know if I will ask that if they pay for the ticket
25, that she would come to L 
26, yeah 
27, Do you think ask xxx if they would take to it kindly 
28, I don t see the xxx either but you can never tell look you know 
29, What type of girl is she 
30, She doesn t want a working boy a learning boy 
31, She does want a working boy already I don t you know 
32, She wanted a learning boy originally but xxx is pretty shtark s yid
33, in his uh xxx 
34, apparently 
35, I was talking to his sister in law 
36, So ask 
37, oh 
38, xxx and tell him not to get xxx 
39, Hello 
40, it s the other line xxx where 
41, yeah okay 
42, um 
43, com phone ringing 
44, It s line xxx 
45, breath 
46, Hello 
47, yeah 
48, um but e just lipsmack uh tell him that xxx going to use his
49, free call to call him 
50, He just hasn t been home to call him 
51, Fine 
52, uhhuh 
53, uhhuh distortion 
54, Or ask him what he thinks of the other idea because I don t you
55, know 
56, I don t you know if I felt really good that the xxx might work but
57, I m not sure but then look did you would you put xxx together you
58, know laughs 
59, No 
60, laughs 
61, it s so weird 
62, laughs 
63, breath but they re 
64, What else 
65, distortion 
66, xxx and they re happy xxx okay 
67, What 
68, um nothing so you had a nice vacation 
69, yeah I think I well xxx wanted to go away next week for two days 
70, I don t think I m going to go cause it was like it was very nice 
71, It was just 
72, too much I think we were running with the baby and 
73, mm 
74, mhm 
75, I that s what I told you see before we left that um and I they re
76, major goers so like when they re on vacation they don t breathe for
77, a minute 
78, mhm mhm 
79, and for me that s not so much vacation 
