,0
0,pretty good 
1, yeah 
2, pretty good how about you 
3, usy busy busy 
4, yeah sch 
5, I took um some summer courses 
6, I started in May 
7, I took an English Lit for five weeks and then I took um Psych and
8, Soc which I m finishing up next week 
9, I can t wait 
10, Is it Psych like 
11, Psychology Introduction to Psychology 
12, Introduction yeah I ve taken that 
13, and Socio 
14, Sociology is a lot of work 
15, yeah what kind of Sociology 
16, It s just general Sociology 
17, okay 
18, um 
19, You have to record write up journal write ups and stuff like grab
20, articles out of the paper 
21, about specific topics and I have to write a paper and hand it in
22, by the end of next week 
23, mhm 
24, There s a lot of uh digging information that has to go with it 
25, There s a lot a work to it whereas Psych I just have to study the
26, chapters and take my tests 
27, yeah 
28, nd I ve gotten s on all my tests 
29, Good 
30, So I ve gotten s for that 
31, I know I hate I hate research 
32, It s hard 
33, It s very hard 
34, laughs 
35, nd then you have t 
36, Well it takes so much time 
37, mhm 
38, nd um I ve been working up until like last week 
39, I hurt my back picking up Shanley 
40, So I mean I ve worked the past two weeks 
41, oh you re kidding 
42, So um I m going back Monday though thank goodness 
43, ecause I don t have any sick distortion 
44, Do you have to go through any physical therapy or anything like
45, that 
46, yeah I m doing that now 
47, yeah 
48, yeah I went last week and then I went I m going three times this
49, week 
50, I see the doctor tomorrow 
51, mhm 
52, So hopefully I ll get a note saying go back to work on Monday
53, because I ve no time to use 
54, You know for sick time and stuff 
55, yeah because you took time when you had your surgery on your knee
56, too right 
57, mhm 
58, Exactly 
59, I used a lot of it up at that time 
60, mhm 
61, So I have none left whatsoever 
62, I had to use up my last two vacation days because I had they make
63, you do that now for some reason 
64, which is fairly new which really isn t fair but 
65, What do you mean beca it because you were out sick or 
66, coughs 
67, Well I ve been out all week and I said do I have any sick time she
68, said I had seven hours and I said well just give me the seven hours
69, of sick and that eight hours of holiday 
70, So I have eight hours worth of pay that s it 
71, uhhuh 
72, I said don t use my vacation time 
73, She told me she had to 
74, oh 
75, Now I have like two days left 
76, uhhuh 
77, Like sixteen hours which was going to cover me for at least a
78, couple days in ugust so I wouldn t like go without a check inhale
79, 
80, yeah 
81, but they told me they had to pay me that sixteen hours of vacation
82, time 
83, huh 
84, which is mandatory which I think stinks 
85, yeah 
