,0
0,Media audio
1, my mother in law s niece s daughter 
2, mor det poss my n mother prep in n law poss s n niece poss s n daughter
3, 
4, gra MOD INCROOT NJCT MOD POSS MOD POSS
5, PO J PUNCT
6, uhhuh 
7, mor co uhhuh 
8, gra INCROOT PUNCT
9, xxx 
10, she s the one that s paying nothing 
11, mor pro sub she cop be S det art the pro indef one
12, pro rel that aux be S part pay PRESP pro indef nothing 
13, gra SU J ROOT DET PRED LINK UX CMOD
14, O J PUNCT
15, well she got in for free 
16, mor co well pro sub she v get P ST prep in prep for adv free 
17, gra COM SU J ROOT JCT PO J PO J PUNCT
18, yeah 
19, mor co yeah 
20, gra INCROOT PUNCT
21, she knew she wasn t even accepted they pushed and pushed and
22, pushed her grandfather s xxx 
23, mor pro sub she v know P ST cm cm pro sub she aux be P ST S neg not
24, adv even part accept P STP pro sub they v push P ST coord and
25, v push P ST coord and part push P STP cm cm det poss her
26, grand n father poss s 
27, gra SU J ROOT LP SU J UX NEG JCT XJCT
28, SU J COMP CONJ COORD CONJ COORD
29, LP MOD O J POSS PUNCT
30, from Meir so he called up breathes 
31, mor prep from n prop Meir conj so pro sub he v call P ST adv up 
32, gra INCROOT PO J LINK SU J CJCT JCT PUNCT
33, and he got her in breathes 
34, mor coord and pro sub he v get P ST det poss her adv in 
35, gra LINK SU J ROOT O J JCT PUNCT
36, mhm faint 
37, mor co yes 
38, gra INCROOT PUNCT
39, wow breathes 
40, mor co wow 
41, gra INCROOT PUNCT
42, xxx doing there 
43, mor part do PRESP adv there 
44, gra INCROOT JCT PUNCT
45, nothing so I have to xxx today 
46, mor pro indef nothing cm cm conj so pro sub I v have prep to
47, adv tem today 
48, gra INCROOT LP LINK SU J CJCT JCT PO J
49, PUNCT
50, who s is it 
51, mor pro rel who aux be S aux be S pro per it 
52, gra LINK ROOT UX PRED PUNCT
53, it was my next door neighbor Suzanne she moved away 
54, mor pro per it cop be P ST S det poss my adj next n door n neighbor
55, cm cm n prop Suzanne pro sub she v move P ST adv away 
56, gra SU J ROOT MOD MOD MOD PRED LP JCT
57, SU J CJCT JCT PUNCT
58, oh 
59, mor co oh 
60, gra INCROOT PUNCT
61, but um 
62, mor conj but 
63, gra INCROOT PUNCT
64, you re taking the girl 
65, mor pro per you aux be PRES part take PRESP det art the n girl 
66, gra SU J UX ROOT DET O J PUNCT
67, yeah having a xxx but I m just taking Elke and sari 
68, mor co yeah part have PRESP det art a conj but pro sub I aux be S
69, adv just part take PRESP n prop Elke coord and n sari 
70, gra COM ROOT DET CONJ SU J UX JCT
71, COORD O J CONJ COORD PUNCT
72, mhm did you get her the gift 
73, mor co yes cm cm v do P ST pro per you v get pro obj her det art the
74, n gift 
75, gra INCROOT LP ENUM SU J COMP O J DET
76, O J PUNCT
77, I got her a set of towels three towels with her name on it 
78, mor pro sub I v get P ST pro obj her det art a n set prep of n towel PL
79, cm cm det num three n towel PL prep with det poss her n name prep on
80, pro per it 
81, gra SU J ROOT O J DET O J NJCT PO J LP
82, QU NT PP NJCT MOD PO J JCT
83, PO J PUNCT
84, oh that s nice 
85, mor co oh cm cm pro dem that cop be S adj nice 
86, gra COM LP SU J ROOT PRED PUNCT
87, yeah because they just moved into a new house and 
88, mor co yeah cm cm conj because pro sub they adv just part move P STP
89, prep into det art a adj new n house coord and 
90, gra INCROOT LP LINK SU J JCT CJCT JCT
91, DET MOD PO J COORD PUNCT
92, her she has her she s the only daughter she has her own
93, bedroom and her own bathroom 
94, mor det poss her cm cm pro sub she aux have S pro obj her cm cm
95, pro sub she cop be S det art the qn only n daughter cm cm
96, pro sub she aux have S pro obj her adj own n n bed n room cm cm
97, coord and det poss her adj own n n bath n room 
98, gra LINK LP SU J UX ENUM LP SU J ROOT
99, DET QU NT PRED LP SU J UX
100, MOD MOD ENUM LP CONJ MOD
101, MOD COORD PUNCT
102, uhhuh 
103, mor co uhhuh 
104, gra INCROOT PUNCT
105, so that s very nice 
106, mor conj so pro rel that aux be S adv very adj nice 
107, gra INCROOT LINK COMP JCT PRED PUNCT
108, very pretty pink with you know like 
109, mor adv very adj pretty n pink prep with pro per you v know cm cm
110, prep like 
111, gra JCT MOD SU J JCT PO J ROOT LP JCT
112, PUNCT
113, maroon lettering and 
114, mor adj maroon n lettering coord and 
115, gra MOD INCROOT CONJ PUNCT
116, yeah 
117, mor co yeah 
118, gra INCROOT PUNCT
119, you know green flower underneath 
120, mor pro per you v know adj green n flower adv underneath 
121, gra SU J ROOT MOD O J JCT PUNCT
122, and that s my kvetching s heb today 
123, mor coord and pro dem that cop be S co my L kvetching adv tem today 
124, gra LINK SU J ROOT COM PRED JCT PUNCT
125, mhm how s pool going 
126, mor co yes adv int how aux be S n pool part go PRESP 
127, gra COM LINK UX MOD ROOT PUNCT
128, ah xxx was sick again on friday 
129, mor cop be P ST S adj sick adv again prep on n friday 
130, gra ROOT PRED JCT JCT PO J PUNCT
131, with what 
132, mor prep with pro int what 
133, gra INCROOT PO J PUNCT
134, she can t she doesn t digest it well 
135, mor pro sub she mod can neg not cm cm pro sub she mod do S neg not
136, v digest pro per it adv well 
137, gra SU J UX NEG LP SU J UX NEG ROOT
138, O J JCT PUNCT
139, so what s going to be 
140, mor adv so pro int what aux be S part go PRESP inf to cop be 
141, gra JCT SU J UX ROOT INF COMP PUNCT
142, now I m going to take her to a specialist in Manhattan Gribbet 
143, mor adv now pro sub I aux be S part go PRESP inf to v take pro obj her
144, prep to det art a n specialist prep in n prop Manhattan cm cm
145, n prop Gribbet 
146, gra JCT SU J UX ROOT INF COMP O J JCT
147, DET PO J NJCT PO J LP ENUM
148, PUNCT
149, I ve heard of Gribbet 
150, mor pro sub I aux have part hear P STP prep of n prop Gribbet 
151, gra SU J UX ROOT JCT PO J PUNCT
152, yeah he s a good doctor 
