,0
0,Well this is what I wanted to tell you what she was aiming to is to
1, get to the uh 
2, breath Israeli teachers organization so she could speak more
3, about her book and then she has got another one that she is writing
4, now 
5, Isn t she something 
6, breath You see she she wrote the one and its been really a
7, success and she 
8, Wonderful 
9, yeah she spoke to them and the ministry of education has
10, approved it so it will be available breath if 
11, What what is the name of the title of the book 
12, It s uh f oh oh uh folklore its world fo folklore 
13, I ll send you a pamphlet you ll see 
14, oh I have to buy that book 
15, She has to uh she has to uh autograph it for me and I have to
16, have it 
17, Well she 
18, That should be fascinating 
19, Well she s ordered it through uh what s his name uh is it Eric
20, Kahn or somebody who handles 
21, Yes yes yes yes but it s yeah yeah 
22, yeah 
23, that s it 
24, So it will be available 
25, They ve had a hard time somehow getting it across because it comes
26, through Cypress you know there are all kinds of 
27, Yes 
28, of drayluch s yid that hav evolved 
29, but isn t she isn t she wonderful really 
30, Well I ll tell you 
31, she s really remarkable 
32, She has done such wonderful work Ida 
33, Listen 
34, breath you must be very proud of her 
35, let me tell you the book has been uh taken to China but you know
36, there s a problem because they do a lot of copying they don t want
37, to spend the money 
38, uh I know 
39, So the book is in China and it s in Japan and it s in Germany and
40, uh what they re trying to 
41, Remarkable 
42, what she sa that is what her publisher and editor and also are
43, trying to do is get it through the Los ngeles school district which
44, is a mine you know with all the foreign people here 
45, Yes of course 
46, and uh there s a woman who s heading the purchases of book at
47, she teaches at Columbia University but she handles the purchases of
48, the book in New York City city sch uh city schools 
49, Isn t that amazing 
50, breath so she s working on it so and you see nita has been
51, running around to so many conventions in fact in October she s going
52, to another one convention in uffalo 
53, She s been to Savannah and she s been to uh 
54, Yes 
55, South Carolina and she s been uh 
56, Gosh 
57, I can t begin to name all the places 
58, i it s remarkable 
59, I m telling you Ida it s breathtaking 
60, You see 
61, It s just wonderful 
62, It s so exciting 
63, breath xxx that s it 
64, You see it 
65, It s really remarkable 
66, I m telling you it s distorted 
67, it it e yeah 
68, really remarkable 
69, It s remarkable 
70, and this came from 
71, What she has done 
72, this came from an essay that she had written for her Masters
73, here 
74, You know she has a second Masters in English as 
75, I know 
76, a second language 
77, ah 
78, So it became a book laughs 
79, is it th that s so wonderful 
80, nd the boys 
81, It is exciting 
82, uch s heb it s exciting is not the word 
83, It s really wonderful 
84, It s such a happy news you know 
85, Well it s different 
86, We had such hard time here this morning 
87, We had such a difficult time here this morning 
88, It s different 
89, I can imagine 
90, I can imagine 
91, I read the paper and heard the news 
92, xxx Jerusalem oh th you know it 
93, It is so devastating I can t begin to tell you 
94, breath hundred people are wounded and seven dead 
95, Yes yes 
96, uh you see 
97, oh Ida distortion it s just unbelievable 
98, xxx How how long can this go on 
99, I don t know 
100, breath I you know we xxx it s such a feeling of helplessness 
101, Everybody is in danger 
102, breath It s a whole country that s you know but eh eh breath 
103, 
104, Everyone is in danger I don t care where you are b 
105, Everyone Ida 
106, because you do not know what they re going to throw and what
107, they re going to do 
108, Everyone distortion 
109, Well as long as somebody is willing to blow himself up breath it
110, makes it very difficult 
111, Well and they are they are willing to do it 
112, ut it s so terribly sad distortion 
113, They re willing to do it 
114, It s so sad Ida 
115, It is so 
116, unbelievably sad 
117, Well hasn t it divided the country 
118, ren t there 
119, I don t know 
120, Look I 
121, pro and against 
122, don t know 
123, We have to do something 
124, breath No I don t know if it has really 
125, I m not sure 
126, breath ecause I feel that the people would like to seal off so
127, that the rab countries from Gaza for example 
128, breath and just not let them come in anymore and let them do
129, whatever they have to do 
130, the Look they should also be able to do and and and 
131, breath Yes but you ve got 
132, and determine their own futures 
133, ut you see you ve got a religious element both here in merica and
134, in Israel 
135, who refuse to give up 
136, ut Gaza is not the 
137, g 
138, any of the holy land 
139, yeah but not not Gaza 
140, Not not Gaza 
141, Not Gaza 
142, Not Gaza but 
143, the uh 
144, xxx Gaza doesn t come under this thing 
145, yeah but the uh West ank and so on 
146, yeah we didn t get to that yet 
147, We re not finished with Gaza 
148, laughs We ve got no end 
149, Where we don t know where to run first you know 
150, It s like a fire 
151, So sad 
152, uch s heb it s so sad 
153, It is very devastating every day to get up and hear of another
154, blast 
155, It s very devastating 
156, yeah 
157, It s terrible 
158, nd you know I get up early 
159, I got up at five 
160, So I get the news very early 
161, ecause I bring in the 
162, yeah the bad news 
163, paper and hear the radio and it s 
164, That s terrible 
165, I I m just worried how long this can go on 
166, ecause you see Rabin is having a hell of a time to satisfy the
167, elements 
168, You know 
169, Well he has to continue 
170, Well of course 
171, uh there s no there s no choice 
172, He must continue what he started 
173, yeah 
174, breath You see Grace this goes 
175, No 
176, back to nineteen sixty seven after the six day war 
177, Right 
178, breath I was teaching Pinchas Sapir English at the Kiriyah 
179, Right 
180, breath and I had some very interesting discussions with him back
181, 
182, mhm 
183, then when I said to him breath we ve go to settle with the
184, rabs before they get 
185, strong and he laughed at me 
186, I said some day you ll know what I have said 
187, Yes 
188, This should be settled because the longer you wait the stronger
189, they become 
190, It should have been settled in nineteen sixty seven 
191, We should have given it back right then and there 
192, nd get it over with 
193, yeah because 
194, ut you see 
195, Well I m very mad with Golda because she refused to do it 
196, ut you see the whole thing was we re 
197, proud we showed them we could defeat them and so therefore why
198, should we talk to them 
199, They re they re the underdog now 
200, nd so I will never forget what some of the girls said to me in
201, seminar Levinsky 
202, oh it s too terrible 
203, when I brought up the issue they were ready to choke me they
204, said what do you mean 
205, they were ready to throw us into the sea now we can throw them into
206, the sea 
207, Well 
208, yeah 
209, I have xxx I still remember those discussions and I said from the
210, beginning this is wrong 
211, Well this is what s happened 
212, Of course it s wrong 
213, You see nations make mistakes 
214, tough luck they didn t like us anyway 
215, The b eh eh the best news is Iraq 
216, Well I 
217, That that the world can at least see something 
218, I don t know yet what will be with Iraq 
219, You never know you never know the game 
220, Well 
221, You never know but it it certainly there is a well but the
222, response of the of the world should be very strong against him 
223, Now Grace are you looking for justice 
224, I don t know where justice exists 
225, No I m not looking for justice 
226, I m looking for an end to these hostilities 
227, Well if you look at justice if you look at justice you would
228, think 
229, laughs That s all 
230, that Iraq should ve been killed a long time ago 
231, ut I ve given up on justice 
232, I don t know where justice exists anymore 
233, yeah but I want to tell you something Ida 
234, The average person on the street like you and me 
235, will one day he s got to prevail he just simply has to 
236, I can assure you that those rab women 
237, feel the same thing about their sons that we feel about ours 
238, Of course 
239, Of course 
240, There s no question 
241, nd one day the people will d will have enough of it 
242, I believe in the people Ida 
243, Of course 
244, I really do 
245, Of course 
246, Of course 
247, I don t believe in justice but I believe in the common man 
248, He ll have it up to his eyelashes and he won t be able to stand it
249, anymore 
250, ut 
251, Well that takes distortion 
252, Oklahoma what do you need it for 
253, Kennedy airport was closed for hours 
254, the day that I left 
255, mhm 
256, I left through Zurich 
257, I mean I left through oston 
258, uhhuh 
259, I came to Zurich and I must tell you congratulations to the Swiss 
260, They took out all the suitcases of the continuing passengers 
261, yeah 
262, and put them in rooms 
263, nd it s only the Swiss who got my two suitcases together 
264, hm 
265, Nobody else coughs no other people I don t think would have been
266, so orderly 
267, and so efficient 
268, mm 
269, You know they would ve had one here and you have to look for the
270, other one 
271, xxx over there 
272, I know 
273, I know 
274, it was wonderful 
275, Well the Swiss you know are orderly laugh 
276, laughs They re really wonderful 
277, You know that laugh 
278, nd then when I came home Ida my daughter met me at the airport 
279, How did you 
280, uhhuh 
281, with her little girl 
282, uhhuh 
283, nd the little girl had said to her mother 
284, mother 
285, maybe Savta 
286, will have her face fixed and we won t recognize her 
287, laughs 
288, laughs nd she s eight years old you know 
289, Isn t that marvelous 
290, How do you like that 
291, yeah laughs I 
292, You nee you nee 
293, should have done it 
294, I laughs I should have done it 
295, laughs 
296, Listen 
297, ut I didn t 
298, Grace is this so common in Israel to have these facials 
299, coughs 
300, I beg your pardon 
301, Is it so common in Israel to have 
302, Ida 
303, facials 
304, it s not that it s not that common no 
305, No it isn t 
306, ut sometimes 
307, Here it s very common 
