,0
0,um no I talked to Dougo 
1, oh how s he doing 
2, Well I guess breath Well Do well the thing is Dougo s kind of
3, annoying me a little bit 
4, oh why 
5, Well the first uh first of all well I I I di h I think he
6, sort of knew he did I didn t want him to be here 
7, yeah 
8, ut still he oh I want some place to bring people 
9, It s like how long are you going to be here 
10, uhhuh 
11, So I really uh 
12, don t think that it s very appropriate or so forth 
13, Like you re on vacation I mean what what s the point 
14, yeah 
15, nd it s just sort of I m just that that kind of annoys me it s
16, kind of a 
17, Well you know why he wants to bring people there right 
18, What s that 
19, You know why he wants to bring people there right 
20, Why 
21, Well you know 
22, His boyfriends and stuff laughing 
23, Yes but I did e w I I m sorry I don t want another Lee
24, Worthy okay 
25, yeah well 
26, nd I don t I I m I m put it this way I don t think it s beyond
27, that okay 
28, huh 
29, I don t think it s be well n n th I think Lee is actually a
30, little bit cleaner than breath It s e what I m sort of kind of
31, figuring out now after a while 
32, uh uh 
33, nd I just don t like it you know what I mean 
34, uhhuh 
35, This is not a motel okay 
36, oh I know distortion xxx 
37, okay 
38, nd it just kind of annoys me 
39, yeah 
40, uhhuh distortion 
41, It s like are you going to be showing up 
42, I don t care 
43, I ll show up whenever I please 
44, So breath nyway and then breath nyway we were su e 
45, supposed to do something with Er I mentioned well then why don t
46, we get together with Eric or something Friday 
47, uhhuh 
48, You know let s you know go out to a movie and so forth 
49, I wanted to see this mov Species movie which was pretty good 
50, xxx distortion last night yeah 
51, yeah but the thing is is that he never calls never does anything 
52, okay 
53, nd so all I get now is I get some message breath well I just 
54, wh d I want to get a hold of a key when can I get it breath
55, He wants me to straighten up or something 
56, xxx distortion 
57, It s like I m not going to straighten up so this can be like your
58, little nest 
59, I m sorry 
60, laughs 
61, nd it just it just sort of annoys me 
62, yeah 
63, You know if you want to do s do any of that other stuff just go
64, somewhere else 
65, yeah 
66, I don t know sweetie I just 
67, No I just think it s bullshit I mean that s I m sorry but it s 
68, I have to b it s 
69, I know I just think you re getting a little worked up about th 
70, No 
71, I I m sorry I don t got time for this crap okay 
72, That s about it okay 
73, y 
74, I g I have to feed some animals now and worry about that now 
75, nd then this other 
76, oh are you staying over there 
77, rubbish 
78, It s just distorion What s that 
79, re you staying over there 
80, uh I m thinking about it 
81, yeah 
82, yeah well then 
83, why not you know distortion 
84, I just wish you would mention to me before you offer 
85, I did 
86, Well I was kind of saying I was kind of hesitant 
87, yeah I e w I don t know if you asked me 
88, You mentioned it and then it came up to discussion after you d
89, mentioned it to Dougo 
90, breath ut beforehand I d kind of been kind of like negative on
91, it 
92, So 
93, I don t know I just I guess I never really thought that it would
94, be that big a deal you know 
95, yeah well breath Well 
96, I mean um I I d I just think that it s largely because you re
97, in a really high stress situation now 
98, I m in a situation where I need full control of my environment 
99, I know ex I know that 
100, yeah so so 
101, I was just 
102, nd so I think that s why you re 
103, nd then no but anyway he doesn t call and I just all he d i I
104, mean Friday and all he did was give this message today I want a
105, key 
106, I mean talk about a little bit th rude I m sorry 
107, Well 
108, That s really rude if you ask me 
109, It s just like w I I just want to use you for something here 
110, I mean just 
111, I don t think it s like that distortion sweetie I think you re
112, overreacting distorted 
113, Well I think e the behavior indicates that at least 
114, t lea at least you know Mist Mister Mister very sensitive and
115, aware of other people s behavior is obviously not super aware of his
116, own a little bit 
117, So 
118, distortion No you know that distorted 
119, Well no but you know that he acts abrupt like that anyway right 
120, 
121, Well I ll just 
122, I I mean 
123, I will I ll act abrupt then also laugh so it s it s sort of
124, funny 
125, Well 
126, ut anyway 
127, The movie was good yesterday though 
128, breath I a I m I I might call him back Monday 
129, Well sweetie what am I supposed to do 
130, You know 
131, oh you re not supposed to do anything I ll take care of it 
132, ah I I am going to mention to him that I did think it was sort of
133, rude that he didn t do that and all I get is this message blah you
134, know 
135, Well you could yeah I mean I think it s valid for you to yell at
136, him for standing you guys up and stuff 
137, nd xxx 
138, Well it wasn t a official plan but it s not as if he gave me a
139, number to contact him at 
140, yeah 
141, xxx distortion 
142, yeah so I just I was a little bit um 
143, a little bit put off by it 
144, yeah 
145, You know 
146, nd and I was saying 
147, Well he could probably say that he felt put off by you too 
148, So 
149, I don t think so 
