,0
0,ID eng eng Subject 
1, Media audio
2, breath 
3, um 
4, extra money breath 
5, Yes 
6, I it ll come in handy 
7, for the while 
8, yeah distorted 
9, oh good 
10, nd how s uh xxx dad doing 
11, Good he he s running that hardware 
12, Is he 
13, nd he likes it 
14, yeah he likes it 
15, yawn 
16, oh that s great 
17, yawn He s doing really good 
18, oh gre and and 
19, and how is Margaret 
20, lipsmack oh she s good 
21, uhhuh 
22, Does she talk about xxx 
23, She just yeah she just xxx 
24, yeah I just saw her tonight 
25, She said oh I got to write your mom a letter breath She s had
26, those Scottish people here for about four weeks 
27, uhhuh 
28, Right 
29, I know she s been busy 
30, In fact I was thinking of her this morning breath nd and um 
31, yeah 
32, yeah 
33, breath I thought oh I should write her a little note breath 
34, yeah s 
35, ut um 
36, e did she talk about did she enjoy coming visiting here 
37, yeah she did 
38, oh good 
39, She had a good time 
40, She told um me and Johnston all about it too 
41, y ah oh good 
42, That she had fun yeah 
43, I m so glad 
44, yeah 
45, oh good 
46, distortion She had a good time 
47, pop 
48, oh gosh 
49, breath 
50, nd what else 
51, um 
52, What else to tell you 
53, There s so many things 
54, I can t think 
55, ut um 
56, How is 
57, How s the kids 
58, oh they re all fine 
59, It s so cute um 
60, the other night we or no let s see Sunday night we got to have uh
61, Nancy s children 
62, They stayed overnight with Grandma and Grandpa 
63, oh right 
64, breath 
65, nd then in in the morning we had ah raspberry leaf tea 
66, breath 
67, laughs 
68, and muffins 
69, laughs 
70, That was the starters 
71, With those girls you know 
72, They re such pigs 
73, I e oh anyway 
74, So Nancy made them pancakes and scrambled eggs and uh 
75, xxx 
76, laughs 
77, sausage patties breath 
78, oh and they ate it all 
79, nd and they ha oh they had a wonderful time 
80, gasp 
81, So then at supper when they were home that evening they were
82, telling their daddy what all they did at grandma s house 
83, laughs 
84, laughs 
85, nd he said next time I m staying at grandma s house 
86, You can stay home laughs 
87, laughs 
88, laughs 
89, nd so of course they love that you know 
90, breath 
91, laughs 
92, So it was cute 
93, laughs 
94, oh and you know what Kendall uh Nancy was 
95, sigh 
96, cutting down the um 
97, breath 
98, irises 
99, nd you know they have those stiff pods 
100, xxx 
101, mhm 
102, in the fall you know 
103, So anyway Kendall must ve bent down and 
104, poked her eye 
105, gasp 
106, So anyway d Nancy took her to the do swallow doctor and they
107, think it scratched her cornea 
108, gasp Let me tell you 
109, oh no 
110, um there are birds here 
111, Yes 
112, laughs 
113, laughs 
114, Lacy is laughing at me 
115, There are birds here that attack you 
116, oh re 
117, You re kiddi 
118, No literally 
119, They will attack you and and poke your eye out 
120, gasp oh 
121, and eat your eye 
122, oh 
123, laughs because I 
124, gasp 
125, They ve been like attacking people breath 
126, nd remember I told you I got attacked by that bird in the 
127, Yes 
128, Well that wasn t distortion yeah it wasn t the same kind of bird
129, he was just trying to steal my food breath ut there are bir 
130, In the park 
131, He wanted your sandwich laughs 
132, Right 
133, ut there are birds here that 
134, like if you walk underneath their nest or something breath 
135, Yes 
136, they ll 
137, ttack you 
138, swoop your head and claw your head and get attached and poke
139, your eye out 
140, gasp 
141, breath 
142, e I just saw in the paper today a little boy a little boy got
143, attacked and 
144, oh 
145, e he couldn t he couldn t get him off his head because you
146, don t see them coming breath 
147, Right 
148, So it 
149, um 
150, it like 
151, ate his eye or poked it out or something and um 
152, oh 
153, oh look at my plant crash whoops breath 
154, and um laughs there was yeah so he s blind 
