,0
0,So I was like so then he he s like 
1, but I think one of the reasons is because Eliza like you have 
2, emotionally like 
3, you re content because you have your close friends from before and
4, at home 
5, so you re not you don t have this emotional void 
6, you know 
7, and that s why like you re still fine 
8, I think it makes kind of like it makes sense 
9, right 
10, you know because as much as I need people around like you em 
11, emotionally like I m like I m okay like you know 
12, right that s like that s almost like I feel like whenever I do cry
13, like I feel like that weird like 
14, I feel like a real weird pull because because of that you know
15, because deep down like I have that 
16, but still like it feels like there s a lot missing you know 
17, 
18, hm 
19, mhm so then I was like breath xxx whatever I just thought about I
20, think about it a lot a lot you know what can I do and all this stuff
21, and like maybe I really can t 
22, relate to non Jews maybe that s what it is maybe it s just that I m
23, I m lucky with the people that are around me I don t like they re
24, not awful I just don t 
25, click with them maybe it s because I m a year older but I doubt
26, that you know breath it s like i 
27, xxx distortion feel like I expecting too much so quickly 
28, It s not so quickly any more you know and and it s to be 
29, xxx 
30, eh it s come to the extent that like whenever anyone talks about
31, their their 
32, their having friends 
33, like I don t understand it 
34, you know or I get jealous or I like 
35, like 
36, It s not a casual thing when someone else says yeah I went out with
37, my friends last night 
38, what s that distortion 
39, like 
40, okay no same with me laughs totally me like there s like this
41, little like 
42, like 
43, w when that word like comes up there s this little like cringe or
44, something you know 
45, like 
46, wait what um 
47, b 
48, What was I going to say about what about Mike Evitt and xxx
49, distortion 
50, oh well yeah but I don t like 
51, they re okay I ju I just don t hang out with them other than 
52, Mike Evitt 
53, right 
54, I could a little though I can I hope to start to a little 
55, Want to 
56, after tour we will well I don t know like 
57, the normal people like I really like Janet of course you know but 
58, 
59, so how is she s coming 
60, whatever 
61, good I know 
62, she s excited she s going to call you laughs 
63, tell her to look me up yeah 
64, and sh 
65, and um 
66, and there are a few others but they re like a little too like 
67, girly for me 
68, you know 
69, xxx distortion 
70, like one of them is in a sorority you know but like I like them you
71, know what I mean 
72, right 
73, anyway 
74, so 
75, but it s still like it still 
76, we ll see what happens with that 
77, so I thought like was it you you know what I mean like 
78, Right 
79, sometimes you have to be more 
80, oh my god this guy was trying to convince me to join the E Phi
81, the girls sorority I was like giggling 
82, mhm distorted 
83, they were trying to convince you laughs 
84, yeah he I didn t realize he was in E Pi but um laughs 
85, Who is 
86, this guy 
87, oh 
88, um 
89, You should join 
90, laughs 
91, are you ser are you being serious 
92, if you want to 
93, well I was to the extent like on Friday night that I was like 
94, xxx distortion and it says that people like n 
95, make lots of friends through that laughs 
96, I I I don t want to do it I can t like just principally I just ca 
97, I could not be in a sorority like someone said that like there was
98, this rumor that I would like 
99, good 
100, going to be 
101, what s it called rushing it I was like where did that come from
102, he s like I don t know what was your reaction when they told you
103, that he s like 
104, Eliza 
105, I was like good 
106, anyway point is um 
107, fudge all these feelings you know and and 
108, they have like Nathan there and everything 
109, yeah Nathan I love Nathan 
110, like 
111, but 
112, it s really good 
113, Like we like we were talking like we we ate lunch together last
114, week and had really nice conversation 
115, oh my god I feel so sad talking to you because I miss you so much
116, laughs 
117, laughs don t feel bad 
118, uh 
119, I ll let you talk in a second okay 
120, let me finish 
121, talk 
122, So 
123, I mean I was like and I hate that I had to like worry about all
124, these things again I m like you know breath 
125, Do I eat dinner and T V at my college do I go to the Hillel or do I
126, go 
127, yeah and isn t that a whatever breath 
128, Look it when I go to the Hillel I m fine like I don t care like you
129, know I know everyone and like it s fine 
130, ut um 
131, lipsmack 
132, anyway 
133, Today like 
134, Once again like 
135, I I went out I went to eat with this guy this really cute guy the
136, Christian guy from my English class 
137, and like 
138, I had like a nice conversation with him and like later on I had
139, this other nice conversation with him and I in my entry way 
140, and tonight we had like a study break in my in like my college and
141, like I was talking to people and meeting some people 
142, Do distortion you just xxx those things 
143, and I wasn t wa 
144, Do you just miss those things 
145, No no so my point is 
146, and then I wasn t depressed as much anymore and like 
147, I was like was it worth it to be so depressed last night 
148, Do you know what I mean or is this fake 
149, Right 
150, xxx distortion that happens to me when things like switch really
151, quickly or something you know 
152, right 
153, but then it ll come right back like it s so weird it ll go away and
154, then it ll come right back so quickly 
155, right 
156, Well 
157, One of the things Danny Rice said to me I mean whatever I don t
158, really talk to him much any more but like inhales 
159, He s like 
160, s corny as it sounds it s it s a good thing to be reminded of like
161, 
162, It s just not worth it to get too depressed over things 
163, It s just not worth it 
164, You know what I mean 
165, inhales that s such a stupid thing to say if you feel something
166, you can t help it like inhales 
167, Right but like 
168, Yes 
169, ut there s like wallowing in it and not 
170, You know 
171, There s like moving on or wallowing in it 
172, nd if you can t move on then that s the way like I feel 
173, So 
174, Talk to me what about 
175, What s up with Dasi Daniella 
