,0
0,a couple of weeks I guess and then he s going to try to you know
1, find a job and stuff like this 
2, okay 
3, so but he s he s al he s been hooked up with um 
4, yeah 
5, different programs but 
6, uh 
7, um I m trying to think what else is going on um breath what else
8, is news 
9, Chris and Michelle mom and dad um breath lipsmack 
10, What s Nathan doing 
11, Did you hear about that 
12, No 
13, laughs 
14, laughs distortion 
15, laughs 
16, uh let s see how do I put this he was um 
17, um 
18, uh he actually was was was caught stealing 
19, oh really 
20, yeah and there s could be certain charges pressed but um 
21, um 
22, Se that s g going to be worked out I mean that that happened like
23, four fi four weeks ago 
24, uh 
25, So it s pretty much just settled but he was uh 
26, exhale 
27, at the lumber yard 
28, yeah 
29, they had um they had uh 
30, a a a detective who um 
31, ah 
32, yeah 
33, who was and he was caught selling you know to a person lumber
34, laughs 
35, laughs 
36, So yeah that s I I I xxx I had forgotten all about that um 
37, Well you mentioned that I I was under the impression that you d
38, already know ab xxx 
39, yeah I know that s okay laughs 
40, laughs 
41, laughs 
42, laughs did he always worked this way laughs 
43, yeah 
44, Don t worry I m not worried 
45, yeah it s it was uh it was one of those 
46, xxx yeah in fact I was the last one to find out 
47, Well at next to last laughs 
48, wait 
49, yeah right right 
50, I ha it was just 
51, one of those things yeah but um 
52, So that that has to go via the court so 
53, yeah well like each kid has to go through theirs I guess huh 
54, yeah 
55, there s always something new 
56, yeah 
57, So yeah that was interesting but um 
58, breath mm mm 
59, So yeah 
60, breath 
61, that s really xxx 
62, I mean that yeah I guess would be the kind of like the the the
63, major news then uh 
64, yeah 
65, uh see well I mean se last time I talked to you I didn t think I
66, started 
67, school yeah no I m well I m back into school Sara is in school 
68, um 
69, Sara is working with children right 
70, um Sarah what are you doing right now are you working at the 
71, You re not doing you re not working at the hospital are you 
72, You re at the V hospital she s working at the V ho the
73, veteran s hospital 
74, uhhuh 
75, She s doing their she does like uh like group counseling and stuff
76, like that and 
77, uhhuh 
78, I m here with two sisters from Celon 
79, Right 
80, nd that s the island next to India 
81, yup 
82, and I think it s pretty neat that that you married 
83, a a girl that s u that s from India u 
84, oh they think it s neat 
85, yeah 
86, yeah 
87, yeah well Sara should be gone but she mi hopefully she s going to
88, go back 
89, there this summer so 
90, oh good uh the Summer this Summer I should be coming home 
91, yeah well wh would you know what do have you have any tentative uh
92, 
93, No I have no i it will probably I have no idea probably July
94, ugust 
95, oh yeah yeah she ll be back by she go in the in the Spring 
96, uhhuh 
97, So yeah ooh yeah that s fun that ll be well see I this is for both
98, of us it s our last year of residence 
99, yeah 
100, nd then once we you know we still have to do we ll have to write
101, our dissertation but um 
102, We won t have to be going to school and stuff like this but 
103, oh that s that ll be nice that s thirty years of school huh 
104, So 
105, oh yeah really 
106, so that aspect will be done and then um so yeah 
107, mhm 
108, So I m trying to think what else is going o 
109, re you f are you following the pope s visit in the United States 
110, 
111, yeah 
112, yeah 
113, yeah that was a he was a i it turned out very good 
114, That s good I heard some lady died while he was saying mass or
115, something 
116, oh I m sure s there s a lot of people I m sure th statistically
117, there s a good chance of someone dying 
118, yeah 
119, yeah it actually was um the uh the uh the coverage was pretty g 
120, or the um 
121, the sense was good because um 
122, oh 
123, a lot oh yeah and he has to yield his presence 
124, uhhuh 
125, You know how he has his presence and people are attracted to his
126, presence and 
127, yeah yeah 
128, feel that that whole phenomena s still xxx distortion 
129, yeah 
130, um distortion 
131, ecause the Italians made it sound that they he wasn t bein 
132, getting much attention 
133, nd the reporters weren t ready and they weren t they weren t ge 
134, he wasn t giv getting 
135, c uh good coverage in the United States 
136, Well I know before h well that maybe 
137, tr true uh 
138, I mean to some extent I I haven t like it s like I have a 
139, yeah 
140, I don t watch T V so I don t know what s on T V but um 
141, the um 
142, the news 
143, uhhuh 
144, Well in the see before they had 
145, various theologians who are critics of them 
146, yeah 
147, who were um you know saying that you know he s just 
148, he s not in touch and all this stuff 
149, yeah 
150, there there was that aspect but once he was here the amazing thing
151, you know because 
152, it it doesn t make any difference what the press says because 
153, uhhuh noise 
154, because once yeah he has those huge crowds 
155, yeah yeah 
156, nd that and you know there s still like 
157, Mi mind boggled that you know he gets these huge crowds 
158, yeah yeah 
159, nd his um ability to have like instant conversions I mean I 
160, I ve known tons of people and they re just there to have instant
161, conversion 
162, yeah that s good 
163, So I mean it doe I mean granted he the process doesn t necessarily
164, help 
165, Right 
166, but there s something about him where he s 
167, he doesn t need the press laughs 
168, yeah yeah I mean it 
169, yeah 
170, I mean because he s able to get the um 
171, lipsmack you know so that 
172, yeah I mean in in j oh I guess it s 
173, you just become so it s so much part of What you expect 
174, there will be this qu like they ll bring up all these statisti 
175, like like 
176, st st statistics how people 
177, while even while they like the pope they disagree with what he says
178, 
179, uhhuh 
180, d I mean they ll they always do so you kind of 
181, oh yeah that s normal 
182, just become accustomed to it 
183, Right 
184, ut uh I know but just he it s amazing how um 
185, you know i it s i 
186, you know people who laughs 
187, laughs 
188, have that an incredible affect I mean I don t know 
189, I don t know what it is but um 
190, So yeah that yeah that I I ve be I ha I ve been following pretty
191, closely you know through the papers and stuff but um 
192, yeah breath so he s leaving about right now he ll be leaving
193, pretty soon 
194, yeah because he s only staying five days 
195, yeah he leaves today tonight 
196, uh 
197, So 
198, yeah so did how was Julius stay back at in in at xxx 
199, I hav I really haven t even seen her since she got back I I only
200, one of the sisters came down to Sicily so they sent me the letter 
201, yeah 
202, uh I was just wondering how her family was doing 
203, yeah I have no idea 
204, xxx laughs so I have to go to Italy to find out 
205, laughs right 
206, yeah because I I don t I haven t exhales xxx like xxx um in fact
207, Mark is trying to get hold of John 
208, yeah yeah because I yeah I had written 
209, because he wants to see about me Mark was thinking about going to
210, some type of vocational school but um 
211, nd John is in the school in uh in Saginaw or Lancing xxx areas
212, and distortion 
213, yeah 
214, yeah 
215, Saginaw I think but I don t know 
216, yeah 
217, So 
218, lipsmack I m trying to think of what else is um what else is
219, happening in the big world here 
220, Yes it s just basic ever we r we re back to the grinding stone of
221, papers and uh stuff like that so 
222, yeah 
223, yeah 
224, I with one of the people I teach with um 
225, uh he s t he s doing like he s principally responsible for all the
226, English translations for John Paul s work 
227, uh I see uh that s nice 
228, yeah 
229, but and um 
230, lipsmack so I it was xxx uh it s funny to hear they re there but
231, um 
232, I m trying to think what else is I I just spur of the moment called
233, I had no i I was like well there s something what time is it right
234, now in Italy 
235, okay it s um lipsmack it s twenty to nine 
236, okay 
237, We already changed our time did you guys 
238, I don t I don t I hope I didn t distortion 
239, w we sent it back 
240, I h I know that s coming up pretty soon I don t 
241, uh yeah we do it before you guys do 
242, okay so it s nine thirty 
243, No it s twenty to nine eight thirty it s eight thirty 
244, oh good oh you re only like five hours behind right now or ahead if
245, I xxx four or five behind yeah distortion 
246, yeah yeah right right 
247, So gosh so what what s you know I want to ask y g um how is is
248, this with uh xxx is that stutters 
249, Is there anything 
250, Is that just more or less what it is 
251, it s pretty much a anything that s going to happen or not going to
252, happen is pretty much done right 
253, ah I think so yeah 
254, yeah 
255, How s the mail order 
256, I think they re doing pretty good because I don t have too much
257, contact with them 
258, Right right 
259, nd so I ha I really have no idea to tell you the truth 
260, yeah 
261, xxx 
262, um see yeah because breath I I know that this Summer they did a
263, vocational camp but I have no idea how it went 
264, Right 
265, ecause I m being down in Sicily it s you know we re down laugh 
266, 
267, yeah oh yeah I know you re 
268, I don t know breath mm mm 
269, yeah I m surprised you guys have a house there wow 
270, yeah we have two houses in Sicily 
271, oh really 
272, yeah we re twenty minutes apart 
273, right right 
274, and so 
275, and eh next year we should be going to Fatima 
276, oh wow that ll be a big break for you guys distortion then 
277, yeah 
278, yeah 
279, fir the first of October 
280, some of the sisters made like how many of them there was this 
281, eight sisters that made their final vows 
282, okay distortion 
283, nd on the twenty ninth of October fourteen sisters make their
284, first vows 
285, How many 
286, fourteen 
287, good 
288, and they re the ones that went Diana was with them 
289, Well that would ve been the group of Di okay 
290, She knows them yeah 
291, okay 
292, and then we ll have three that enter nov novitiate 
293, okay good 
294, I don t know how many well do the fast li 
295, eh come and do the xxx eh I don t know 
296, yeah 
297, well I was telling s I I seldom you g I don t know how you guys
298, do things but um 
299, I if you guys ever get a ch like if there s any of the sisters in
300, in Rome like 
301, s the the midwest they should go to Stevenville 
302, uhhuh yeah 
303, I think that would be great because I you know like the xxx I don t
304, know if you xxx the Dominican sisters in Nashville 
305, uhhuh 
306, I was very inf influential helping them get sisters in the
307, Tuperville and also the um 
308, The Daughters of Saint Paul 
309, yeah The Daughters of Saint Paul are good sisters 
310, yeah 
311, In mer in merica 
312, I ha I have a very I have a very close ah 
313, you know relat I ve helped him out in so many different ways I 
314, yeah 
315, getting their pro their religious ed programs started but 
316, uh 
317, parishes and then 
318, help them with their vocations and 
319, uh uh one of our sisters has a sister in that order 
320, right 
321, yeah 
322, their I mean they re I mean they re they kind of been around they
323, have been at the trench xxx I mean xxx 
