,0
0,um how are you guys 
1, How is Chris and how are you distortion 
2, Well pretty well Chris is not is not here at the moment 
3, She s been away with her class up in North 
4, oh 
5, up around landenburg for about two weeks on a what they call
6, Feldmessen 
7, Feldmessen is um surveying 
8, hm 
9, nd uh so she s been away for two weeks 
10, She s coming back tonight 
11, ha 
12, So we re looking forward to that 
13, oh I m sorry we re going to miss her 
14, yeah oh gosh 
15, I bet you re getting lonely 
16, yeah well Claudia s been here and we ve been we ve been doing
17, okay 
18, mm 
19, nd I m actually waiting for Claudia to show up because we re we
20, were supposed to go into town and meet some people breath 
21, in town 
22, I ve got a student here who s looking to checking out rooms and
23, stuff 
24, mm 
25, She s coming in the fall but she was in a place called Taiwa 
26, you know Tufts has this sort of 
27, yeah 
28, sent her to Taiwa she was 
29, I had friends there 
30, She did a course in Taiwa and then she came over here and 
31, um 
32, checked out a room here 
33, nd so 
34, so it s and the end semester is still going 
35, Of course it ends on the twenty second of July 
36, mhm 
37, clears throat So it s uh 
38, oh yeah 
39, things are busy laughs 
40, yeah gosh 
41, yeah 
42, you still got another month 
43, nd then ar are you coming over to the States at all this summer 
44, 
45, No 
46, No 
47, No no 
48, uh 
49, Not even Chris 
50, laughs 
51, No no no 
52, uh 
53, Not enough relatives left here anymore 
54, Well the relative scene is kind of sad 
55, you know everybody s kind of p kind of passed away almost 
56, yeah I remember when I talked to you in the fall 
57, yeah 
58, yeah 
59, that uh 
60, It s just about 
61, oh did your sister die 
62, My sister passed away yeah 
63, I don t know if you spoke to me before that or when it was that was
64, happening 
65, Or 
66, I guess not 
67, When was it 
68, xxx 
69, It may have been right after 
70, Well 
71, My father died right after we talked 
72, oh god 
73, yeah 
74, yeah we re getting old laughs 
75, No it s I don t know what it is 
76, It s just uh people get sick and they get sick pretty young 
77, and 
78, yeah 
79, nd you know my sister wasn t that old and she just 
80, just had i just had bad luck I guess is all you can say 
81, yeah 
82, I m going to put you on after fifteen minutes 
83, I ve got to 
84, nd there wasn t that much anything anybody could do 
85, So 
86, nd then an aunt of 
87, an aunt of Chris s unt Mamie up in Maine passed away 
88, That that hadn t happ had that happened already 
89, No 
90, No that had not happened no 
91, She passed away in about March or 
92, yeah I think that there was some concern about her when I talked
93, to you in September or October 
94, xxx distortion 
95, yeah 
96, No she s been she was not doing well 
97, She had a brain tumor 
98, nd then they operated on and things weren t going well and
99, breath 
100, I actually got to see her I guess a day before she died 
101, oh 
102, I mean she didn t know she didn t know that that I was there 
103, She was distortion 
104, if that was you yeah 
105, yeah she was just not not in 
106, So it was a blessing I guess 
107, ut um 
108, nyway weird stuff 
109, yeah distortion 
110, yeah 
111, nd how about you 
112, ecause e I r 
113, oh I m han 
114, e how are your eyes 
115, yeah 
116, Well I don t know 
117, I have to go next week to see check out you know to see again 
118, I 
119, um not exactly convinced that 
120, It s okay 
121, you know it s 
122, I I m not abs I m not sure laughs 
123, hm 
124, uh it s been been pretty good 
125, It was about eighty percent 
126, for a while 
127, nd then I 
128, um I m not exactly sure what it is now 
129, but we we ll f I ll know in a couple of days 
130, So are you having blurred vision 
131, Or 
132, y oh yeah yeah 
133, Sure 
134, The right eye is is uh not so great 
135, hm 
136, um and it was it w got back to about eighty percent 
137, you know it was it w I w was a d detached retina 
138, Right 
139, nd then they operated on it once and they operated on it twice 
140, nd then it w things seemed seems to be seemed to be doing pretty
141, well and at the moment I m a little um not quite so sure 
142, clears throat 
143, hm 
144, So who knows 
145, um 
146, hm 
147, but you know it ll never be more than about seventy or eighty
148, percent 
149, Which is fine 
150, Eighty percent is fantastic 
151, Right 
152, Right 
153, um 
154, So we ll just we ll just see 
155, you know w xxx 
156, hm 
157, we ll see what happens 
158, Frustrating 
159, uh yeah 
160, nnoying 
161, nd that thing that came up recently am you know I had oh a
162, kind of a knee problem a couple of years ago 
163, nd my right knee and now it s my left knee 
164, It s just you know it s just a pain in the ass 
165, nd 
166, yeah 
167, um I went to the doctor and they they do a Punkt 
168, Punktion 
169, Ich s deu weiss s deu nicht s deu wer s deu xxx 
170, nyway they take liqu uh fluid out of it 
171, uhhuh 
172, nd if it it gets irritated and take some pills and stuff 
173, nd it s just a pain in the ass 
174, So it s just I Is it is that like water on the knee 
175, Is that what that is 
176, um well that s what happens 
177, It develops because of irritation because of a um inflammation 
178, hm 
179, Is that from the running 
180, nd how the inflammation d 
181, yeah maybe 
182, I e mean they they they don t know 
183, mhm 
184, They don t 
185, xxx It just came overnight practically 
186, Wow 
187, um and uh we d been up in erlin and we had a big trip up there
188, and did a lot of a lot of walking a lot of fast walking and stuff 
189, but that you know I mean that s breath shouldn t be laughs 
190, 
191, mhm 
192, shouldn t be a big deal 
193, um 
194, Was this last crop of Tuft Tuftees good 
