,0
0,Media audio
1, you can do any 
2, mor pro per you mod can v do 
3, gra SU J UX ROOT PUNCT
4, and uh 
5, mor coord and 
6, gra INCROOT PUNCT
7, how do you know you re going to get this money 
8, mor adv int how v do pro per you v know pro per you aux be PRES
9, part go PRESP inf to v get pro dem this n money 
10, gra LINK ROOT SU J COMP SU J UX COMP
11, INF COMP DET O J PUNCT
12, well 
13, mor co well 
14, gra INCROOT PUNCT
15, how legitimate is this 
16, mor adv int how adj legitimate aux be S pro dem this 
17, gra LINK SU J UX ROOT PUNCT
18, well eh people are getting checks 
19, mor co well n person PL aux be PRES part get PRESP n check PL 
20, gra COM SU J UX ROOT O J PUNCT
21, who is 
22, mor pro int who cop be S 
23, gra SU J ROOT PUNCT
24, mark is people above him they re 
25, mor n mark aux be S cm cm n person PL prep above pro obj him
26, pro sub they aux be PRES 
27, gra SU J UX LP XJCT NJCT PO J SU J
28, ROOT PUNCT
29, yeah but mark s selling to you of course he s going to tell you
30, he s getting them 
31, mor co yeah cm cm conj but n mark aux be S part sell PRESP prep to
32, pro per you cm cm prep of n course pro sub he aux be S
33, part go PRESP inf to v tell pro per you pro sub he aux be S
34, part get PRESP pro obj them 
35, gra INCROOT LP LINK SU J UX CJCT JCT
36, PO J LP JCT PO J SU J UX CJCT
37, INF COMP O J SU J UX XJCT
38, O J PUNCT
39, well I don t know I mean somebody must be seeing them 
40, mor co well cm cm pro sub I mod do neg not v know cm cm pro sub I
41, v mean pro indef somebody mod must aux be part see PRESP
42, pro obj them 
43, gra COM LP SU J UX NEG ROOT LP SU J
44, COMP SU J UX UX COMP O J
45, PUNCT
46, there are a lot of scams out there too 
47, mor adv there cop be PRES det art a n lot prep of n scam PL adv out
48, adv there post too 
49, gra SU J ROOT DET PRED NJCT PO J NJCT
50, PO J PQ PUNCT
51, well I know but people okay people are buying in and 
52, mor adv well pro sub I v know cm cm conj but n person PL cm cm adj okay
53, n person PL aux be PRES part buy PRESP adv in coord and 
54, gra JCT SU J ROOT LP LINK JCT LP MOD
55, SU J UX CJCT JCT CONJ PUNCT
56, if the people above them were not getting their checks they
57, wouldn t do it 
58, mor conj if det art the n person PL prep above pro obj them aux be P ST
59, neg not part get PRESP det poss their n check PL cm cm pro sub they
60, mod will COND neg not v do pro per it 
61, gra LINK DET SU J NJCT PO J UX NEG
62, CJCT MOD O J LP SU J UX NEG
63, ROOT O J PUNCT
64, how do you know 
65, mor adv int how mod do pro per you v know 
