,0
0,oh did you get my letter yet 
1, yeah 
2, real pep no laughs I m just kidding 
3, I know it was pep did I send did I send it to you on computer
4, paper 
5, com echo distortion on paper 
6, yes 
7, well it seemed like computer paper 
8, yeah it was 
9, you like folded it ten billion times 
10, yeah 
11, the Kelley folder hm 
12, laughs 
13, I got my word processor 
14, you did how is it 
15, it it s okay 
16, my roommate has one of them 
17, which is why it s not a problem that she doesn t have a computer
18, but I didn t want to say it in front of her 
19, well it s not a word processor like like a typewriter 
20, oh 
21, it s just like it s an antique computer 
22, right 
23, okay that s cool 
24, the games on it are like Nole so 
25, oh you have games on it 
26, well they re like Wheel Of Fortune and like 
27, well so that s something 
28, well yeah to pass the time but it s nothing exciting 
29, yeah 
30, I can play where in the world is Carmen Sandiego 
31, oh laughs 
32, I can be like where 
33, that s good 
34, in the world is Carmen Sandiego 
35, com singing softly slapping sound 
36, I m bored 
37, laugh I m being recorded 
38, laughs so am I 
39, xxx distortion 
40, does someone like hear it as we speak 
41, Hi 
42, laughs hello out there I have no idea 
43, Channel Seven you re going to hear in a commercial I have no idea
44, 
45, laughs 
46, I have no idea 
47, laugh know it we re going to hear it in a commercial 
48, Pep pep pep pep pep pep pep pep pep pep pep pep p singing 
49, 
50, yeah but we re going to hear in a commercial they re going to be
51, like pep 
52, laughs what does pep mean 
53, as if pep 
54, do you let this play word out here is 
55, what 
56, we everything s sweet 
57, sweet 
58, sweet 
59, that like went through Colombia ten years ago laughs 
60, I know 
61, oh that s 
62, so sexy oh sweet 
63, sweet it s like 
64, Rich Munsen 
65, laughs 
66, I saw him laughs I was 
67, you saw him 
68, getting gas and like he drove by in his M W and he s like 
69, he has a M W 
70, he like well it s old 
71, and he s and he like pulled up next to me and he s like he y and
72, I m like hi 
73, and I sort of like looked down and he s like so what s up I m
74, like nothing how are you 
75, I looked down he s like I m fine and and then he started like and I
76, was like 
77, oh well here comes the guy got to pay got to go bye laughs 
78, 
79, laugh oh 
80, and he was like okay I ll get my gas exhale laughs 
81, laughs 
82, I was like oh go away 
83, that s so funny 
84, Richard xxx 
85, I miss seeing people I know 
86, wha 
87, I miss seeing people I know 
88, um you have a picture of me 
89, I know 
90, do you have a piccy of me and Jessie 
91, no 
92, oh I do do you know I forgot like my whole big pack of
93, pictures 
94, I ll send that up xxx 
95, ask your mom to mail it 
96, yeah 
97, oh wait she no might look through them 
98, are there naked ones of you and that guy 
99, laughs why yes and you re in them too laughs 
100, oh 
101, I forgot about that 
102, laughs 
103, I was happy laughs 
104, laughs 
105, laughs 
106, laughs oh that s so funny 
107, I made a friend 
108, you did 
109, yeah 
110, that s good 
111, I m like a dork 
112, I made a friend 
113, raspberry ooh you saw xxx 
114, well I think it s harder to make friends if you don t live there 
115, breath 
116, when do you 
117, its hard to make i it s hard to make friends here to even though
118, like I live here because like 
119, I think it s harder because we re old 
120, like when you re little you don t care about like 
121, yeah 
122, like oh my god that person smokes or oh my god you know 
123, I can t I can t be put off by that here laughs 
124, oh everyone smokes 
125, yeah a lot of people smoke I mean 
126, do your roommates smoke 
127, no 
128, that s good 
129, oh yeah you said that was first priority 
130, um xxx oh wel never mind I ll tell you 
131, you know 
132, xxx I swea laughs I m sorry wait laughing 
133, wait what did you just say 
134, nothing 
135, I just 
136, ah 
137, what did you say 
138, nothing 
139, I missed it 
140, I wasn t xxx 
141, no that s okay laughs 
142, I ll tell you later 
143, why 
144, because we re being recorded laughs 
145, oh 
146, can you say in code 
147, laughs like 
148, laughs 
149, there s the code laughs 
150, laughs 
151, 
152, com gibberish 
153, laughs 
154, 
155, com gibberish 
156, no I don t think I can uh 
157, it s nothing big 
158, um 
159, speak in French 
160, rihana 
161, oi that can be trans 
162, cest ma s fra chic s fra 
