,0
0,um I know Cynthia through Rach 
1, oh so she yeah so she is 
2, and so it s kind of like a roundabout thing and I we don t talk
3, that much I see her occasionally we all go out 
4, oh yeah 
5, um but not all that much I m with Rachel constantly so it s funny
6, that I don t see her more actually 
7, yeah 
8, but yeah distorted 
9, well now she s with Kurth breath 
10, breath yeah constantly breath laughs 
11, laughs I m so happy for her though he s such a nice guy 
12, he is nice and they re good together 
13, yeah 
14, and now they re going up for the wedding aren t they 
15, yeah uhhuh 
16, yeah because she was trying to get me to go with them and I was
17, like 
18, this was before I even knew about the Spain thing and I was like I
19, don t know I want to go so bad breath 
20, and I said but I don t have a date and then she s like go with us
21, breath 
22, yeah distorted 
23, so then I was thinking about it and then when I got this offer to
24, go to Madrid I was like 
25, breath oh I d much rather go visit them in 
26, laughs 
27, Spain then I can see all the wedding pictures 
28, breath yes 
29, I thought that would be great 
30, breath so when are you going 
31, breath I think I might go Thanksgiving that week 
32, uhhuh and you re just staying for one week 
33, yeah 
34, okay distorted 
35, breath and I m going to take um I think I m going to take some
36, resumes around laughs 
37, yeah really 
38, I miss it so much 
39, do you 
40, do you miss it now 
41, breath no not at all 
42, You don t laughing 
43, No 
44, breath I guess you lived there long enough to get it all out of
45, your system breath 
46, yeah well now get this we might go to live in Switzerland 
47, oh really 
48, yeah because they ve made him a job offer there and at first he s
49, thinking nah he wasn t going to take it but now he s like 
50, well it s a really good offer and a good experience and then
51, breath 
52, maybe he could get in his foot in the door with because they ve
53, united with T and T breath 
54, uhhuh 
55, and then you know the Swiss phone company whatever and 
56, com line noise 
57, telefonika 
58, com line noise 
59, lipsmack so he s thinking well that would he d get his foot in
60, the door with T and T so it w 
61, would might be easier to come back here later breath 
62, right 
63, and at first I thought oh yeah it would be nice to go to
64, Switzerland it s really pretty it s green not like Spain and
65, laughing 
66, right laughs 
67, laughs you know we could learn German but um 
68, that s true 
69, com line noise 
70, breath I don t know but now with all the wedding it s all hectic
71, and everything now I don t want to go it s 
72, like no not another problem not another move laughs 
73, yeah you d rather be someplace familiar at least at the beginning 
74, 
75, right yeah 
76, that s true when would he be going 
77, I don t know distortion 
78, um 
79, xxx distorted be going 
80, he said as soon as possible like October breath 
81, breath oh my god laughing 
82, I know laughing 
83, breath then you wouldn t even be there breath 
84, breath I know but xxx 
85, oh my goodness 
86, I don t think we re going I hope not I mean I d like it under other
87, circumstances but breath 
88, right is that what he eventually wants to get back to the States 
89, 
90, yeah uhhuh yeah 
91, well that s good that s good for you because then you know that it
92, isn t a permanent thing that you ll be going to Spain 
93, alright well we don t know hopefully it s not breath 
94, yeah yeah 
95, so 
96, that s funny that you re still sick of it laughs that makes me
97, laugh because I miss it so much distorted 
98, laughs distortion 
99, I think I just miss the freedom and the fun because I m so bored 
100, 
101, breath yeah and probably when you were there yeah you were there
102, because you wanted to be you weren t w and you were working because
103, you wanted to work there not because you had to like 
104, yeah but it s just distortion 
105, xxx you have to work distorted breath 
106, I just 
107, breath 
108, things I just hate everything laughing 
109, breath 
110, well not really I mean it s not that bad I m working and breath 
111, 
112, my job is okay I use my Spanish and stuff but breath it s just
113, distortion 
114, well that s cool 
115, com line noise 
116, I don t know 
117, I hate my job so much oh my god I can t wait like next breath
118, well my last day is Thursday but um 
119, oh c 
120, I m only scheduled till Tuesday I m so happy 
121, oh that s great 
122, yeah breath 
123, well do you need the extra time though 
124, yeah 
125, because it s coming up fast 
126, you know breath oh they re just coming on Saturday next Saturday
127, 
128, oh my goodness 
129, yeah week from tomorrow 
130, oh that ll be fun distortion 
131, or a week from whenever inhales distortion 
132, com line noise 
