,0
0,laughs 
1, laughs have you have you played at all 
2, laughs distorted 
3, I totally forgot how to play are you kidding me I m so bad at
4, distorted 
5, Did you 
6, games but don t tell him that distorted 
7, I think Diane s Diane s played a few times 
8, tell him I play distorted all the time laughs distorted 
9, eh huh 
10, Tell him I play all the time laughs at least once a week laughs
11, 
12, laughs 
13, laughs inhales well I always get annoyed because every time we
14, go over his parents house as we re going over there on a Sunday or
15, something he they re all like 
16, laughs 
17, ll right let s play cards 
18, laughs 
19, Let s play asshole laughs when there s all these other games 
20, Or you haven t thought about um Ho Chi Minh thing or what did they
21, used to play Pat and those guys uh 
22, lipsmack oh Mao 
23, yeah Mao that s right sorry Ho Chi Minh laughs 
24, m Ho Chi Minh is that s a c that s a catchy term laughs 
25, laughs 
26, laughs 
27, breath 
28, I knew it was something like that distorted 
29, nd and Tim Harrington cheated for twenty years for the last
30, distortion fifteen years 
31, I know 
32, I know breath but you know he made the rules so sigh 
33, Isn t that hilarious 
34, I know 
35, sniff I was thinking about them the other day because I thought
36, um 
37, oh because I was thinking for some reason it was such a silly
38, thought I was thinking about architecture and I remembered that 
39, breath I think they had a nice house laughs 
40, breath I started looking I was thinking about California style
41, homes laughs 
42, yeah they had a beautiful house I never actually went to it but um
43, I remember Carrie talking about it a lot 
44, lipsmack they had a really nice house distorted 
45, it s just modern distortion 
46, yeah it was modern it was sort of silly because it was almost right
47, next door to that 
48, It was Tim s house right 
49, distortion 
50, Crappy house that that Pat lived in 
51, yeah 
52, and it was I think it was right next to that 
53, yeah it was Tim s house distortion and then his uh 
54, wife moved in 
55, yeah 
56, when they got married I think 
57, yeah she probably took him for half of it now so laughs I m just
58, joking 
59, laughs Who knows who owns the house 
60, I don t distortion 
61, that other one too that had a really nice house the um breath
62, the one whose husband died 
63, and then she moved to Los ngeles and they never heard hide nor
64, hair of her again 
65, um rlene was that her name 
66, oh 
67, oh 
68, She was sian I don t know whether she was Philippino or what but
69, she was sian so some kind of asian 
70, oh I don t remember who that was 
