,0
0,Media audio
1, oh really 
2, mor co oh adv real dadj LY 
3, gra INCROOT JCT PUNCT
4, well yeah it depends like they tend to get more at their
5, international meetings than domestic ones 
6, mor co well co yeah pro per it v depend S co like pro sub they v tend
7, inf to v get adv more prep at det poss their n international
8, n gerund meet PRESP PL prep than n domestic pro indef one PL 
9, gra COM COM SU J ROOT COM SU J COMP INF
10, COMP JCT JCT MOD PO J XJCT JCT
11, MOD PO J PUNCT
12, that s interesting 
13, mor pro dem that cop be S adj interesting 
14, gra SU J ROOT PRED PUNCT
15, so 
16, mor co so 
17, gra INCROOT PUNCT
18, huh 
19, yeah yeah 
20, mor co yeah cm cm co yeah 
21, gra INCROOT LP ENUM PUNCT
22, yeah I just got my confirmation a couple weeks ago of my pa my
23, uh my paper 
24, mor co yeah pro sub I adv just v get P ST det poss my n confirmation
25, det art a n couple n week PL adv ago prep of det poss my co my
26, det poss my n paper 
27, gra COM SU J JCT ROOT MOD O J DET MOD
28, O J NJCT JCT MOD COM MOD PO J
29, PUNCT
30, oh really are you doing dissertation stuff or 
31, mor co oh adv real dadj LY aux be PRES pro per you part do PRESP
32, n dissertation n stuff coord or 
33, gra COM JCT ROOT O J XMOD O J MOD
34, POSTMOD PUNCT
35, yeah yeah yeah yeah 
36, mor co yeah cm cm co yeah cm cm co yeah co yeah 
37, gra COM LP ENUM LP COM INCROOT PUNCT
38, yeah well that s cool 
39, mor co yeah co well pro dem that cop be S adj cool 
40, gra COM COM SU J ROOT PRED PUNCT
41, uh but all we have to send is the abstract 
42, mor conj but adv all pro sub we v have inf to v send aux be S
43, det art the n abstract 
44, gra LINK JCT SU J ROOT INF COMP UX DET
45, O J PUNCT
46, uh yeah see that s how law and society is but not xxx 
47, mor co yeah co see pro dem that cop be S adv int how n law coord and
48, n society cop be S conj but neg not 
49, gra COM COM SU J ROOT LINK SU J CONJ
50, COORD PRED CONJ COORD PUNCT
51, yeah I m surprised you have to send the whole paper 
52, mor co yeah pro sub I aux be S part surprise P STP pro per you v have
53, inf to v send det art the adj whole n paper 
54, gra COM SU J UX ROOT SU J COMP INF
55, COMP DET MOD O J PUNCT
56, yeah I know oh well 
57, mor co yeah pro sub I v know co oh co well 
58, gra COM SU J ROOT COM COMP PUNCT
59, well yeah what can you do laughs 
60, mor co well co yeah pro int what mod can pro per you v do 
61, gra COM COM O J UX SU J ROOT PUNCT
62, laughs oh well last night or actually 
63, mor co oh adv well adj last n night coord or adv actual dadj LY 
64, gra COM JCT MOD INCROOT CONJ COORD PUNCT
65, friday night and saturday morning I went to I got invited to the
66, embassy 
67, mor n friday n night coord and n saturday n morning pro sub I v go P ST
68, prep to pro sub I aux get P ST part invite P STP prep to det art the
69, n embassy 
70, gra MOD MOD CONJ COORD JCT SU J ROOT
71, JCT SU J UX CPO J JCT DET
72, PO J PUNCT
73, the 
74, mor det art the 
75, gra INCROOT PUNCT
76, was very cool 
77, mor cop be P ST S adv very adj cool 
78, gra ROOT JCT PRED PUNCT
79, u e y US embassy 
80, mor n prop US n embassy 
81, gra MOD INCROOT PUNCT
82, yeah yeah the ambassador here Swanee hunt 
83, mor co yeah co yeah det art the n ambassador adv here n prop Swanee
84, n hunt 
85, gra COM COM DET INCROOT NJCT MOD PO J
86, PUNCT
87, cool 
88, mor adj cool 
89, gra INCROOT PUNCT
90, she um 
91, mor pro sub she 
92, gra INCROOT PUNCT
93, has this thing called the Vienna women s initiative 
94, mor aux have S pro dem this n thing v call P ST det art the
95, n prop Vienna n woman PL poss s n initiative 
96, gra LINK DET SU J ROOT DET MOD MOD POSS
97, O J PUNCT
98, uhhuh 
99, mor co uhhuh 
100, gra INCROOT PUNCT
101, so where she gets women leaders from uh s um former eastern
102, bloc countries 
103, mor adv so pro rel where pro sub she v get S n woman PL
104, n lead dv GT PL prep from adj former adj eastern n bloc
105, n country PL 
106, gra JCT LINK SU J ROOT MOD O J JCT MOD
107, MOD MOD PO J PUNCT
108, neat 
109, mor adj neat 
110, gra INCROOT PUNCT
111, breathes and tries to connect them with americans and uh
112, viennese women 
113, mor coord and v try S inf to v connect pro obj them prep with
114, n adj american PL coord and adj viennese n woman PL 
115, gra LINK ROOT INF COMP O J JCT PO J
116, CONJ MOD COORD PUNCT
117, ah laughs 
118, inhales and so I go I kind of got invited so I was pretty
119, excited 
120, mor coord and co so pro sub I pro sub I n kind prep of v get P ST
121, part invite P STP adv so pro sub I cop be P ST S adv pretty
122, part excite P STP 
123, gra LINK COM SU J SU J MOD NJCT PO J
124, ROOT JCT SU J COMP JCT PRED
125, PUNCT
126, yeah that s nice 
127, mor co yeah pro dem that cop be S adj nice 
128, gra COM SU J ROOT PRED PUNCT
129, yeah yeah and I met a lot of really neat people there 
130, mor co yeah co yeah coord and pro sub I v meet P ST det art a n lot
131, prep of adv real dadj LY adj neat n person PL adv there 
132, gra COM COM LINK SU J ROOT DET O J NJCT
133, JCT MOD PO J JCT PUNCT
134, yeah 
135, mor co yeah 
136, gra INCROOT PUNCT
137, um I mean I wasn t as particularly as interested in the ukrainian
138, women as 
139, mor pro sub I v mean pro sub I aux be P ST S neg not adv as
140, adv particular dadj LY adv as v interest P ST prep in det art the
141, adj ukrainian n woman PL adv as 
142, gra SU J SU J SU J UX NEG JCT JCT JCT
143, ROOT JCT DET MOD PO J JCT PUNCT
144, laughs some of the other women you know to kind of connect with
145, on my work and stuff it was really cool 
146, mor qn some prep of det art the qn other n woman PL pro per you v know
147, prep to n kind prep of v connect prep with adv on det poss my n work
148, coord and v stuff pro per it cop be P ST S adv real dadj LY
149, adj cool 
150, gra JCT JCT DET QU NT PO J SU J ROOT
151, JCT PO J NJCT PO J JCT JCT MOD
152, PO J CONJ COORD SU J COMP JCT
153, PRED PUNCT
154, chuckle brief static 
155, right 
156, mor co right 
157, gra INCROOT PUNCT
158, that s nice 
159, mor pro dem that cop be S adj nice 
160, gra SU J ROOT PRED PUNCT
161, yeah yeah 
162, mor co yeah cm cm co yeah 
163, gra INCROOT LP ENUM PUNCT
164, I was it a nice place 
165, mor cop be P ST S pro per it det art a adj nice n place 
166, gra ROOT PRED DET MOD O J PUNCT
167, background noise y y oh my god it was beautiful it was at her
168, residence 
169, mor co oh det poss my n god pro per it cop be P ST S adj beautiful
170, pro per it cop be P ST S prep at det poss her n residence 
171, gra COM MOD SU J SU J ROOT PRED SU J
172, CJCT JCT MOD PO J PUNCT
173, laughs 
174, oh 
175, mor co oh 
176, gra INCROOT PUNCT
177, which is kind of out more towards the suburbs 
178, mor pro rel which cop be S adj kind prep of adv out adv more
179, prep towards det art the n suburb PL 
180, gra LINK ROOT PRED JCT JCT PO J JCT DET
181, PO J PUNCT
182, uhhuh 
183, mor co uhhuh 
184, gra INCROOT PUNCT
185, um and it was really um she has like a ton of art there 
186, mor coord and pro per it cop be P ST S adv real dadj LY pro sub she
187, aux have S co like det art a n ton prep of n art adv there 
188, gra LINK SU J ROOT JCT SU J UX PRED
189, DET O J NJCT PO J POSTMOD PUNCT
190, oh yeah 
191, mor co oh co yeah 
192, gra COM INCROOT PUNCT
193, yeah a lot of different kind of 
194, mor co yeah det art a n lot prep of adj different n kind prep of 
195, gra COM DET INCROOT NJCT MOD PO J NJCT
196, PUNCT
197, art laughs I mean you know all original sculptures and 
198, mor n art pro sub I v mean pro per you v know adv all adj original
199, n sculpture PL coord and 
200, gra LINK SU J ROOT SU J COMP JCT MOD
201, O J CONJ PUNCT
202, laughs 
203, right 
204, mor co right 
205, gra INCROOT PUNCT
206, really interesting stuff but she never showed up for any of the
207, things I was really surprised 
208, mor adv real dadj LY adj interesting n stuff conj but pro sub she
209, adv never part show P STP adv up prep for qn any prep of det art the
210, n thing PL pro sub I cop be P ST S adv real dadj LY
211, v surprise P ST 
212, gra JCT MOD LINK LINK SU J JCT CJCT
213, JCT JCT PO J NJCT DET PO J SU J
214, ROOT JCT PRED PUNCT
215, she wasn t there 
216, mor pro sub she cop be P ST S neg not adv there 
217, gra SU J ROOT NEG JCT PUNCT
218, no isn t that odd 
219, mor co no cop be S neg not pro dem that adj odd 
220, gra COM ROOT NEG DET PRED PUNCT
221, that s odd yeah it is odd 
222, mor pro dem that cop be S adj odd co yeah pro per it cop be S adj odd
223, 
224, gra SU J ROOT PRED COM SU J CJCT PRED
225, PUNCT
226, yeah I thought so too 
227, mor co yeah pro sub I v think P ST adv so post too 
228, gra COM SU J ROOT JCT PQ PUNCT
229, considering it s that it s her house and all phone movement 
230, 
231, mor part consider PRESP pro per it aux be S pro rel that
232, pro per it cop be S det poss her n house coord and pro indef all 
233, gra SU J O J UX LINK SU J ROOT MOD
234, PRED CONJ COORD PUNCT
235, yeah really well 
236, mor co yeah adv real dadj LY adv well 
237, gra COM JCT INCROOT PUNCT
238, laughs 
239, I mean all her staff was there and there was you know a lot of
240, different breathes 
241, mor pro sub I v mean qn all det poss her n staff cop be P ST S
242, adv there coord and adv there cop be P ST S pro per you v know
243, det art a n lot prep of adj different 
244, gra SU J ROOT QU NT MOD SU J COMP JCT
245, LINK SU J CJCT SU J PRED DET
246, O J NJCT PO J PUNCT
247, right 
248, mor co right 
249, gra INCROOT PUNCT
250, you know diplomats there but I don t know 
251, mor pro per you v know n diplomat PL adv there conj but pro sub I
252, mod do neg not v know 
253, gra SU J ROOT O J JCT LINK SU J UX NEG
254, CJCT PUNCT
255, hm oh well what can you do 
256, mor co oh co well pro int what mod can pro per you v do 
257, gra COM COM O J UX SU J ROOT PUNCT
258, yeah yeah 
259, mor co yeah co yeah 
260, gra COM INCROOT PUNCT
261, how s Matt noise of speaker moving phone 
262, mor adv int how aux be S n prop Matt 
263, gra LINK UX INCROOT PUNCT
264, Matt is good he uh there s like total chaos at the UN as you
265, might imagine inhales 
