,0
0,ID eng eng Subject 
1, Media audio
2, yeah so 
3, mor co yeah co so 
4, gra COM INCROOT PUNCT
5, um and now I m s I m still trying to find somebody to 
6, mor coord and adv now pro sub I aux be S pro sub I cop be S adv still
7, part try PRESP inf to v find pro indef somebody inf to 
8, gra LINK JCT SU J ROOT SU J UX JCT
9, PRED INF COMP O J OM PUNCT
10, to to finishing teaching me 
11, mor inf to prep to n gerund finish PRESP n gerund teach PRESP
12, pro obj me 
13, gra INCROOT JCT PO J O J O J PUNCT
14, rolling I I I started to learn rolls last year and then 
15, mor part roll PRESP pro sub I pro sub I pro sub I v start P ST inf to
16, v learn n roll PL adv last n year coord and adv tem then 
17, gra LINK SU J SU J SU J ROOT INF COMP
18, O J JCT O J CONJ COORD PUNCT
19, uh we ran out of weather before I could really get it 
20, mor pro sub we v run P ST adv out prep of n weather conj before
21, pro sub I mod could adv real dadj LY v get pro per it 
22, gra SU J ROOT JCT JCT PO J LINK SU J
23, UX JCT CJCT O J PUNCT
24, and this year I have 
25, mor coord and pro dem this n year pro sub I v have 
26, gra LINK DET INCROOT SU J CMOD PUNCT
27, well rolling in a sea kayak 
28, mor co well part roll PRESP prep in det art a n sea n kayak 
29, gra COM ROOT JCT DET MOD PO J PUNCT
30, I don t even know anybody around here that rolls in sea kayak 
31, mor pro sub I mod do neg not adv even v know pro indef anybody
32, prep around adv here pro rel that n roll PL prep in n sea n kayak 
33, gra SU J UX NEG JCT ROOT O J JCT JCT
34, LINK PO J NJCT MOD PO J PUNCT
35, oh yeah everybody I know rolls in sea kayaks laughing 
36, mor co oh co yeah pro indef everybody pro sub I v know n roll PL
37, prep in n sea n kayak PL 
38, gra COM COM JCT SU J ROOT O J JCT MOD
39, PO J PUNCT
40, really 
41, mor adv real dadj LY 
42, gra INCROOT PUNCT
43, well no I shouldn t say that but 
44, mor co well co no pro sub I mod should neg not v say pro rel that
45, conj but 
46, gra COM COM SU J UX NEG ROOT LINK COMP
47, PUNCT
48, yeah I mean sea kayaking rolling in a sea kayak makes a lot of
49, sense because 
50, mor co yeah pro sub I adj mean n sea part kayak PRESP part roll PRESP
51, prep in det art a n sea n kayak v make S det art a n lot prep of
52, n sense conj because 
53, gra COM SU J MOD MOD XMOD O J LINK
54, DET MOD SU J CJCT DET O J
55, NJCT PO J ROOT PUNCT
56, eh eh 
57, it s a hell of a lot more convenient to be able to roll your kayak
58, back up again 
59, mor pro per it cop be S det art a n hell prep of det art a n lot
60, adv more adj convenient inf to cop be adj able inf to v roll
61, det poss your n kayak adv back adv up adv again 
62, gra SU J ROOT DET PRED NJCT DET PO J
63, JCT POSTMOD INF XMOD PRED INF
64, COMP MOD O J JCT JCT JCT
65, PUNCT
66, oh yeah 
67, mor co oh co yeah 
68, gra COM INCROOT PUNCT
69, than it is 
70, mor prep than pro per it cop be S 
71, gra LINK SU J ROOT PUNCT
72, to to have to get out and reenter 
73, mor inf to inf to v have inf to v get adv out coord and re v enter 
74, gra INF INF ROOT INF COMP JCT CONJ
75, COORD PUNCT
76, than get out and then get back in in the cold water 
77, mor prep than v get adv out coord and adv tem then v get adj back
78, adv in prep in det art the adj cold n water 
79, gra LINK ROOT JCT CONJ JCT COORD PRED
80, JCT JCT DET MOD PO J PUNCT
81, yeah 
82, mor co yeah 
83, gra INCROOT PUNCT
84, yeah so that s why I want to be able to do it I mean it s just 
