,0
0,ll kinds of telephone calls 
1, Of course none of them were Garret 
2, giggle 
3, mhm ha 
4, I m fine I mean I m just getting more and more as I would answer
5, the phone and it would not be Garret I would 
6, oh hi laughs you know 
7, laughs oh 
8, and poor Staff Sergeant Ingram was the last one who called 
9, breath and I said oh hi and laughs then I said oh I m so sorry
10, I just breath you know 
11, uhhuh 
12, I just was really hoping it would be Garret and it s not and 
13, mhm 
14, breath nd um 
15, he s when I told him um Memphis Tennessee he said oh good 
16, mhm 
17, he d sigh 
18, uhhuh 
19, So I guess you know I didn t think about osnia or anything awful
20, like that so I guess 
21, yeah well that s what I thought of 
22, I m like 
23, and also what I didn t know was that Garrett wanted to be in the
24, infantry and he didn t get to be so yeah laughs 
25, mhm 
26, yeah 
27, I m glad he didn t get what he wanted 
28, mm 
29, So he s w um and sergeant Ingram supposed that since he s going
30, to Memphis that that means he ll be working on um 
31, air ele some kind of electronics inhales um parts to airplanes
32, 
33, Electronic parts to airplanes 
34, oh 
35, uhhuh 
36, uhhuh oh xxx distorted 
37, So that will be nice 
38, mhm 
39, I guess I mean you know it s something that he ll still be able to
40, do when he gets out 
41, uhhuh yeah 
42, Not like learning how to oil um oil tank 
43, laughs 
44, laughs things inhales Really that s what Lawrence and one of
45, his friends that s what he did when he was in the service 
46, because he just uh you know the eh the 
47, you know how the tops of the tanks have those kind of ball bearing
48, things 
49, mhm 
50, He just made sure that those ran right 
51, uhhuh and yeah and that kind of 
52, laughs 
53, puts him out of business once you get out in the civilian field
54, 
55, yeah so aren there isn t so much of a call for ball bearing tank
56, ball bearing 
57, uhhuh inhales So 
58, um lubricators laughs 
59, uh So do you have an address for him 
60, No 
61, Not yet 
62, He s not gone yet 
63, He s graduating on Wednesday and then he s going to Margaret s 
64, for the weekend 
65, mhm 
66, and then uh went until Sunday and then on Sunday he s flying to
67, Memphis 
68, uhhuh 
69, um 
70, oh okay he he graduates on Wednesday 
71, mhm 
72, and then he ll be at Margaret s for Thanksgiving 
73, Or will he be on base for Thanksgiving 
74, I think he ll be at Margaret s 
75, That will be nice 
76, uhhuh yeah 
77, oh I think I m going to go up to Vaughn s 
78, mom and dad s which I don t kno I feel mean that I did 
79, Why 
80, well because dad is always hinting that he laughs but I just I
81, don t want to make a great big dinner and all that stuff 
82, uhhuh 
83, that s it that s really I don t know 
84, I just don t feel like it 
85, mhm 
86, ut um 
87, Well if it s just the three four of you that wouldn t you know 
88, yeah 
89, Now this has really been a good a week an laughs 
90, last eh let me see it started out with the coffee pot and it went
91, on the fritz 
92, and there was no way to fix it so they bought a new one 
93, breath then the vacuum cleaner 
94, was acting crazy and Lou fixed it 
95, laughs 
96, and then my stove laughs was going to make cornbread yet 
97, Your stove 
98, ooh 
99, and I opened it okay I had it preheating and I opened it up and
100, there was this great big white ball inside and I go 
101, Lou my stove is on fire laughs 
102, laughs 
103, So he came out and he threw some salt on it and it kept 
104, just this white ball of fire 
105, I mean it didn t have any flames or anything it was just white
106, ball 
107, and uh we finally shut it off 
108, nd today Mary and I went to Spokane and got a new element for it 
109, 
110, and I brought it home and we stuck it in and uh 
111, turned it on and it went oop 
112, oh no 
113, So I guess that when we had the big ball of white fire it did
114, something with the switch 
115, and I don t know if we blew the new sniff element in the bottom
116, or not 
117, oh darn 
118, and Thanksgiving is only two days away laughs 
119, Well you ll have to eat at Mary s laughs 
120, oh well I uh I told her that 
121, Have you already invited a whole ton of people over I suppose 
122, laughs no she uh she s going to bring the pies 
123, mhm 
124, ut she said that you know she could bake the uh the turkey there 
125, but I haven t told her that our new element isn t working yet 
126, oh 
127, oh 
128, so we ll see 
129, laughs 
130, hm 
131, oh brother 
132, crack I put some high octane car ah gas in Simon and he seems to
133, be running with more exuberance inhales so 
134, and he s not saying fu funny things like you re right rear door is
135, laughs 
136, laughs 
137, distortion laughs No inhales 
138, Right rear passenger door is ajar 
139, laughs yeah 
140, No 
141, it uh except that the the breaks sound kind of grunt So it seems
142, like everything is falling apart lipsmack 
143, Darn wel 
144, so okay did you get your book 
145, Yes I did 
146, thank you and I wro I started writing you a letter in Spanish 
147, In Spanish 
148, oh you dirty rotten rat 
149, Don t you do that to me 
150, I can t read Spanish 
151, mhm 
152, Well I mean just so some 
153, Not the whole letter in Spanish 
154, oh okay 
155, Just some of it and then I misplaced the letter so 
156, uhhuh 
157, ut there s a whole bunch of other 
158, mhm 
159, Well now it s it s um Thanksgiving vacation so all I have to worry
160, about is just wo you know just my eight hours of work and I 
161, mhm 
162, and I ve been going right home after work 
163, Well actually I haven t been 
164, I ve gotten re addicted to this horrible game called Tetris 
165, Which is oh it s this kind of geometric shapes 
166, They fit together 
167, uhhuh 
168, nd so I 
169, goodness Friday I wasted an hour and a half 
170, I stayed after work for an hour and a half playing it and today I 
171, 
172, stayed after work for an for half an hour 
173, uhhuh 
174, Just playing that stupid game 
175, I can t believe it 
176, I ve just I m going to ask um 
177, if they can please take it off of the computer because I just 
178, think about it all the time 
179, hm 
180, I i 
181, what did is it actually a waste of time or 
182, oh yes definitely 
183, It s not helping anything or anybody 
184, Unless I don t know 
185, I might be able to fool myself into thinking that it would 
186, help me out with spatial relationships 
187, or something but I don t think it really does laughs 
188, laughs oh 
189, hm 
190, It would be just like saying that playing Super Mario rothers
191, sharpens your reflexes 
192, Well yeah 
193, You know 
194, uh well I m surprised that you didn t think about um 
195, Garrett s being state side you know I 
196, xxx had visions of oh going half way across the country like Emily
197, 
198, oh I don t 
199, da 
200, see I just don t 
201, I think I just want too much Ike wanted him 
