,0
0,oh I got your um message today 
1, I wrote you back 
2, I don t know if you checked it or not 
3, um I was there in the afternoon 
4, mm 
5, um which message 
6, yeah xxx yeah you did oh about the prayers like xxx yeah static 
7, 
8, yeah did you get that one 
9, mhm 
10, okay distorted 
11, edit so you didn t get my answer 
12, breath 
13, oh no no I wrote you back 
14, I answered you back because I I was like 
15, oh he is at another time laughs 
16, because I I read your message xxx oh great she says something
17, totally opposite of what the other person said what am I going to
18, do 
19, laughs 
20, So I just wrote this long drawn out thing on on the net and I was
21, like 
22, complaining about all the different versions of every rule that you
23, ever hear breath 
24, No I wrote about um I got kind of personal with it because I
25, always like start off you know and he d answer bah bah bah and
26, then I d just end up like talking about myself and 
27, like you know because I know people are wondering oh why does she
28, want to know how you make lo up a prayer and you know 
29, Well I mean it happens to everybody 
30, and all that other stuff 
31, yeah but some people are on this like kick that you know you re not
32, supposed to ask stuff like that you know like what Dalia will post
33, on the net 
34, I bet some people are freaking out over that and I think that s
35, perfectly natural to want to know you know stuff like that 
36, yeah I mean that was the purpose of this net 
37, yeah but some people like um I don t know if you were on um last
38, year when um Jemilla 
39, No I just started 
40, yeah there was this big thing um last year and I I took myself off
41, because I didn t want to deal with it 
42, This um sister she wrote about uh this like cookie dough thing
43, you know one of those like sexually perverted kind of jokey kind of
44, postings things and so everyone was so offended and and like 
45, you know a lot of people arguing back and forth 
46, They got really petty and 
47, mhm distorted 
48, it happens a lot you know 
49, It happens a lot 
50, Stuff gets you know g taken out of context and people get offended
51, and stuff like that 
52, yeah and plus because you ve got y your dealing with so many
53, different completely different kinds of people 
54, I didn t really realize that though 
55, I thought it was I eh this is a really diverse network 
56, I didn t know there was so many people 
57, yeah so people where getting mad at Delila s though 
58, xxx 
59, I mean just read in the post people are like you know 
60, ll right I mean not today s 
61, n no not today but bef 
62, for 
63, okay but before yeah 
64, yeah 
65, yeah you know I m supposed to meet her next week 
66, Really she lives in Michigan 
67, No she lives in Chicago 
68, oh 
69, ut I m going up to Chicago because there s um this Sufi
70, conference 
71, oh 
72, and um I m going to stay with her until uh breath 
73, oh that s great 
74, I can t wait laughs 
75, yeah should be fun distorted 
76, ecause I have not left my well I mean I was in Germany for one
77, year and then I came back from Germany last fall 
78, mhm 
79, and then I have not been anywhere except for my house and school
80, since then 
81, oh 
82, and like the road in between laughs it s like I got to get out
83, laugh 
84, yeah laughs that s good so how long is the conference 
85, It s just for one day 
86, oh xxx 
87, nd it s free 
88, That s the best thing about it breath 
89, It s free 
90, yeah 
91, Wow 
92, yeah 
93, You just have to find the means to get there right 
94, for some reason I 
95, yeah I I am going to take the train I think 
96, oh 
97, mm So you re still going to go to the xxx breath 
98, yeah I want to actually a little I mean eh Robin already like paid
99, for everything so I feel really bad if I don t go and I think he s
100, kind of counting on me to go too so 
101, yeah 
102, I m just going to go 
103, I all I have to do is find a way to get there which I haven t found
104, yet and it s really 
105, oh really 
106, yeah it s coming up really soon 
107, ecause I thought you got 
108, I don t think I ll take a plane there but uh I don t know a bus
109, or a train or something 
110, oh because I know that I mean if you got here you could probably
111, ride with Robin 
112, yeah I was thinking of that too but I don t even 
113, ut that will probably cost the same just to come here as 
114, yeah 
115, I brought like she said she was driving alone so I wouldn t mind
116, like I even said to her you know I ll come there and then I can
117, drive with you 
118, yeah actually I kind of probably I mean is she driving there by
119, herself 
120, yeah 
121, yeah because because I don t I mean I think she s okay right now
122, but it would be much better if she didn t have to drive by herself 
123, 
124, yeah I think so too I I think that s you know I want to do that
125, but I think she doesn t want me to go through all that trouble 
126, yeah 
127, but I told her it s no big deal 
128, I figure xxx take the bus or the train there and then we can drive
129, down together you know 
130, yeah I mean I think that would be nice 
131, I mean just cau and also because it is nice to go like if you are
132, going to a big place not to go along because 
133, yeah 
134, because who knows how hard it ll be to find somebody once you re
135, there 
136, right and I ll be alone I I won t know anything 
137, yeah 
138, nd she s been here before like to the conference but I don t know
139, if she s been to ohi o Ohio right 
140, yeah distorted 
141, yeah 
142, It s in Columbus 
143, yeah and also I m kind of worried about her because like you d I
144, don t know if she talked to you about her health 
145, yeah she has 
146, yeah eh yeah 
147, yeah because there s I mean like a like last a c few weeks ago she
148, was like losing control of her hand and uh now she s on some kind
149, of medication that s like put it back like she can use her hands
150, again 
151, mhm 
152, ut she s like she had to have her hand bandaged up and stuff and
153, like she was having a real hard time at work 
154, so that would me nervous like if she was going to drive by herself
