,0
0,So anyway how are you doing these days 
1, Things are going very well 
2, I think I had mentioned before that um that uh that uh that
3, there s a company now that I m working with 
4, um uh which is very much just just myself and Guss 
5, oh 
6, nd that um 
7, No you hadn t mentioned that 
8, eh oh okay 
9, okay so um 
10, eh you told me that you were leaving the company that you were at 
11, and you were entertaining offers 
12, nd uh 
13, Well i well it seemed to make sense since I had a client to to
14, just kind of set up my own company of sorts 
15, So um 
16, oh 
17, So things are going extremely well 
18, So I had one client who said that he d pay me a minimum amount 
19, You know he d he uh there would be a minimum amount of work of
20, about uh a day a week for the next two three years 
21, mhm 
22, Which is sufficient to pay all my bills then so I decided that it
23, would make sense to do this 
24, nd um 
25, and um I ve been getting substantially more work than then 
26, mm 
27, So I m quite pleased quite pleased 
28, Well that s good 
29, So um so I have a bunch of uh work that I need to do on my flat
30, this year 
31, I ve been telling you that I needed to do that roof atrium for
32, quite some time 
33, ut it should uh it should come out this year 
34, oh well that s good 
35, It should be done in a few months 
36, oh yeah I remember 
37, lipsmack So 
38, you talking a little bit about it at one point 
39, yeah yeah 
40, So you have no intentions of coming over this way any time soon 
41, um 
42, I don t see the finances occurring 
43, uhhuh right 
44, for a while 
45, um actually right at the moment finances are not going real well 
46, ut 
47, ah well 
48, I am working on that one 
49, uh 
50, inhales It s just 
51, ut um 
52, uh uh the the the main reason for that is I had not really
53, anticipated a few expenses that recently came up 
54, ah 
55, uh related to a couple of burglaries that I had 
56, oh harsh 
57, Harsh 
58, yeah 
59, yeah but and 
60, Not a whole lot I can do about that now 
61, Indeed 
62, Indeed 
63, have to deal with the situation 
64, nd 
65, So that s what I m doing 
66, Sounds good 
67, ut um 
68, nyway uh 
69, One of the main reasons that I ve been such a pathetic uh 
70, correspondent has been work 
71, I ve actually been doing a lot of it 
72, oh wow 
73, nd uh I turned in my Master s thesis back in May and I m
74, actually presently working on um 
75, several uh articles 
76, oh okay 
77, Impressive xxx distortion 
78, from it 
79, yeah actually it turns out that one thing one little 
80, bit in what I was doing uh is going to turn out to be very
81, important in the end 
82, nd uh 
83, from what I had been reading in the literature 
84, You see the one very annoying thing about all of this was my
85, advisor has been in France for a year and a half 
86, yeah 
87, nd this made writing my thesis very annoying because you know
88, there wasn t much discussion 
89, yeah 
90, yup yup 
91, ut um 
92, nyway I had been 
93, kind of telling him that you know from my reading of the
94, literature I thought that this one little alteration I had made in
95, my model was kind of clever and unique 
96, mhm 
97, nd it f made 
98, w the one type of solution occur which 
99, was seen experimentally but none of the other models had uh had 
100, 
101, Yes 
102, They basically the I I m looking at um multi mode lasers 
103, nd one of the 
104, things that they find experimentally are what they call anti
105, phased uh states where 
106, if you look at the total intensity 
107, uhhuh 
108, of the laser you get 
109, an oscillation which is characterized by one frequency 
110, Yes 
111, okay 
112, If you look i if you separate out the different modes of the
113, laser 
114, mhm 
115, and look at one of those you get more than one frequency 
116, okay 
117, So what s happening is that the modes are oscillating out of phase
118, so that they completely mask each other s 
119, Exactly 
120, hm 
121, oscillations on these other frequencies 
122, nd 
123, uh 
124, you can 
125, With a pretty simple model you can find that frequency 
126, in a transient but you can t find that frequency in a driven uh 
127, frequency 
128, You can t find so that it will sustain 
129, okay 
130, Yes 
131, So 
132, yeah that that particular frequency according to most models 
133, damps out very quickly 
134, nd so you shouldn t actually really be able to ever see it 
135, hm 
136, The only thing is that when you do the experiment you see it 
137, Got it got it 
138, I see 
139, So um I found a 
140, simple modification of the original formula which unfortunately
141, makes the solutions horrendously nasty 
142, nd in most cases uh insoluble 
143, ut 
144, yeah 
145, it gives a driving term laughs 
146, oh okay 
147, So it actually laughs 
148, creates a situation where you get the right sort of answer 
149, you just can t always write it down very easily 
150, Exactly 
151, oh wow 
152, So so so you you you re pushing forward the bounds of
153, theoretical laser 
154, laser uh whatever it is science 
155, ut which um is kind of interesting considering that that s not
156, really my thing 
157, laugh 
158, Indeed laughs 
159, Indeed 
160, e being an experimentalist not a theorist 
161, ut um 
162, Indeed 
163, oh wow 
164, oh impressive 
165, ut 
166, So so so are so are you going to get an article in Nature or
167, something 
168, um actually 
169, I m not sure if we re shooting for op I think 
