,0
0,the kind that if it s irregular all the time 
1, mm 
2, um evidently it causes it the possibility of causing a clot is very
3, high 
4, hm 
5, and so 
6, um they I don t quite understand if they re going to do this or not
7, 
8, but sometimes they administer a small shock to try and get it sort
9, of back on track 
10, mhm 
11, um so it gets back to a normal beat 
12, but otherwise you just try with drugs or something 
13, Well no what they do is they um 
14, give him drugs for an anti coagulant 
15, so that whatever clot was in there and caused that hopefully gets
16, dissolved 
17, mhm 
18, but then they you know they have to monitor that very closely
19, because for example 
20, a week and a half ago they said okay um you can t shave until we
21, see you again laughs 
22, well 
23, in other words you ll bleed to death if you uh 
24, lipsmack oh yeah right 
25, it 
26, See it s a very dangerous what s actually what s more dangerous is
27, that some sort of internal bleeding begins and 
28, you don t know about until you re dead so 
29, mhm 
30, yeah hm 
31, but they they cut him down to one checkup a week instead of two
32, which is 
33, mhm 
34, uh very promising 
35, yes 
36, and you know how it goes those little things I m sure you recall 
37, 
38, are very meaningful laughs 
39, yeah yeah absolutely I was at I was at a meeting yesterday and uh
40, 
41, that was the the something to do with the hospital and so we went
42, had fru we had lunch at the hospital 
43, mhm 
44, that s really weird going in to the hospital 
45, oh 
46, that must ve been very weird laughs 
47, yes but 
48, have you been to that hospital 
49, since xxx 
50, uh no no 
51, um but uh I ve been I you know I ve been looking at it for a while
52, already so it was okay 
53, uhhuh 
54, and I was looking 
55, eh the I was there for two days for a meeting and the day before I
56, had already 
57, looked up um because I know the the walkway between the two parts
58, of the building 
59, where I would walk uh you know things like that 
60, uhhuh 
61, So so that was okay 
62, and we had coffee down in the normal coffee place 
63, uhhuh 
64, and so and the people there who had visited me were there and so we
65, joked about things and it was fun 
66, uhhuh 
67, so was it distortion 
68, what was the meeting there for 
69, eh it was about projects laughs 
70, oh at the hospital 
71, yes 
72, yeah there s a there s a group of people who do work uh 
73, in computer stuff in languages eh 
74, awful at the hospital 
75, oh oh I see 
76, so anyway you ve been horribly busy 
77, you re a victim distorted 
78, yes horribly horribly horribly 
79, I m sorry 
80, lipsmack oh 
81, but now it s now it s over with now it s okay 
82, good 
83, good 
84, so uh now I can uh uh well 
85, eh start to feel normal again 
86, uhhuh how long do you get to feel normal again 
87, eh I I m not sure but anyway for the time being I m normal so it s
88, okay distortion 
89, uhhuh uhhuh 
90, you d say it s going through eh getting back to normal it seems
91, like going through your email 
92, uhhuh 
93, lipsmack and you know electronic mail 
94, and cleaning out the last two hundred messages that you had ignored
95, 
96, oh my god 
97, because you didn t have time to eh eh look at them 
98, oh my god that sounds like a nightmare laughs 
99, yes 
100, I come home to three messages on my answering machine and I 
101, yes distortion 
102, practically shut the thing off or 
103, inhales exactly so this is uh 
104, wish lightning would strike and just break it or something 
105, mhm 
106, or anything 
107, so anyway so you had a nice time with Jesse 
108, yeah I had a wonderful 
109, I heard about that yeah 
110, yeah I had a wonderful time with Jesse that was really great except
111, 
112, she probably told you don t go to Santa arbara on during fiesta 
113, 
114, not the time to go to Santa arbara laughs 
115, uhhuh 
116, There are twenty million people there I mean not no kidding 
117, oh 
118, but it was really fun anyway 
119, but we got sort of burned out going downtown 
120, because we 
121, Yes it s distortion 
122, the the fourth of July there s not that many people 
123, not compared 
124, you re not you re not overwhelmed by people li 
125, yeah nothing like fiesta I mean it was nothing and that s probably
126, 
127, you know we don t have much to compare well you have more because
128, you ve been there more but 
129, that s probably more than it s usually there and fiesta was just 
130, 
131, mhm 
132, that means I think 
133, half of Los ngeles went to Santa arbara for fiesta 
134, laughs 
135, but um it was fun anyway well it was I didn t care where I was
136, with Jesse if I just 
137, yeah 
138, sit in the car in traffic jam and talk to her I don t really care
139, but 
140, but but what is fiesta anyway 
