,0
0,totally noticed everything specially like when we were 
1, we were on this tour 
2, We went to like the Schwartz club with my 
3, with my group 
4, We went there for the weekend and it frigging like rained all
5, weekend long 
6, We got there we were le like let off on top of this fucking
7, mountain like 
8, and we had to walk like probably like five kilometers 
9, like to to the place where we were sleeping and it was 
10, raining and it was like thirty mile an hour wind and it was so
11, nasty and we had to like walk laughs through all that 
12, mhm 
13, and um we went to this like museum up there and the guy had like 
14, 
15, such a heavy dialect 
16, It was so funny 
17, He was talking to this little 
18, kid I heard him talking and he s like hi Stacey 
19, laughs 
20, I m like hi Stacey I m like hi Sta I m like is wa what what the
21, hell s that 
22, laughs 
23, ecause they all say like S H instead of sh instead of C H so 
24, that s funny well it s easier laughs 
25, yeah yeah 
26, easier for us 
27, yeah but they re not merican 
28, yes well 
29, How are things with you 
30, busy 
31, yeah 
32, yeah I guess I sent you an email but I suppose you haven t gotten
33, it 
34, What since I like the place i is like I have to 
35, sneeze coughs 
36, It s at the university so 
37, yeah 
38, That s what I figured 
39, yeah 
40, So but my most exciting thing is that a publisher is interested in
41, my personal ad book 
42, Wow 
43, yeah so 
44, That s so cool 
45, thank you so I was all excited 
46, nd I got this letter and I was like I didn t know if it was a scam
47, or something 
48, yeah 
49, Well I m always getting letters from vanity presses and shit 
50, yeah 
51, You know what I mean 
52, Where you pay them to 
53, the you pay them yeah 
54, yeah so I looked them up in Writer s Market and they did do thirty
55, percent of their publishing vanity market so I was like okay 
56, So I called them up the next day and it s no they want to really
57, publish it 
58, Wow 
59, So but I mean the thing is I they want the uh completed manuscript
60, in a month 
61, I have 
62, holy shit 
63, fuck the idea of how I m going to do it and that doesn t even 
64, I mean that totally doesn t guarantee that they re going to publish
65, it 
66, That just means they re more interested and they d like to see the
67, whole thing 
68, yeah 
69, So but so I asked you on my email 
70, I sent a message like asking people to look for funny personal ads
71, and I want you to send it to like everybody you know laugh 
72, okay 
73, okay 
74, okay 
75, and Craig s all busy like coming up with more pictures because I
76, sent pictures with the 
77, a couple sample pictures that he did 
78, yeah yeah 
79, so he s all busy like coming up with enough for a whole book 
80, That s so cool 
81, I m so excited for you 
82, I hope I get something because I mean that s money and that s all
83, I want 
84, yeah 
85, so but seriously like email this to everybody you know 
86, I did and then they all did and then they all di I hope I hope I
87, hope 
88, ecause 
89, That s cool 
90, I want stuff from all over the country and I only have a few things
91, from different places like from you and Diana and stuff 
92, yeah 
93, nd mostly it s from here and you know my dad he got all excited so
94, he s sending me a bunch of stuff from the xxx Journal that he
95, thought was funny 
96, yeah 
97, ut I mean I m totally desperately in need of really fast ads so 
98, 
99, okay 
100, So you ll get the message though 
101, oh that s cool 
102, I m so happy that I have email 
103, I know that s so cool 
104, Right now I m just like well I mean it s a pain in the ass though
105, because everything like 
106, like I ha I went there on Monday to 
107, like sign up for it and I d filled out this form and then like it
