,0
0,Right 
1, ut he said he s glad that he did it because otherwise no one
2, would ve ever have known 
3, Well 
4, So 
5, Well I ll say 
6, I m glad too because you know I was having all that pain and I
7, didn t know why 
8, Right well daddy says hi and to tell you that he wants you to get
9, to feeling better too and he loves you 
10, oh thanks laughs 
11, thank you laughs 
12, Tell him that I love him too 
13, He loves you too breath 
14, okay 
15, Well bless your heart well 
16, lipsmack Well xxx distortion 
17, You don t be up doing nothing you l 
18, Well the the doctor said I could do everything just like normal he
19, said that I should be fine he said just be careful because you know
20, he I ve got stitches in my belly button 
21, Right 
22, nd he said to be careful with that but and he said everything else
23, I could still do 
24, Well you you take easy for a few days anyway 
25, Well I am Toon s helping me 
26, Let Toon baby you 
27, Well I am but Toon just had surgery too so 
28, He did 
29, On what 
30, They cut out his wisdom teeth laughs 
31, oh they did 
32, nd so he s not feeling good either so we re both sick laughs 
33, Toon had his wisdom teeth cut out well bless your heart I wish I
34, was there to take care of you 
35, nd so we re both kind of just taking care of each other laughs 
36, 
37, Well good 
38, Well 
39, He s been washing the dishes and I picked up the house so was kind
40, of trading off laughs 
41, laughs 
42, yeah 
43, So 
44, Well 
45, eh Just 
46, I stuttering Let the dishes mound up and let the house work
47, go 
48, That s what Toon said 
49, It ll be alright 
50, Toon said 
51, That s right 
52, nd Toon said it ll be okay honey 
53, breath Da grandpa said put that little dishwasher in there to
54, work laughs laughing 
55, laughs I know breath 
56, we let him doing this this stuff because I don t feel like bending
57, over every time I bend over my stomach hurts 
58, Right 
59, nd so everything that I want picked off the ground I go around the
60, house dear and pick this up pick this up laughs 
61, uhhuh laughs 
62, He s like aw mom 
63, laughs 
64, ut uh the doctor kept telling me this is a good time he he came
65, out and told Toon while I was recovering he said breath she s
66, ready for a baby now laughs 
67, Well goo d 
68, So 
69, Well I m so glad I guess you 
70, the hospital sucked 
71, lipsmack 
72, Is it bad 
73, oh my god 
74, You never appreciate the care you get back home till you go here 
75, laughs 
76, Is it is it like an old old house 
77, i it s an old building 
78, yeah 
79, nd it s got 
80, I mean they ve got a lot of rooms and everything but they had six
81, people 
82, In my room with me six beds that were almost touching each other
83, and no dividing curtains whatsoever 
84, Really 
85, We had one bathroom one shower and one toilet 
86, oh my lord breath 
87, Well when you get ready to have your baby you re going to have it
88, here in the states not have it over there 
89, I know laughing Toon said and you want to have a baby here I
90, said shut up laughs 
91, laughs 
92, laugh breath 
93, breath Well 
94, So he he was giving me a hard time because last night I went in and
95, I almost started crying I told Toon I says I don t want to stay here
96, and he s like honey eh just make the best of it it s only one night
97, I said I know 
98, Right 
99, It was eh eh eh was it full of Germans 
100, Yes 
101, I didn t have anyone to talk to I just sat there by myself laugh 
102, 
103, yeah 
104, less your heart 
105, Honey I m so sorry I wish I could ve been there 
106, xxx My friends came up 
107, My friend brought me a teddy bear my other friend brought me a
108, plant 
109, Well how nice 
110, lipsmack so I mean it was okay I mean it just bites being in
111, another country not knowing laughing the language breath 
112, I know 
113, I know 
114, ut uh did Stephanie tell you about my crystal bingo 
115, breath yeah she sure did 
116, I won crystal 
117, You hit the jackpot 
118, I know 
119, That great 
120, breath She told me that you was going to the c crystal factory
121, too 
122, hm 
123, I m planning on it 
124, There s a trip coming up I think like December the eighth 
125, uhhuh 
126, nd I told Toon that I want to go and he said go because it s on a
127, weekend so he s going to keep Darrin and we re all of us girls are
128, going to carpool together 
129, Well good good you need to 
130, breath ut it 
131, yeah that s what he said he said go ahead that s fine laughs 
132, That s right 
133, So I was so tickled 
134, Well did you ever 
135, Did you ever get your fifty that daddy and I sent you 
136, Yes I did 
137, Well good 
138, Didn t you get you haven t gotten my letter yet 
139, ha ah 
140, oh I sent you a letter and I told you I bought two German music
141, boxes 
142, Well good good for you because I wanted breath 
143, lipsmack That s all 
144, I wanted you to get something German 
145, German and I did 
146, ecause 
147, yeah because you won t be going back 
148, Right 
149, You know hopefully laughing laughs 
150, I know 
151, breath nd uh laughing 
152, Dad and I we fired our other attorney 
153, You re kidding 
154, No we got us a new one 
155, We got Kindrick of Kindrick and Owens 
156, uhhuh 
157, nd this guy is sharp 
158, Really 
159, He s good 
160, He s good 
161, He I think he s really going to fight for us 
162, Really 
163, uhhuh 
164, oh 
165, nd uh 
166, I guess Stephie told you about Doodle 
167, yeah she s six weeks pregnant 
168, yeah 
169, yeah 
170, Unfortunately 
171, She told me 
172, With dickhead s n baby 
173, Really 
174, You re not happy 
175, No 
176, oh laughs okay just checking laughs laughing 
177, yeah eh no if it if it had been anyone but Nick 
178, Nick 
179, You know 
180, I figured 
181, uh but 
182, Well she called me collect that night and I was like what the heck
183, is she calling me for a and I was afraid that one of you all was in
184, the hospital 
185, uhhuh 
186, No honey 
187, ut I thought breath no ma would call me she wouldn t leave it to
188, Doodles to call and that s why I didn I didn t accept it 
189, That s right 
190, Right and that s good I m glad you didn t because if anything ever
191, bad happens dad or I xxx will get a hold of you 
192, You will call 
193, xxx oh well that s what I figured 
194, You don t have to worry about Doodles 
195, Well that s what I figured you know I figured she was just calling
196, to say what are you doing 
197, uhhuh she was 
198, nd so 
199, nd to tell you she was pregnant but 
200, uh 
201, Daddy s hoping and praying that it s not Nick s 
202, He s hoping it s Kevin s 
203, laughs 
204, Really 
205, So 
206, So so what is she doing 
207, You know 
208, Or I thought that I thought they wasn t having sex 
209, She s working 
210, laughs that s what I thought laughs 
211, She can t tell me well well we re not having sex in the three
212, months that he s been here we ve only had sex twice 
213, yeah yeah well 
214, nd I said oh well 
215, She s just a little liar 
216, nd so 
217, Isn t that weird 
218, yeah 
219, I was talking to my friend Heather and I said breath 
220, miracle birth 
221, I told I told uh 
222, to Heather sh I was telling her that you know Stephanie had talked
223, to me and said you know that breath that um 
224, She was talking to you and that you hoped that I was pregnant and I
225, was going to have a girl because 
226, uhhuh 
227, Then we said would mom that looks like it s going to be your last
