,0
0,Media audio
1, well if you fall on a freak thing you know like somebody bought a
2, great set of dishes for twenty five dollars at a yard sale I can t
3, believe it 
4, mor co well conj if pro per you v fall prep on det art a n freak
5, n thing pro per you v know prep like pro indef somebody v buy P ST
6, det art a adj great n set prep of n dish PL prep for det num twenty
7, det num five n dollar PL prep at det art a n yard n sale pro sub I
8, mod can neg not v believe pro per it 
9, gra COM LINK SU J ROOT JCT DET MOD PO J
10, SU J COMP LINK SU J COMP DET
11, MOD O J NJCT PO J JCT QU NT
12, QU NT PO J NJCT DET MOD PO J
13, SU J UX NEG CJCT O J PUNCT
14, mhm mhm mm 
15, mor co yes co yes 
16, gra COM INCROOT PUNCT
17, because every we went to see a secondhand set which the woman
18, told us was professional and a in Monroe 
19, mor conj because pro sub we v go P ST inf to v see det art a
20, n adj second n hand part set P STP pro rel which det art the
21, n woman v tell P ST pro obj us aux be P ST S n professional
22, coord and det art a prep in n prop Monroe 
23, gra LINK SU J ROOT INF COMP DET O J
24, XMOD LINK DET SU J COMP O J
25, UX O J CONJ COORD JCT PO J
26, PUNCT
27, mhm 
28, mor co yes 
29, gra INCROOT PUNCT
30, we g we should have never hu uh drove over there it was so
31, tired and piece of junk and she wanted uh two fifty three hundred
32, 
33, mor pro sub we pro sub we mod should v have adv never n drove adv over
34, adv there pro per it cop be P ST S adv so part tire P STP
35, coord and n piece prep of n junk coord and pro sub she
36, part want P STP det num two det num fifty cm cm det num three
37, det num hundred 
38, gra SU J SU J UX ROOT JCT SU J NJCT
39, JCT SU J UX JCT COMP CONJ
40, COORD NJCT PO J CONJ COORD XMOD
41, QU NT QU NT LP D TE O J PUNCT
42, yeah mhm 
43, mor co yeah co yes 
44, gra COM INCROOT PUNCT
45, anyhow 
46, mor adv anyhow 
47, gra INCROOT PUNCT
48, look Fritz and I just want to tell you that uh we re co leaving
49, at six o clock that thursday night 
50, mor co look n prop Fritz coord and pro sub I adv just v want inf to
51, v tell pro per you pro rel that pro sub we aux be PRES
52, part leave PRESP prep at det num six n o clock pro rel that
53, n thursday n night 
54, gra COM SU J CONJ COORD JCT ROOT INF
55, COMP O J LINK SU J UX COMP JCT
56, QU NT PO J LINK MOD CMOD PUNCT
57, tuesday night 
58, mor n tuesday n night 
59, gra MOD INCROOT PUNCT
60, no no tuesday night we re not coming until almost eleven at night 
61, 
62, mor qn no qn no n tuesday n night pro sub we aux be PRES neg not
63, part come PRESP prep until adv almost det num eleven prep at n night
64, 
65, gra QU NT QU NT MOD JCT SU J UX NEG
66, ROOT JCT JCT PO J JCT PO J PUNCT
67, um and you re going back thursday 
68, mor coord and pro per you cop be PRES part go PRESP adv back n thursday
69, 
70, gra LINK SU J ROOT PRED JCT JCT PUNCT
71, going back thursday right in fact we re probably going to sleep I
72, think by zimko s heb that first night because he s right near the
73, airport and I really don t have anywhere more to 
74, mor part go PRESP n back n thursday adj right cm cm prep in n fact
75, pro sub we aux be PRES adv probable dadj LY part go PRESP inf to
76, v sleep pro sub I v think prep by L zimko pro dem that adj first
77, n night conj because pro sub he aux be S adj right adj near
78, det art the n airport coord and pro sub I adv real dadj LY
79, mod do neg not aux have adv anywhere adv more prep to 
80, gra LINK SU J UX JCT LP JCT PO J
81, SU J UX JCT ROOT INF COMP
82, SU J CJCT JCT MOD DET MOD
83, PO J LINK SU J CJCT JCT PRED
84, DET PRED LINK SU J JCT UX
85, NEG CMOD JCT JCT JCT PUNCT
86, oh 
87, mor co oh 
88, gra INCROOT PUNCT
89, stay in new York you know if I want to stay in rooklyn 
90, mor cop stay prep in adj new n prop York cm cm pro per you v know
91, conj if pro sub I v want inf to cop stay prep in n prop rooklyn 
92, gra CJCT JCT MOD PO J LP SU J ROOT
93, LINK SU J COMP INF COMP JCT
94, PO J PUNCT
95, mhm 
96, mor co yes 
97, gra INCROOT PUNCT
98, and I can stay by my cousin but with four of us coming in 
99, mor coord and pro sub I mod can cop stay adv by det poss my n cousin
100, conj but prep with det num four prep of pro obj us part come PRESP
101, adv in 
102, gra LINK SU J UX ROOT JCT MOD PO J
103, CONJ COORD PO J NJCT PO J XJCT
104, JCT PUNCT
105, I don t think I ll be here until then if I leave 
106, mor pro sub I mod do neg not v think pro sub I mod will cop be adv here
107, prep until adv tem then conj if pro sub I v leave 
108, gra SU J UX NEG ROOT SU J UX COMP JCT
109, JCT PO J LINK SU J CJCT PUNCT
110, uhhuh mhm 
111, mor co uhhuh co yes 
112, gra COM INCROOT PUNCT
113, I ll have to leave on tuesday but before that 
114, mor pro sub I mod will v have inf to v leave prep on n tuesday cm cm
115, conj but prep before pro dem that 
116, gra SU J UX ROOT INF COMP JCT PO J LP
117, CONJ COORD PO J PUNCT
118, mhm mhm 
119, mor co yes co yes 
120, gra COM INCROOT PUNCT
121, yeah I mean late xxx my flight would be around eight 
122, mor co yeah pro sub I adj mean adj late det poss my n flight
123, mod will COND cop be prep around det num eight 
124, gra COM SU J MOD MOD MOD SU J UX ROOT
125, JCT PO J PUNCT
126, oh mhm 
127, mor co oh co yes 
128, gra COM INCROOT PUNCT
129, so you know if I m staying I really wanted to see you but if I m
130, not going to see you then maybe just ke you know cost another
131, fifty dollars to put my flight off 
132, mor co so pro per you v know conj if pro sub I aux be S
133, part stay PRESP pro sub I adv real dadj LY v want P ST inf to v see
134, pro per you conj but conj if pro sub I cop be S neg not
135, part go PRESP inf to v see pro per you cm cm adv tem then adv maybe
136, adv just pro per you v know part cost P STP qn another det num fifty
137, n dollar PL inf to v put ZERO det poss my n flight adv off 
138, gra COM SU J ROOT LINK SU J UX COMP
139, SU J JCT COMP INF COMP O J
