,0
0,ut anyway the girl who s working with him she s said if you could
1, send her some assorted information about emus 
2, Definitely 
3, They d be pleased to get anything you ve got 
4, Definitely better 
5, because they they were sort of checking things out here a little
6, bit about emu apparently there s no 
7, um 
8, commercial emu raising in the country this is one of the problems
9, is this they can t uh th the problem is slaughtering them 
10, No that s state was weird because I can t imagine it whatever place
11, slaughters 
12, ecause that s the prob that s the p that s the problem here too
13, in the United States is the slaughtering of them 
14, ostriches I wa 
15, yeah 
16, eh the xxx U S Dems Department of griculture Leary is setting up
17, a lye affecting industry they re interviewing pressure by government
18, agencies 
19, hm 
20, I mean there are places but it seems it not so much it s hard to do
21, 
22, ut uh just like they needed to be classified as livestock first
23, they re going for human consumption 
24, No but why wouldn t they be able to slaughter to get it with the
25, ostriches if ostriches are being slaughtered 
26, I would think they would well I can no I got all kinds of stuff I
27, could mail her do so does she speak English too or 
28, yeah you can mail English stuff I mean that s 
29, okay yeah 
30, yeah 
31, Or you can just mail it to me and then I ll pass it on 
32, okay I I ll definitely mai mail away my emu magazines as well 
33, okay 
34, yeah 
35, and um wha tell me whatever was the end with the electricity in
36, your house 
37, Pardon 
38, What was the problem with the elec 
39, oh it was a freak thing basically it vibrated uh 
40, uh oh uh it was called a dead short 
41, oh wire came loose on a main ground line inside and the whole
42, system just shut down which is normal 
43, Where was the wire 
44, took them 
45, up in the attic crawl space very hard to get to 
46, Do you mean like maybe just even reverberations from the fan or
47, something 
48, Probably that what he thinks he just you know he just happened to
49, happen to write down unrelated to current surge said it s a very
50, unusual thing to happen 
51, mhm 
52, nyhow as it was there there was no fire hazard from it because
53, they grounded it right out but you know no one 
54, took him fore you know he did not find it then and then we came
55, back took almost four hours to locate finally where it was 
56, Wow wow 
57, ut anyway you replace that and a couple other circuits on it 
58, uhhuh 
59, and change a few things on the wiring too but as I said it was just
60, a weird thing where it actually 
61, disconnected very poorly put on it wasn t really fastened the
62, proper way 
63, yeah how much did you have to pay for it 
64, xxx 
65, hundred and twenty which is very reasonable 
66, mhm yeah 
67, you spend I mean that s counting parts too that s way way below the
68, normal rate 
69, right yeah distortion 
70, then he s going to help me do a few things on the bottom the snow
71, is like so steady and I could hardly see 
72, oh yeah it sounds nice 
73, It wasn t even on the forecast laughs 
74, mm 
75, said a chance of flurries there s like an inch and half of flurries
76, on the ground laughs 
77, oh oh is sh 
78, and the flowers are still up which is really pretty I ll have to
79, photograph it tomorrow 
80, hm that s neat 
81, Let s see what else um I still appreciate what you did with the
82, computer I m still learning stuff there 
83, Well okay that s good 
84, haven t progressed too much her kids uh bby s kids know it pretty
85, well the older kids 
86, really 
87, but they got right into games and stuff and where they were and how
88, to bring them up I didn t know I had these games there 
89, uhhuh xxx 
90, well they go right to the program right into it 
91, yeah do you think they probably came installed with the uh 
92, yeah 
93, ut they know I mean how to find and how to bring it up and the
94, games they ve finished are like still there for them to continue
95, working with 
96, mhm mhm 
97, but I have no idea how they do it and actually I don t care because
98, I don t use them laughs 
99, laughs 
100, Which of the kids are playing with it the the girls or the older
101, boys 
102, Two the two boys 
103, uhhuh yeah 
104, yeah 
105, Have they come up more than a couple times to you alrea 
106, distortion 
107, oh about three time well the whole family I think twice together 
108, 
109, and bby stopped by a couple times with uh 
110, one of the kids and friends of uh 
111, I m blanking on his name 
112, vi 
113, vi vi s friends 
114, He has a few Israeli friends in visiting 
115, yeah 
116, uhhuh 
117, One of the guys I can r real pleasant guy I m fr I met him once
