,0
0,Media audio
1, yeah a little bit she helped me with my computer 
2, mor co yeah det art a adj little n bit pro sub she v help P ST
3, pro obj me prep with det poss my n compute dv GT 
4, gra COM DET MOD JCT SU J ROOT O J JCT
5, MOD PO J PUNCT
6, uhhuh 
7, mor co uhhuh 
8, gra INCROOT PUNCT
9, that s so I didn t have to cart it 
10, mor pro dem that cop be S conj so pro sub I mod do P ST neg not v have
11, inf to v cart pro per it 
12, gra SU J ROOT LINK SU J UX NEG PRED
13, INF COMP O J PUNCT
14, oh that was the main thing 
15, mor co oh pro rel that cop be P ST S det art the adj main n thing 
16, gra COM LINK ROOT DET MOD PRED PUNCT
17, yeah that was the main thing because if I would of had to 
18, mor co yeah pro rel that cop be P ST S det art the adj main n thing
19, conj because conj if pro sub I mod will COND prep of v have P ST
20, prep to 
21, gra COM LINK ROOT DET MOD PRED PRED
22, LINK SU J UX JCT CJCT JCT
23, PUNCT
24, uh uh the other stuff I had to put into huge garbage bags
25, basically most of it was in garbage bags 
26, mor det art the qn other n stuff pro sub I v have P ST inf to
27, v put ZERO prep into adj huge n garbage v bag S
28, adv basic dadj L LY qn most prep of pro per it cop be P ST S
29, prep in n garbage n bag PL 
30, gra DET QU NT INCROOT SU J CMOD INF COMP
31, JCT MOD PO J XJCT JCT QU NT
32, NJCT PO J COMP JCT MOD PO J
33, PUNCT
34, mhm 
35, mor co yes 
36, gra INCROOT PUNCT
37, mhm 
38, mor co yes 
39, gra INCROOT PUNCT
40, I just threw everything in the garbage bag and 
41, mor pro sub I adv just v throw P ST pro indef everything prep in
42, det art the n garbage n bag coord and 
43, gra SU J JCT ROOT O J JCT DET MOD PO J
44, CONJ PUNCT
45, and put them on this big like rent a cart it s like from the unit
46, office and then I 
47, mor coord and v put ZERO pro obj them prep on pro dem this adj big
48, co like v rent det art a n cart pro per it aux be S co like
49, prep from det art the n unit n office coord and adv tem then
50, pro sub I 
51, gra LINK ROOT O J JCT DET MOD COM CPO J
52, DET O J SU J UX CMOD JCT
53, DET MOD PO J CONJ JCT COORD
54, PUNCT
55, uhhuh 
56, mor co uhhuh 
57, gra INCROOT PUNCT
58, uhhuh 
59, mor co uhhuh 
60, gra INCROOT PUNCT
61, I had to wheel it all the way to Theta which took so long 
62, mor pro sub I v have P ST inf to v wheel pro per it adv all det art the
63, n way prep to n prop Theta pro rel which v take P ST adv so adj long
64, 
65, gra SU J ROOT INF COMP O J JCT DET O J
66, NJCT PO J LINK CMOD JCT JCT
67, PUNCT
68, mhm 
69, mor co yes 
70, gra INCROOT PUNCT
71, and up a hill it was so exhausting 
72, mor coord and prep up det art a n hill pro per it cop be P ST S
73, adv so part exhaust PRESP 
74, gra LINK JCT DET PO J SU J ROOT JCT
75, PRED PUNCT
76, oh boy it was 
77, mor co oh n boy pro per it cop be P ST S 
78, gra COM MOD SU J ROOT PUNCT
79, and so if I would ve had to have my uh 
80, mor coord and adv so conj if pro sub I mod will COND aux have
81, v have P ST inf to v have det poss my 
82, gra LINK JCT LINK SU J UX UX ROOT INF
83, COMP O J PUNCT
84, computers on the cart it would not have been good because I
85, could ve like 
86, mor n compute dv GT PL prep on det art the n cart pro per it
87, mod will COND neg not v have cop be P STP adj good conj because
88, pro sub I mod could aux have prep like 
89, gra INCROOT JCT DET PO J SU J UX NEG
90, PUNCT O J PRED LINK SU J UX
91, ROOT JCT PUNCT
92, uhhuh 
93, mor co uhhuh 
94, gra INCROOT PUNCT
95, well they could ve 
96, mor co well pro sub they mod could aux have 
97, gra COM SU J UX ROOT PUNCT
98, gone over a bump and they could ve fallen off 
99, mor part go P STP prep over det art a n bump coord and pro sub they
100, mod could aux have part fall P STP adv off 
101, gra INCROOT JCT DET PO J LINK SU J UX
102, UX CJCT JCT PUNCT
103, they 
104, mor pro sub they 
105, gra INCROOT PUNCT
106, they could ve fallen off definitely it s not good to have computers
107, bumped around 
108, mor pro sub they mod could aux have part fall P STP adv off
109, adv definite dadj LY pro per it cop be S neg not adj good inf to
110, v have n compute dv GT PL v bump P ST adv around 
111, gra SU J UX UX ROOT JCT JCT SU J CJCT
112, NEG PRED INF XMOD SU J COMP
113, JCT PUNCT
114, so they 
115, mor co so pro sub they 
116, gra COM ROOT PUNCT
117, right so may basically uh drove me 
118, mor adv right adv so mod may adv basic dadj L LY v drive P ST
119, pro obj me 
120, gra JCT JCT UX JCT ROOT O J PUNCT
121, oh that s great 
122, mor co oh pro dem that cop be S adj great 
123, gra COM SU J ROOT PRED PUNCT
124, and 
125, mor coord and 
126, gra INCROOT PUNCT
127, yeah and she helped me carry them in 
128, mor co yeah coord and pro sub she v help P ST pro obj me v carry
129, pro obj them adv in 
130, gra COM LINK SU J ROOT O J COMP O J JCT
131, PUNCT
132, so how many trips did you have to make back and forth 
133, mor adv so adv int how qn many n trip PL mod do P ST pro per you v have
134, inf to v make adv back coord and adv forth 
135, gra JCT LINK QU NT SU J UX SU J ROOT
136, INF COMP JCT CONJ COORD PUNCT
137, oh altogether three 
138, mor co oh adv altogether det num three 
139, gra COM JCT INCROOT PUNCT
140, uhhuh I bet you were tired 
141, mor co uhhuh pro sub I v bet ZERO pro per you aux be P ST
142, part tire P STP 
143, gra COM SU J ROOT SU J UX COMP PUNCT
144, oh I m still tired I haven t like exhales 
145, mor co oh pro sub I cop be S adv still part tire P STP pro sub I
146, aux have neg not prep like 
147, gra COM SU J ROOT JCT XJCT SU J UX NEG
148, JCT PUNCT
149, mhm 
150, mor co yes 
151, gra INCROOT PUNCT
152, I m really tired my room is not even completely what 
153, mor pro sub I cop be S adv real dadj LY v tire P ST det poss my n room
154, aux be S neg not v even adv complete dadj LY pro int what 
155, gra SU J ROOT JCT PRED MOD SU J UX NEG
156, COMP JCT COMP PUNCT
157, moving moving is hard 
158, mor part move PRESP n gerund move PRESP cop be S adv hard 
159, gra LINK SU J ROOT JCT PUNCT
160, moving is hard 
161, mor n gerund move PRESP aux be S adv hard 
162, gra INCROOT O J JCT PUNCT
163, yeah and and no one really helped me other than that I mean 
164, mor co yeah coord and coord and co no det num one adv real dadj LY
165, v help P ST pro obj me qn other prep than det dem that pro sub I
166, v mean 
167, gra COM CONJ COORD COM SU J JCT ROOT
168, O J COMP JCT PO J SU J CJCT PUNCT
169, like Mira and Josh just sat there necking when I was in the middle
170, of packing 
171, mor conj like n prop Mira coord and n prop Josh adv just v sit P ST
172, adv there part neck PRESP conj when pro sub I cop be P ST S
173, prep in det art the n middle prep of n gerund pack PRESP 
174, gra LINK SU J CONJ COORD JCT ROOT JCT
175, XJCT LINK SU J CJCT JCT DET
176, PO J NJCT PO J PUNCT
177, laughs oh great laughing 
178, mor co oh adj great 
179, gra COM ROOT PUNCT
180, they re just so lame I m so glad I m leaving them 
181, mor pro sub they aux be PRES adv just adv so adj lame
182, pro sub I aux be S adv so adj glad pro sub I aux be S
183, part leave PRESP pro obj them 
184, gra SU J UX JCT JCT LINK SU J LINK
185, JCT PRED SU J UX ROOT O J
186, PUNCT
187, oh drawn out it s not very fun to be around somebody who s
188, um 
189, mor co oh pro per it cop be S neg not adv very adj fun inf to cop be
190, prep around pro indef somebody pro rel who cop be S 
191, gra COM SU J ROOT NEG JCT PRED INF XMOD
192, JCT PO J LINK CMOD PUNCT
193, they just they re so weird mom it s like they re not normal people
194, 
195, mor pro sub they adv just pro sub they aux be PRES adv so adj weird
196, n mom pro per it cop be S conj like pro sub they aux be PRES
197, neg not adj normal n person PL 
198, gra SU J JCT SU J ROOT JCT MOD PRED
199, SU J CMOD LINK SU J UX NEG
200, MOD PRED PUNCT
201, like how 
202, mor prep like adv int how 
203, gra INCROOT PO J PUNCT
204, uh long story 
205, mor adj long n story 
206, gra MOD INCROOT PUNCT
207, well tell me we got time 
208, mor co well v tell pro obj me pro sub we v get P ST n time 
