,0
0,These are a all this stuff is always going to affect the poorest
1, of the poor because inhales they 
2, w will wash their babies in the rivers that are from these
3, streams in the it s because we ve had so much rain 
4, yeah 
5, static and the the urine from the rats that are in the garbage 
6, 
7, oh gosh 
8, travels the waterways 
9, oh they do 
10, if people do their wash in the rivers 
11, yeah 
12, it it can come through their clothes 
13, pe 
14, oh 
15, babies are bathed in that breath 
16, yeah 
17, the people bathe in that so it s it s ah 
18, many times you know when you think of am I in danger I there are
19, precautions you know that I take that 
20, yeah 
21, static the poor just don t have 
22, they just don t have 
23, no 
24, so do you have a lot of the people around you with that 
25, a lot of people near you 
26, no it s more in the north 
27, we re we re further south here in Managua 
28, oh 
29, in the north where all these mountain streams come down and form
30, these rivers 
31, yeah 
32, breath but now the rains uh I think the rains are coming to an
33, end 
34, we had an a little rain the day before yesterday but 
35, by the time December starts we have 
36, static 
37, ah the wind the lovely winds of December 
38, oh and December has started 
39, yeah so that the rains will pr 
40, xxx 
41, maybe it ll rain a li a few more times but not not hard like
42, we ve ha we ve had a 
43, very rainy season breath I mean that s that s how the rainy
44, season is 
45, it s just that for seven years we never had one 
46, oh gosh 
47, I always thought it was a little mild on the distortion rain side
48, you know 
49, yeah 
50, com distortion voices on channel
51, thinking oh boy 
52, yeah 
53, how are the kids doing 
54, your children that you ah 
55, coughs breath 
56, work with 
57, oh we we have a we had their finale yesterday for the activities
58, from October to November 
59, oh you did 
60, oh it was so cute 
61, what did you do 
62, the little fixing set what 
63, what did you do 
64, well every every group like we had flute and and these there were
65, four 
66, that completed the first book of the Suzuki method 
67, they ve been 
68, right distorted 
69, going now for two years four semesters 
70, and they played four lovely songs 
71, oh 
72, and then these other kids that are that just started in ugust 
73, some knew a few more than others so as I introduced 
74, the song they knew that they had ah taken their exam in it or not 
75, and then they they d come in and join the group that was there
76, already 
77, oh my 
78, so there were about four different groups of kids that came in
79, according to the songs they knew 
80, yeah 
81, that was cute 
82, and then 
83, xxx 
84, Carol Seline Fantile was at at uh inhales activities I have
85, with six and seven year olds 
86, uhhuh 
87, and they were just precious 
88, They they learned hi and goodbye 
89, they did 
