,0
0,Media audio
1, blah blah blah 
2, mor co blah co blah co blah 
3, gra COM COM INCROOT PUNCT
4, yeah mm 
5, mor co yeah 
6, gra INCROOT PUNCT
7, you know it s like having a roommate 
8, mor pro per you v know cm cm pro per it cop be S conj like
9, part have PRESP det art a n n room n mate 
10, gra SU J ROOT LP SU J COMP PRED XMOD
11, DET O J PUNCT
12, yeah 
13, mor co yeah 
14, gra INCROOT PUNCT
15, yeah 
16, mor co yeah 
17, gra INCROOT PUNCT
18, but 
19, mor conj but 
20, gra INCROOT PUNCT
21, but you got to do what you got to do right 
22, mor conj but pro per you v get P ST inf to v do pro int what
23, pro per you v get P ST inf to v do cm cm co right 
24, gra LINK SU J ROOT INF COMP LINK SU J
25, COMP INF COMP LP ENUM PUNCT
26, mhm 
27, mor co yes 
28, gra INCROOT PUNCT
29, yup 
30, mor co yup 
31, gra INCROOT PUNCT
32, breathes is there any way you could get 
33, mor cop be S adv there qn any n way pro per you mod could v get 
34, gra ROOT JCT QU NT PRED SU J UX CMOD
35, PUNCT
36, like do they have day jobs 
37, mor conj like mod do pro sub they v have n day n job PL 
38, gra LINK UX SU J ROOT MOD O J PUNCT
39, you know 
40, mor pro per you v know 
41, gra SU J ROOT PUNCT
42, breathes it would be too hard to I wouldn t make enough money 
43, mor pro per it mod will COND cop be adv too adv hard prep to pro sub I
44, mod will COND neg not v make adj enough n money 
45, gra SU J UX ROOT JCT JCT JCT SU J
46, UX NEG CPO J MOD O J PUNCT
47, at the restaurant 
48, mor prep at det art the n restaurant 
49, gra INCROOT DET PO J PUNCT
50, whi for day care and stuff 
51, mor prep for n day n care coord and n stuff 
52, gra INCROOT MOD PO J CONJ COORD PUNCT
53, t to pay yeah it s crazy 
54, mor inf to v pay cm cm co yeah pro per it cop be S adj craze dv Y 
55, gra INF ROOT LP COM SU J CJCT PRED
56, PUNCT
57, yeah that s true 
58, mor co yeah cm cm pro dem that cop be S adj true 
59, gra COM LP SU J ROOT PRED PUNCT
60, yup 
61, mor co yup 
62, gra INCROOT PUNCT
63, that s right 
64, mor pro dem that cop be S co right 
65, gra SU J ROOT PRED PUNCT
66, and there s n really nothing else that I could do 
67, mor coord and pro exist there cop be S adv real dadj LY
68, pro indef nothing post else pro rel that pro sub I mod could v do 
69, gra LINK SU J ROOT JCT PRED PQ LINK
70, SU J UX CMOD PUNCT
71, yeah 
72, mor co yeah 
73, gra INCROOT PUNCT
74, you know dur breathes and I don t think oh I don t know 
75, mor pro per you v know coord and pro sub I mod do neg not v think co oh
76, pro sub I mod do neg not v know 
77, gra SU J ROOT LINK SU J UX NEG COMP
78, COM SU J UX NEG COMP PUNCT
79, yeah 
80, mor co yeah 
81, gra INCROOT PUNCT
82, I I d like not having to work during the day 
83, mor pro sub I pro sub I mod genmod co like neg not part have PRESP
84, prep to n work prep during det art the n day 
85, gra INCROOT PUNCT UX INCROOT NEG XJCT JCT
86, PO J JCT DET PO J PUNCT
87, yeah 
88, mor co yeah 
89, gra INCROOT PUNCT
90, yeah 
91, mor co yeah 
92, gra INCROOT PUNCT
93, because I l 
94, mor conj because pro sub I 
95, gra LINK INCROOT PUNCT
96, so in a way it works out but it 
97, mor adv so prep in det art a n way pro per it v work S adv out
98, conj but pro per it 
99, gra JCT JCT DET PO J SU J ROOT JCT CONJ
100, COORD PUNCT
101, breathes yeah 
102, mor co yeah 
103, gra INCROOT PUNCT
104, channel noise 
105, it s just hard 
106, mor pro per it cop be S adj just adv hard 
107, gra SU J ROOT PRED JCT PUNCT
108, and then breathes he s taking a class another cla a class this
109, semester 
110, mor coord and adv tem then pro sub he aux be S part take PRESP
111, det art a v class qn another det art a v class pro dem this
112, n semester 
113, gra LINK JCT SU J UX ROOT DET COMP
114, QU NT DET O J DET O J PUNCT
115, yeah 
116, mor co yeah 
117, gra INCROOT PUNCT
118, yeah 
119, mor co yeah 
120, gra INCROOT PUNCT
121, and that starts tomorrow 
122, mor coord and pro rel that v start S adv tem tomorrow 
123, gra LINK LINK ROOT O J PUNCT
124, so 
125, mor co so 
126, gra INCROOT PUNCT
127, so you know there goes monday nights again 
128, mor adv so cm cm pro per you v know cm cm adv there v go S n monday
129, n night PL adv again 
130, gra JCT LP SU J ROOT LP SU J COMP MOD
131, O J JCT PUNCT
132, there s another day 
133, mor pro exist there cop be S qn another n day 
134, gra SU J ROOT QU NT JCT PUNCT
135, yeah 
136, mor co yeah 
137, gra INCROOT PUNCT
138, yeah 
139, mor co yeah 
140, gra INCROOT PUNCT
141, so 
142, mor co so 
143, gra INCROOT PUNCT
144, and it s it s hard eh you know having the kids all day too with
145, no break 
146, mor coord and pro per it cop be S pro per it aux be S adj hard
147, pro per you v know part have PRESP det art the n kid PL adv all
148, n day post too prep with co no v break 
149, gra LINK SU J ROOT SU J UX PRED SU J
150, CMOD O J DET O J JCT JCT PQ
151, JCT COM PO J PUNCT
152, yeah 
153, mor co yeah 
154, gra INCROOT PUNCT
155, I mean uh I don t know how 
156, mor pro sub I v mean pro sub I mod do neg not v know adv int how 
157, gra SU J ROOT SU J UX NEG COMP O J
158, PUNCT
159, how you ever did it but 
160, mor adv int how pro per you adv ever mod do P ST pro per it conj but 
161, gra LINK SU J JCT UX SU J ROOT PUNCT
162, channel noise 
163, well I was never with them during the day 
164, mor co well pro sub I cop be P ST S adv never prep with pro obj them
165, prep during det art the n day 
166, gra COM SU J ROOT JCT JCT PO J JCT DET
167, PO J PUNCT
168, I just 
169, mor pro sub I adv just 
170, gra INCROOT JCT PUNCT
171, I get crazy that s true and you had them at night 
172, mor pro sub I v get adj craze dv Y pro dem that cop be S adj true
173, coord and pro per you v have P ST pro obj them prep at n night 
174, gra SU J ROOT JCT SU J COMP PRED LINK
175, SU J CJCT O J JCT PO J PUNCT
176, yeah 
177, mor co yeah 
178, gra INCROOT PUNCT
179, yeah 
180, mor co yeah 
181, gra INCROOT PUNCT
182, breathes that s one thing though 
183, mor pro dem that cop be S pro indef one n thing adv though 
184, gra SU J ROOT PRED O J NJCT PUNCT
185, just being 
186, mor adv just part be PRESP 
187, gra JCT ROOT PUNCT
188, around more 
189, mor prep around pro indef more 
190, gra INCROOT PO J PUNCT
191, yeah 
192, mor co yeah 
193, gra INCROOT PUNCT
194, has been so nice for us 
195, mor aux have S aux be P STP adv so adj nice prep for pro obj us 
196, gra SU J UX JCT ROOT JCT PO J PUNCT
197, yeah 
198, mor co yeah 
199, gra INCROOT PUNCT
200, yup 
201, mor co yup 
202, gra INCROOT PUNCT
203, you know 
204, mor pro per you v know 
205, gra SU J ROOT PUNCT
206, at least for me I don t know if it is for them laughs I can t 
207, 
208, mor prep at adj least conj for pro obj me pro sub I mod do neg not
209, v know conj if pro per it cop be S prep for pro obj them pro sub I
210, mod can neg not 
211, gra INCROOT PO J LINK SU J SU J UX NEG
212, PUNCT LINK SU J ROOT JCT PO J
213, SU J UX NEG PUNCT
214, xxx 
215, right 
216, mor co right 
217, gra INCROOT PUNCT
218, laughs well they probably hate it laughs 
219, mor co well pro sub they adv probable dadj LY v hate pro per it 
220, gra COM SU J JCT ROOT O J PUNCT
221, speak for them laughs 
222, mor v speak prep for pro obj them 
223, gra ROOT JCT PO J PUNCT
224, breathes 
225, yup 
226, mor co yup 
227, gra INCROOT PUNCT
228, breathes 
229, but breathes you know I d I look back and I think of all the
230, things that I missed 
231, mor conj but pro per you v know pro sub I pro sub I cop look n back
232, coord and pro sub I v think prep of qn all det art the n thing PL
233, pro rel that pro sub I v miss P ST 
234, gra LINK SU J ROOT O J SU J CMOD PRED
235, LINK SU J CJCT JCT QU NT DET
236, PO J LINK SU J CMOD PUNCT
237, when they were babies you know when they were just little tiny
238, guys 
239, mor conj when pro sub they cop be P ST n baby PL cm cm pro per you
240, v know cm cm adv int when pro sub they aux be P ST adv just
241, adj little adj tiny n guy PL 
242, gra LINK SU J CJCT PRED LP SU J ROOT LP
243, LINK SU J UX JCT MOD MOD
244, O J PUNCT
245, yeah 
246, mor co yeah 
247, gra INCROOT PUNCT
248, right even like a bad day with me is at least it s a bad day with
249, me 
250, mor adv right adv even conj like det art a adj bad n day prep with
251, pro obj me aux be S cm cm prep at n least pro per it cop be S
252, det art a adj bad n day prep with pro obj me 
253, gra JCT INCROOT LINK DET MOD SU J NJCT
254, PO J UX LP JCT PO J SU J CJCT
255, DET MOD PRED NJCT PO J PUNCT
256, yeah 
257, mor co yeah 
258, gra INCROOT PUNCT
259, you know I m their mom 
260, mor pro per you v know pro sub I cop be S det poss their n mom 
261, gra SU J ROOT SU J COMP MOD PRED PUNCT
262, yeah child s voice in background 
263, mor co yeah 
264, gra INCROOT PUNCT
265, yep child s coice in background 
266, mor co yep 
267, gra INCROOT PUNCT
268, but 
269, mor conj but 
270, gra INCROOT PUNCT
271, xxx 
272, mhm 
273, mor co yes 
274, gra INCROOT PUNCT
275, so 
276, mor co so 
277, gra INCROOT PUNCT
278, xxx 
279, hopefully I can 
280, mor adv hope dadj FULL LY pro sub I mod can 
281, gra JCT SU J ROOT PUNCT
282, sniff 
283, work a little less 
284, mor v work det art a adj little adj less 
285, gra ROOT DET MOD O J PUNCT
286, yeah 
287, mor co yeah 
288, gra INCROOT PUNCT
289, and then background noise 
290, mor coord and adv tem then 
291, gra LINK INCROOT PUNCT
292, that would be 
293, mor pro dem that mod will COND cop be 
294, gra SU J UX ROOT PUNCT
295, maybe that will be a little bit better 
296, mor adv maybe pro dem that mod will cop be det art a adj little n bit
297, adj good CP 
298, gra JCT SU J UX ROOT DET MOD PRED
299, POSTMOD PUNCT
300, yeah 
301, mor co yeah 
302, gra INCROOT PUNCT
303, channel noise 
304, but 
305, mor conj but 
306, gra INCROOT PUNCT
307, especially I mean you know leaving to go to work at four o clock is
308, just I m tired already 
309, mor adv especial dadj LY pro sub I v mean pro per you v know
310, part leave PRESP inf to v go prep to n work prep at det num four
311, n o clock aux be S adv just cm cm pro sub I aux be S
312, part tire P STP adv already 
313, gra JCT SU J SU J SU J COMP O J INF
314, COMP JCT PO J NJCT QU NT PO J
315, UX JCT LP SU J UX ROOT
316, JCT PUNCT
317, yeah 
318, mor co yeah 
319, gra INCROOT PUNCT
320, I m like ready for a nap 
321, mor pro sub I cop be S prep like adj ready prep for det art a n nap 
322, gra SU J ROOT JCT PO J JCT DET PO J
323, PUNCT
324, yeah 
325, mor co yeah 
326, gra INCROOT PUNCT
327, uhhuh 
328, mor co uhhuh 
329, gra INCROOT PUNCT
330, I want to like be home making supper and 
331, mor pro sub I v want inf to co like cop be n home part make PRESP
332, n supper coord and 
333, gra SU J ROOT INF COM COMP JCT XJCT O J
334, COORD PUNCT
335, yup 
336, mor co yup 
337, gra INCROOT PUNCT
338, and then and that s when I have to leave 
339, mor coord and adv tem then coord and pro dem that cop be S conj when
340, pro sub I v have inf to v leave 
341, gra LINK JCT CONJ COORD ROOT LINK SU J
342, PRED INF COMP PUNCT
343, and you have to get up and go and 
344, mor coord and pro per you v have inf to v get adv up coord and v go
345, coord and 
346, gra LINK SU J ROOT INF COMP JCT CONJ
347, COORD O J PUNCT
348, and go wait on people 
349, mor coord and v go v wait prep on n person PL 
350, gra LINK SRL ROOT JCT PO J PUNCT
351, yeah 
352, mor co yeah 
353, gra INCROOT PUNCT
354, yeah 
355, mor co yeah 
356, gra INCROOT PUNCT
357, of all things 
358, mor prep of qn all n thing PL 
359, gra INCROOT QU NT PO J PUNCT
360, yeah laughs 
361, mor co yeah 
362, gra INCROOT PUNCT
363, my god 
364, mor det poss my n god 
365, gra MOD INCROOT PUNCT
366, laughs 
367, breathes 
368, breathes watch other people have a nice supper 
369, mor v watch qn other n person PL v have det art a adj nice n supper 
370, gra LINK QU NT SU J ROOT DET MOD O J
371, PUNCT
372, yeah 
373, mor co yeah 
374, gra INCROOT PUNCT
375, shit 
376, mor n shit 
377, gra INCROOT PUNCT
378, it s awful 
379, mor pro per it cop be S adj awful 
380, gra SU J ROOT PRED PUNCT
381, yup 
382, mor co yup 
383, gra INCROOT PUNCT
384, yuck 
385, mor co yuck 
386, gra INCROOT PUNCT
387, and waitressing is 
388, mor coord and n gerund waitress PRESP cop be S 
389, gra LINK SU J ROOT PUNCT
390, mm 
391, it s hard man I 
392, mor pro per it cop be S adj hard n man pro sub I 
393, gra SU J ROOT MOD PRED PRED PUNCT
394, it s hard work 
395, mor pro per it cop be S adj hard n work 
396, gra SU J ROOT MOD PRED PUNCT
397, you know and it s a thankless job s if you if you ve never waited
398, tables and there are so many people that have never waited tables 
399, 
400, mor pro per you v know coord and pro per it cop be S det art a
401, adj thankless n job conj if pro per you conj if pro per you aux have
402, adv never v wait P ST n table PL cm cm coord and adv there
403, cop be PRES adv so qn many n person PL pro rel that aux have
404, adv never v wait P ST n table PL 
405, gra SU J ROOT LINK SU J CJCT DET MOD
406, PRED LINK SU J LINK SU J UX
407, JCT CMOD O J LP LINK SU J
408, CJCT JCT QU NT PO J LINK UX
409, JCT CMOD O J PUNCT
410, that s 
411, mor pro dem that cop be S 
412, gra SU J ROOT PUNCT
413, it is 
414, mor pro per it cop be S 
415, gra SU J ROOT PUNCT
416, yeah 
417, mor co yeah 
418, gra INCROOT PUNCT
419, mhm 
420, mor co yes 
421, gra INCROOT PUNCT
422, breathes 
423, yup 
424, mor co yup 
425, gra INCROOT PUNCT
426, you know they just have no clue and 
427, mor pro per you v know pro sub they adv just v have qn no n clue
428, coord and 
429, gra SU J ROOT SU J JCT COMP QU NT O J
430, CONJ PUNCT
431, yeah 
432, mor co yeah 
433, gra INCROOT PUNCT
434, like 
435, mor prep like 
436, gra INCROOT PUNCT
437, you know I m not your little fucking servant I m just 
438, mor pro per you v know pro sub I cop be S neg not det poss your
439, adj little n gerund fuck PRESP n servant pro sub I aux be S
440, adv just 
441, gra SU J ROOT SU J COMP NEG MOD MOD MOD
442, PRED SU J UX NJCT PUNCT
443, yup 
444, mor co yup 
445, gra INCROOT PUNCT
446, yeah 
447, mor co yeah 
448, gra INCROOT PUNCT
449, I m here to do my job and I m trying to be nice to you 
450, mor pro sub I cop be S adv here inf to v do det poss my n job
451, coord and pro sub I aux be S part try PRESP inf to cop be adj nice
452, prep to pro per you 
453, gra SU J ROOT JCT INF XJCT MOD O J
454, LINK SU J UX CMOD INF COMP
455, PRED JCT PO J PUNCT
456, yup 
457, mor co yup 
