,0
0,um not until after mid January 
1, Or 
2, ctually a break I think not until after February 
3, Well 
4, ecause I ve 
5, we ve got assembly and chapter and then I have another retreat 
6, nd I st I have to prepare I have to write that um 
7, paper yet 
8, mhm 
9, for the fifth phase 
10, I did the research now but 
11, uhhuh 
12, I haven t been able to write it yet 
13, So 
14, I I they have I need to have done 
15, by the 
16, second week in February 
17, yeah 
18, oh 
19, So 
20, okay 
21, Then we have our meeting down 
22, uh south 
23, So distorted 
24, nd after that 
25, I think I have a little bit of time 
26, So distorted 
27, ut actually I m not I don t feel 
28, so tired like I did 
29, oh good 
30, okay 
31, So 
32, ecause you were sounding like you did 
33, little bit 
34, yeah it did 
35, When I first got back I really was tired 
36, I d be 
37, I was 
38, exhale 
39, I believe it laughs 
40, I was exhausted 
41, yeah 
42, actually 
43, xxx ut 
44, I I 
45, laughs 
46, I can t imagine why laughs 
47, No 
48, No I eat right inhales 
49, right 
50, I understood why 
51, ut 
52, it so it took me a little bit 
53, to get 
54, time to get back 
55, mm 
56, yeah 
57, get settled but uh 
58, Now I I feel 
59, like I ve 
60, I m in in the groove 
61, nd 
62, Good 
63, nd now it s it s uh 
64, I I think kind of working with the unknown also 
65, That s part of what I 
66, oh 
67, I know 
68, Probably is is in the hopper for me too 
69, mhm 
70, nd th that will probably not be 
71, defined this year uh the first part of this year 
72, So laughs 
73, laughs 
74, laughs 
75, Probably not 
76, xxx oh sighing 
77, yeah right inhales aw sighing 
78, right I talked to your mom on Sunday 
79, ah great 
80, How are they 
81, um 
82, I think okay 
83, She was a little breathless so I don t know what I got her from 
84, ut the kids were there 
85, ecause Colleen and Tim had a party 
86, tongue clicks 
87, xxx distortion 
88, So I don t kn 
89, ah 
90, oh they were baking cookies 
91, That s what they were doing 
92, ah 
93, nyway sh 
94, xxx 
95, I think they re fine 
96, nd 
97, I told her I was going to call 
98, So she was concerned if you got her letter that 
99, xxx distortion 
100, said your dad s tests had all turned out alright 
101, Yes 
102, It s it was here when I arrived 
103, So 
104, okay 
105, Yes 
106, I did get that 
107, okay 
108, yeah 
109, Did you get the last letter I wrote 
110, It should have come just these days or else it will come yet 
111, No 
112, okay 
113, yeah 
114, yeah 
115, I I put a list of where I ll be up through February in in there
116, exhale 
117, oh okay 
118, yeah 
119, breath 
120, okay 
121, I wasn t sure wh there s been a threat of of mail strike here 
122, So I I wasn t 
123, really sure things were going through 
124, So 
125, oh 
126, okay 
127, no e 
128, I decided to distortion send it anyway bu 
129, yeah 
130, fter your fax I didn t even expect one 
131, I didn t look for one 
132, yeah I I ve I 
133, thought you probably wouldn t 
134, ut I 
135, I jus I had a little bit of time and 
136, so I decided to write 
137, mhm 
138, Well good 
139, yeah 
140, I didn t laughs 
141, That s alright laughs 
142, oh laughs 
143, That s alright laughs 
144, yeah 
145, This is this is eh eh a good uh exchange laughs 
146, e yeah I thought so laughs 
147, laughs Right 
148, laughs 
149, so you re having a very heavy winter huh 
150, Well we are 
151, um we just missed a storm last night 
152, It went south 
153, oh 
154, So we 
155, We missed um 
156, a potentially a heavy snow 
157, I guess 
158, They tell us we still could get some light snow 
159, ut 
160, oh 
161, Yes 
162, nd then it warms up 
163, nd now there are bare patches in the 
164, snow 
165, nd in th the grass is showing 
166, oh rea 
167, o 
168, ut we had ice on top of snow 
169, oh 
170, That s yucky 
171, yeah 
172, So we ve got areas that 
173, still look like um 
174, well Cathy was here over the weekend 
175, She said it looks like tundra 
176, nd something laughs 
177, laughs 
178, In some of the places 
179, and it warmed back up to the 
180, yeah 
181, twenties and thirties 
182, So 
183, ah 
184, ut yeah it 
185, I eh w potentially in for a good one 
186, I think 
187, yeah 
188, Well it sounds like it I was uh it s even been on television here 
189, You know some of the 
190, mm 
191, The snowstorms and the cold weather 
192, The there have been some cold 
193, yeah 
194, yeah 
195, they have xxx too xxx 
196, yeah 
197, yeah 
198, So 
199, ut 
200, d did I write to you about my trip back from Chicago 
201, Well you just wrote that laughs you got stuck in the in the
202, street 
203, inhales 
204, On the way back huh 
205, o oh 
206, um 
207, Well we were all stuck in the street 
208, oh 
209, one time or another 
210, ut I didn t get stuck till I was out here 
211, oh 
212, okay 
213, I in front of the house 
214, It just took four hours to get back from Gene s 
215, ah 
216, laughs 
217, From Loyola University laughs 
218, xxx distortion 
