,0
0,eh eh if there s anything that you think we should be 
1, wa um working for let us know 
2, laughs 
3, oh I don t know 
4, I don t know it s too difficult 
5, the uh the thing with the Golan to give it back not to give it
6, back I don t know everybody has a different opinion we ve got
7, cousins living there beautiful beautiful home and 
8, yeah lipsmack 
9, yeah 
10, yeah 
11, I don t know on one half their mind is thinking should they pack
12, the suitcases and the half the other half is should we add on
13, another room for the new baby you know it s eh it s awful 
14, yeah 
15, it s a crazy crazy it is 
16, Well what can you do 
17, it s a terrible thing I spoke to your mother in May because I
18, wanted to know if you were coming or one of the kids are coming out
19, 
20, No I didn t yet I had a summer job I worked yeah I just finished
21, well I just finished work yesterday it was a nine week course it
22, started in July and ended yesterday 
23, she said yeah 
24, o oh 
25, oh nice 
26, Now I have a month s vacation for Rosh Hashanah and everything and
27, after Sukkoth we start our new class so 
28, oh very good yeah that s a good idea 
29, My summer vacation starts now 
30, oh that s good 
31, So yeah I have about a month off 
32, that s good it s eh it s not too late that I called 
33, No no no no not at all eh 
34, oh good 
35, Good the there s something else I was in the middle and I meant to
36, do it weeks a I m sending a big information and letter to Simon
37, Perez 
38, yeah 
39, because I heard him say on the on the radio weeks ago 
40, yeah 
41, that 
42, I mea I don t know if I should really say this 
43, laughs xxx you know it s really nothing but laughing 
44, oh well xxx distortion were being no no laughing 
45, Well maybe it s politics maybe we shouldn t talk politics 
46, It s it s not it s not pol it s uh it s uh it s environmental
47, politics it s not uh politics though um he said that Is Israel is
48, such a highly 
49, I knew that 
50, I don t know I 
51, technical 
52, uh advanced technical country that if there s something good
53, they re going to use it 
54, and he mentioned the the hormones for the milk 
55, yeah 
56, oh yeah that was a big thing he no there was a big thing here
57, about the milk that they put silicon in the milk here or something
58, there was a big thing 
59, that makes the cows 
60, where they were 
61, it s uh yeah we it s it s hormones to make the cows give more 
62, oh oh oh no that s something different yes 
63, and it s terrible it s a terrible horrible thing 
64, yeah yeah 
65, So I when I heard he said he s going to us he says we ll use it
66, you know I I my heart went down to the floor because we re fighting
67, here 
68, oh I didn t hear that 
69, very much against it because it s such a bad thing 
70, against yeah 
71, yeah I didn t hear that 
72, It makes the cows sick you get you get all the bacteria you get the
73, sickness and 
74, oh jeez I didn t know I didn t even know that here and now I m not
75, going to drink the milk over here 
76, No no no I don t know if they re using it yet I don t know if they
77, are but it wouldn t be bad tha they re called growth hormone 
78, yeah 
79, yeah I know I ve heard I think they do that to the chickens I hear
80, they do the chickens they want the yeah 
81, oh they do it here you know it s it s ap I m getting into a
82, subject which I really didn t intend but but in Canada they won t do
83, it 
84, laughs no no xxx 
85, Well a lot of people don t eat meat anymore because of you know all
86, these objections and all they ve stopped uh 
87, it s true it s true it 
88, Israel in general do Israelis don t eat that much meat anyway it s
89, more we eat fruit vegetables an 
90, yeah yeah 
91, stuff nobody really eats steaks anymore like I I grew up on steaks
