,0
0,Media audio
1, I d I mean I guess it just totally makes sense that they do because
2, that s just not something I think of Iranians doing is making films 
3, 
4, laughs 
5, Gassing Kurds and shooting Iraqis yeah that makes sense that they
6, do that 
7, Well that s a different kind of Iranians I imagine 
8, Which I think Nassir s more Persian but it s the same area then
9, it became Iran later 
10, Meanwhile back at the ranch breath 
11, laughs I thought about that the other day laughing 
12, laughs 
13, ha I use that all the time still 
14, It s kind of amusing 
15, Things never change breath 
16, laughs 
17, breath Yes they do breath 
18, Regardless breath 
19, So any what s happening with you and Sharon 
20, Well we are here in Italy 
21, mhm 
22, In Villa Verla 
23, which is this little basically nowhere town about half an hour
24, from post 
25, and uh it s gorgeous 
26, I look out the window 
27, I look at the lps um 
28, Everywhere you look it s just like little red tiled roofs just like
29, you see in the postcards and the picture books 
30, uhhuh distortion 
31, breath 
32, i it s awesome 
33, It s amazing 
34, um so we live here in this third floor apartment going to work
35, every day and then noise coming home 
36, On the weekends we try and get out and go places see the country 
37, 
38, Getting a little more difficult noise as of late 
39, We re kind of busy over here as I m sure you it s all in the news
40, breath but uh 
41, uh right 
42, Though well anyway we re we re busy laugh 
43, Let me put it that way breath 
44, okay 
45, uh yeah it s fun good 
46, That s nice breath It sure is weird hearing your voice 
47, yeah it s been a while 
48, I ll tell you that 
49, yeah about a year and a half 
50, yeah something like that 
51, Something like that 
52, You does your email I mean are you getting the emails 
53, I think you are I mean you responded okay 
54, yeah mhm 
55, Usually whenever I get a message I respond in some way or other
56, laughs 
57, clears throat sorry you know me breath but yeah you know my mom
58, finally got email 
59, oh really 
60, yeah 
61, What s her email address 
62, oh I don t remember off hand 
63, That s okay 
64, You can send it to me later 
65, you want my mom s email address 
66, yeah I ll write your mom 
67, laughs sniff okay 
68, I write everybody breath 
69, laughs that s funny 
70, laughs 
71, yeah well 
72, She one of her students showed her well it s funny enough that she
73, finally got email after I ve been telling her for years to do it 
74, right 
75, and now she s has this big push that everybody needs to get it 
76, right 
77, hello mom 
78, laughs thanks mom breath Thanks for the thanks for the tip 
79, distortion breath and one of her students distorted showed
80, her how to get into the X five hundred directories 
81, which are 
82, distortion which distorted hm 
83, what are the X five hundred directories 
84, oh um where you put your um how c how can you not know 
85, address sometimes a and then she ca can put you like favorite fa 
86, favorite beverage some other little information mm where did you
87, travel 
88, oh it s like a your finger file kind of thing 
89, mm no it s different but sort of like that 
90, okay 
91, um and for my favorite beverage I put down of course breath
92, almond tea with honey and milk 
93, mhm 
94, and so she read that because that was what was there breath and
95, when she sent me a message 
96, She laughing wrote that and wrote breath big mama s watching
97, laughs 
98, laughs 
99, nd ever since breath everything she signs from me is love big
100, mama 
101, laughs 
102, laughs 
103, what s she doing nowadays 
104, Just out of curiosity 
105, um she s teaching computer science at Wright State 
106, okay 
107, Computer Science 
108, yeah I mean wa she was doing math and computer science but right
109, now she s just doing computer science 
110, Mostly applications 
111, um not any real computer stuff the hard stuff the programming but
112, 
113, yeah 
114, This is how you do M S Word this is how you do an Excel or a
115, spreadsheet whatever 
116, Important 
117, yup 
118, breath So what s it like living in a co op breath 
119, good 
120, ctually I m the president laughs 
121, re you really 
122, laughs 
123, What i now don t co ops have like a particular theme or is it the
124, 
125, No this is just a living co op xxx 
126, okay 
127, I live well 
128, a lot of the co ops at Michigan a lot of the co ops in general are
129, houses 
130, This is more of an apartment style co op 
131, mhm distortion 
132, That s sort of a cross between a dorm and like a house breath 
133, okay 
134, breath I mean the room it s very dorm like in terms of the room 
135, like you have a room breath but on the other hand um 
136, right 
137, it s well it s mostly graduate students breath so 
138, That feels different but no in that way I mean it s really nice to
139, come home and have dinner ready 
140, right 
141, Like a nice dinner every night cooked specially 
142, There s a chef who takes care of things during the week 
143, oh that s all right 
144, There s and he plans meals and every people here put in three hour
145, work shifts and prepare it but xxx decides what it s going to be 
146, You know and she ll come to clean the bathroom every week you know
147, 
148, Right 
149, deal with the mundane things that I don t handle well 
150, yeah 
151, you know on a regular basis breath laughs when I start
152, feeling overloaded 
153, although I haven t it it s it s so much easier than undergrad
154, breath for me 
155, breath I m sorry It couldn t have been much more difficult 
156, clears throat I m pretty much just taking it easy 
157, that s cool 
158, Studying a bit here 
159, Going out and doing stuff 
160, Watching Iranian films 
161, I m not watching them Nassir is I m 
162, oh you re not going to watch Iranian films 
163, No 
164, I m going to see my friend Molly and some other Earlham friends 
165, ah 
166, I 
167, Well I m sort of disappointed laughs 
168, laughs 
169, breath I wanted you to tell me what Iranian film was like
170, breath but you can ask Nassir breath 
171, ctually this week he told me um it s a movie about this woman who
172, I think was a nurse 
173, and actually did a lot of work and did a lot of good stuff but then
174, when she got married 
175, her mother in law is very traditional and so she stopped working
176, because it was making her husband unhappy 
177, right 
178, and then there was um some kind of disaster that had happened when
179, a plague or something I think 
180, and so she brought her skills back out into the open and cures
181, people and does really good things and 
182, so it it gets into um some of the problems of traditional sie 
183, society and roles of women sort of pro feminist kind of stuff 
184, Sounded neat to me 
185, It s one I would watch 
186, yeah distortion cool 
187, Last film I watched was Star Wars 
188, laughs 
189, ought it on video tape 
190, Twelve ninety five 
191, laughs 
192, Pretty cool 
193, yeah 
194, Well wh 
195, distortion Not exactly deep culture though breath 
196, breath It is well it s very cultural 
197, I It is very pop cul yeah very pop culture breath 
198, Pop culture laughs 
199, Well you know why they re released them for the last time right 
200, yeah because they re coming out with the new ones 
201, Well not only that 
202, They re redoing parts of the old ones 
203, I guess I d heard something about they re going to do like computer
204, graphics or something like that 
205, I don t know 
206, They re redoing parts of it I think to help fit in with the with
207, the new one 
208, nd so that way they get two major sales of the three video tapes
209, breath 
210, Seems like a pretty good deal to me 
211, I ll buy them 
212, I ll help 
213, laughs 
214, I ll support that part of the economy 
215, Support your culture 
216, Your taxpayers dollars at work laughs 
217, laughs 
218, Star Wars yeah all three of them twice sigh 
219, laughs 
220, yeah I watched you know five days of them 
221, I don t need to go out of the house 
222, laughs 
223, Why leave 
224, I don t know 
225, Get a case of beer an 
226, Rebecca 
227, Sharon says hi 
228, I say hi 
229, distortion hungry 
230, say again 
231, Do you want food 
232, No I just ate remember yeah I ate at the urger King 
233, laughs 
234, 
235, exp something falling 
236, laughs Some things don t change 
237, No I ll tell you isn t that sad 
238, I m here in Italy and I ate urger King for lunch 
239, laughs 
240, sniff breath I can t say I m much better 
241, I had Lucky Charms for breakfast 
242, That s awesome 
243, breath I d never had them before 
244, Say again 
245, ye I mean before the last like few weeks and I tried them an and
246, they re interesting breath 
247, laughs Interesting I think is the only word that I would use to
248, describe Lucky Charms breath 
249, I mean I don t I don t know 
250, I I ve never really tried fruit cereals and it s a whole new
251, adventure 
252, coughs 
253, laughs 
254, laughs 
255, breath you should try uh Captain Crunch 
256, ooh I I actually did try that 
257, It s icky 
