,0
0,How are you 
1, I m doing great man it took ten years laughs and I ve I ve been
2, going nonstop since November man it s been unbelievable 
3, With your band or what 
4, Well uh with my band it started in November with workshops 
5, all of a sudden the music schools found out that I had something to
6, offer breath my music and rehearsing them 
7, So I ve been doing these three day workshops 
8, Wow 
9, where you do a concert on the third night 
10, and uh breath I did it in Saarbruecken Mannheim Cologne Jigs
11, brought me up there twi ah actually I had to go back twice 
12, Great 
13, nd Nuremburg inhales and then of course I have my regular
14, orghausen thing you know over there where they have the jazz
15, festival 
16, yeah 
17, on the ustrian border it s about a hundred K s from here 
18, yeah you ve been doing that one a while 
19, yeah several years although it finished breathing last month 
20, they ran out of money laugh 
21, well 
22, They were paying me real good you know five hundred marks a shot
23, just to rehearse and or gigs 
24, re you playing much then or are you just basic 
25, Well yeah I m playing sure 
26, so your chops are up 
27, Well no they re not up but I m playing it s I just it s very hard
28, to get my chops back in form but I m going to try I ll tell you
29, what s happening breath uh first of all you knew that we had
30, Conti here last year 
31, yeah but I haven t talked to hi yes I did talk to Count yeah 
32, mhm 
33, xxx 
34, What did he say 
35, well he had said he had a good time but he said you didn t play
36, much 
37, laughs 
38, Well no because uh my chops were down 
39, My chops were down so I just conducted the band 
40, He has the video of the night we played here you and whenever you
41, can get together with him sometime have him 
42, oh really 
43, echo 
44, have him sh 
45, yeah well I ll get that 
46, huh 
47, Did you know he just had a bypass 
48, yeah 
49, okay 
50, Mupo called me I couldn t believe it and then I called Count in the
51, hospital he said he was all right and was going to be playing and
52, in fact he s supposed to be here in uh erlin the beginning of next
53, month 
54, yeah well he s doing fine I haven t talked to him but I ve heard
55, roundabout that he was 
56, yeah what a st 
57, com background noise 
58, in town working last week or something uh Katzman was just here 
59, nd then i 
60, wha who 
61, Katzman 
62, oh yeah what s what s with him 
63, oh oh well well we played some tennis but he s the he s the same as
64, he always has been you know laughs 
65, laughs Where s he living these days 
66, ah out on the island Manhasset I think 
67, eh I can t keep track of him 
68, yeah 
69, ut he s fine distorted 
70, So how did you like Japan 
71, Well I had a good time l shit 
72, Had you been there before 
73, yeah I was there in nineteen ninety 
74, uhhuh 
75, uh with Percy Faith but we didn t have very much to play we
76, didn t have that much more to play with illy Vaughan but we had 
77, 
78, I can t believe that illy Vaughan is still going I mean Ray and
79, those cats were going over thirty years ago 
80, yeah I know it well illy Vaughan passed away three years ago 
81, laughs 
82, So uh but this guy is big over there I mean we had unbelievable
83, crowds 
84, Well yeah the Japanese they turn out 
85, No 
86, I loved it over there I went over with Zad and Mel of course in
87, seventy five 
88, yeah 
89, nd then uh uh when the hell was it three or four years ago I went
90, over with a Glenn Miller band from Holland 
91, mm oh was that the one with Zeke 
92, With who 
93, Zeke 
94, yeah Zeke was on it 
95, Have you talked to him about it 
96, Well yeah well we talked about it on the road because he was on
97, the trip that I did you know xxx 
98, yeah he makes all those trips 
99, yeah he was funny 
100, mazing at his age 
101, t his age 
102, still blowing and still drinking 
103, y ho does he drink yeah laughs 
104, laughs He s amazing 
105, ut he played good I was glad he was there because I had these
106, young cats all good jazz players but no band experience 
107, uhhuh 
108, I had to rehearse them every day of the tour inhales I have a
109, tape of the last concert in Tokyo and i t was pretty good 
110, nd there my chops were up I played Jubilee with the high G on the
111, end and 
112, Wow 
113, I sang Chattanooga Choo Choo and Serenade in lue and Fiesta in
114, lue and uh breath eh that s where I ah met this girl singer from
115, Holland she impressed me so much that I got her on my band about
116, three years ago 
117, oh what s her name 
118, eh Lydia Van Damme 
119, mhm 
120, nyhow she s not with me anymore because I discovered another great
121, s y singer here she s been with me since February 
122, uh let me back up now 
123, okay 
124, So I ve been doing all these workshops since November and I ve
